subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
205-4-4,P,0,1,U,1,2941,1750,4699,5205,5206,526,<up>,<up>,1,1
205-4-4,P,0,1,R,1,5767,1750,7523,8030,8031,448,<right>,<right>,1,1
205-4-4,P,0,1,L,2,8514,1750,10271,10778,10780,473,<left>,<left>,1,1
205-4-4,P,0,1,U,1,11281,2500,13787,14294,14295,418,<up>,<up>,1,1
205-4-4,P,0,-1,D,1,14751,1750,16508,17015,17016,600,<down>,<down>,1,1
205-4-4,P,0,-1,L,2,17638,2000,19648,20157,20158,561,<left>,<left>,1,1
205-4-4,P,0,-1,L,2,20737,2000,22744,23251,23251,450,<left>,<left>,1,1
205-4-4,P,0,1,R,2,23733,3500,27240,27747,27748,541,<right>,<right>,1,1
205-4-4,P,0,-1,L,2,32695,3250,35951,36158,36159,495,<left>,<left>,1,1
205-4-4,P,0,-1,U,2,36668,2000,38675,38884,38884,401,<up>,<left>,0,0
205-4-4,P,0,1,L,2,39301,2250,41558,41767,41768,549,<left>,<right>,0,1
205-4-4,P,0,-1,L,1,42330,2750,45088,45296,45297,488,<left>,<left>,1,1
205-4-4,P,0,-1,U,2,45797,3000,48805,49010,49011,464,<up>,<up>,1,1
205-4-4,P,0,1,R,1,49490,1500,50997,51203,51204,785,<right>,<right>,1,1
205-4-4,P,0,-1,R,2,52004,2500,54510,54718,54719,598,<right>,<right>,1,1
205-4-4,P,0,1,D,2,55333,2750,58090,58298,58299,697,<down>,<down>,1,1
205-4-4,T,1,1,L,2,65783,3500,69290,69497,69498,716,<left>,<left>,1,1
205-4-4,T,2,1,L,1,70230,2000,72236,72443,72444,511,<left>,<left>,1,1
205-4-4,T,3,-1,D,2,72970,2750,75727,75935,75935,536,<down>,<down>,1,1
205-4-4,T,4,1,L,1,76486,3000,79492,79701,79701,985,<left>,<left>,1,1
205-4-4,T,5,1,D,1,80701,2000,82707,82915,82916,499,<down>,<down>,1,1
205-4-4,T,6,1,L,2,83431,3000,86439,86647,86648,550,<left>,<left>,1,1
205-4-4,T,7,-1,U,2,87215,3500,90722,90931,90931,491,<up>,<up>,1,1
205-4-4,T,8,1,L,1,91436,3000,94443,94650,94651,715,<left>,<left>,1,1
205-4-4,T,9,-1,U,1,95380,1500,96886,97093,97093,2014,<up>,<right>,0,0
205-4-4,T,10,-1,U,2,99123,1500,100630,100837,100838,678,<up>,<up>,1,1
205-4-4,T,11,-1,D,2,101536,3000,104542,104749,104750,565,<down>,<down>,1,1
205-4-4,T,12,1,D,1,105331,2000,107338,107546,107546,599,<down>,<down>,1,1
205-4-4,T,13,1,D,1,108160,3500,111666,111874,111875,482,<down>,<down>,1,1
205-4-4,T,14,-1,L,1,112370,2500,114877,115084,115085,558,<left>,<left>,1,1
205-4-4,T,15,1,L,1,115656,1500,117162,117369,117370,689,<left>,<left>,1,1
205-4-4,T,16,-1,U,1,118073,3500,121580,121789,121789,478,<up>,<up>,1,1
205-4-4,T,17,1,U,2,122285,3000,125291,125499,125499,1604,<up>,<left>,0,0
