subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
109-3-2,4,1,PRACTICE,-25,1,1,1,1,14211,1,515,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-24,1,4,0,0,15798,2,333,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-23,1,3,1,0,17054,1,482,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-22,1,2,0,1,18747,2,360,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-21,1,1,1,1,20390,1,458,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-20,1,4,0,0,21960,2,348,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-19,1,2,0,1,23517,2,451,1,NA,0,0,0
109-3-2,4,1,PRACTICE,-18,1,3,1,0,25215,1,426,1,NA,0,0,0
109-3-2,4,1,TEST,1,1,4,0,0,26760,2,424,1,NA,0,0,0
109-3-2,4,1,TEST,2,1,1,1,1,28128,1,412,1,NA,0,0,0
109-3-2,4,1,TEST,3,1,3,1,0,29735,1,488,1,NA,0,0,0
109-3-2,4,1,TEST,4,1,2,0,1,31141,2,421,1,NA,0,0,0
109-3-2,4,1,TEST,5,1,4,0,0,32700,2,463,1,NA,0,0,0
109-3-2,4,1,TEST,6,1,3,1,0,34154,1,444,1,NA,0,0,0
109-3-2,4,1,TEST,7,1,1,1,1,35800,1,392,1,NA,0,0,0
109-3-2,4,1,TEST,8,1,2,0,1,37271,2,442,1,NA,0,0,0
109-3-2,4,1,TEST,9,1,1,1,1,38844,1,417,1,NA,0,0,0
109-3-2,4,1,TEST,10,1,4,0,0,40261,2,436,1,NA,0,0,0
109-3-2,4,1,TEST,11,1,2,0,1,42013,2,397,1,NA,0,0,0
109-3-2,4,1,TEST,12,1,3,1,0,43281,1,513,1,NA,0,0,0
109-3-2,4,1,TEST,13,1,1,1,1,45016,1,368,1,NA,0,0,0
109-3-2,4,1,TEST,14,1,4,0,0,46700,2,357,1,NA,0,0,0
109-3-2,4,1,TEST,15,1,2,0,1,48253,2,383,1,NA,0,0,0
109-3-2,4,1,TEST,16,1,3,1,0,49511,1,447,1,NA,0,0,0
109-3-2,4,1,TEST,17,1,2,0,1,51094,2,432,1,NA,0,0,0
109-3-2,4,1,TEST,18,1,1,1,1,52512,1,482,1,NA,0,0,0
109-3-2,4,1,TEST,19,1,4,0,0,54215,2,404,1,NA,0,0,0
109-3-2,4,1,TEST,20,1,3,1,0,55954,1,446,1,NA,0,0,0
109-3-2,4,1,TEST,21,1,2,0,1,57351,2,439,1,NA,0,0,0
109-3-2,4,1,TEST,22,1,1,1,1,59009,1,433,1,NA,0,0,0
109-3-2,4,1,TEST,23,1,4,0,0,60700,2,340,1,NA,0,0,0
109-3-2,4,1,TEST,24,1,3,1,0,62267,1,401,1,NA,0,0,0
109-3-2,4,1,TEST,25,1,4,0,0,63771,2,474,1,NA,0,0,0
109-3-2,4,2,PRACTICE,-25,2,2,0,1,68830,NA,0,0,9,708,1,0
109-3-2,4,2,PRACTICE,-24,2,3,1,0,70672,NA,0,0,0,312,1,0
109-3-2,4,2,PRACTICE,-23,2,4,0,0,72284,NA,0,0,9,295,0,0
109-3-2,4,2,PRACTICE,-22,2,1,1,1,74355,NA,0,0,9,312,1,0
109-3-2,4,2,PRACTICE,-21,2,3,1,0,75933,NA,0,0,0,343,1,0
109-3-2,4,2,PRACTICE,-20,2,4,0,0,77549,NA,0,0,0,306,1,0
109-3-2,4,2,PRACTICE,-19,2,2,0,1,78742,NA,0,0,9,542,1,0
109-3-2,4,2,PRACTICE,-18,2,1,1,1,80466,NA,0,0,9,441,1,0
109-3-2,4,2,TEST,1,2,2,0,1,81882,NA,0,0,9,321,1,0
109-3-2,4,2,TEST,2,2,4,0,0,83257,NA,0,0,0,386,1,0
109-3-2,4,2,TEST,3,2,1,1,1,84873,NA,0,0,9,474,1,0
109-3-2,4,2,TEST,4,2,3,1,0,86242,NA,0,0,0,641,1,0
109-3-2,4,2,TEST,5,2,4,0,0,87717,NA,0,0,0,430,1,0
109-3-2,4,2,TEST,6,2,3,1,0,89037,NA,0,0,0,488,1,0
109-3-2,4,2,TEST,7,2,1,1,1,90816,NA,0,0,9,433,1,0
109-3-2,4,2,TEST,8,2,2,0,1,92364,NA,0,0,9,372,1,0
109-3-2,4,2,TEST,9,2,4,0,0,93972,NA,0,0,0,355,1,0
109-3-2,4,2,TEST,10,2,3,1,0,95211,NA,0,0,0,422,1,0
109-3-2,4,2,TEST,11,2,1,1,1,96792,NA,0,0,9,553,1,0
109-3-2,4,2,TEST,12,2,2,0,1,98430,NA,0,0,9,410,1,0
109-3-2,4,2,TEST,13,2,3,1,0,99830,NA,0,0,0,527,1,0
109-3-2,4,2,TEST,14,2,4,0,0,101491,NA,0,0,0,374,1,0
109-3-2,4,2,TEST,15,2,1,1,1,103060,NA,0,0,9,456,1,0
109-3-2,4,2,TEST,16,2,2,0,1,104660,NA,0,0,9,421,1,0
109-3-2,4,2,TEST,17,2,1,1,1,105926,NA,0,0,9,526,1,0
109-3-2,4,2,TEST,18,2,3,1,0,107467,NA,0,0,0,422,1,0
109-3-2,4,2,TEST,19,2,4,0,0,109079,NA,0,0,0,423,1,0
109-3-2,4,2,TEST,20,2,2,0,1,110814,NA,0,0,9,411,1,0
109-3-2,4,2,TEST,21,2,4,0,0,112337,NA,0,0,0,542,1,0
109-3-2,4,2,TEST,22,2,3,1,0,113944,NA,0,0,0,373,1,0
109-3-2,4,2,TEST,23,2,2,0,1,115159,NA,0,0,9,438,1,0
109-3-2,4,2,TEST,24,2,1,1,1,116479,NA,0,0,9,342,1,0
109-3-2,4,2,TEST,25,2,3,1,0,117988,NA,0,0,0,346,1,0
109-3-2,4,3,PRACTICE,-25,3,4,0,0,123483,2,451,1,0,463,1,0
109-3-2,4,3,PRACTICE,-24,3,1,1,1,124842,1,340,1,9,336,1,0
109-3-2,4,3,PRACTICE,-23,3,2,0,1,126491,2,456,1,9,472,1,0
109-3-2,4,3,PRACTICE,-22,3,3,1,0,127867,1,458,1,0,454,1,0
109-3-2,4,3,PRACTICE,-21,3,1,1,1,129635,1,459,1,9,435,1,0
109-3-2,4,3,PRACTICE,-20,3,3,1,0,131332,1,481,1,0,477,1,0
109-3-2,4,3,PRACTICE,-19,3,2,0,1,132896,2,493,1,9,490,1,0
109-3-2,4,3,PRACTICE,-18,3,4,0,0,134516,2,373,1,0,497,1,0
109-3-2,4,3,TEST,1,3,1,1,1,136142,1,455,1,9,486,1,0
109-3-2,4,3,TEST,2,3,2,0,1,137491,2,554,1,9,528,1,0
109-3-2,4,3,TEST,3,3,4,0,0,138890,2,440,1,0,454,1,0
109-3-2,4,3,TEST,4,3,3,1,0,140267,1,515,1,0,519,1,0
109-3-2,4,3,TEST,5,3,1,1,1,141877,1,415,1,9,408,1,0
109-3-2,4,3,TEST,6,3,4,0,0,143378,2,332,1,0,317,1,0
109-3-2,4,3,TEST,7,3,2,0,1,144958,2,416,1,0,406,0,0
109-3-2,4,3,TEST,8,3,3,1,0,147091,1,612,1,0,552,1,0
109-3-2,4,3,TEST,9,3,1,1,1,148757,1,494,1,9,507,1,0
109-3-2,4,3,TEST,10,3,4,0,0,150571,2,300,1,0,310,1,0
109-3-2,4,3,TEST,11,3,2,0,1,151900,2,517,1,9,513,1,0
109-3-2,4,3,TEST,12,3,3,1,0,153751,1,415,1,0,418,1,0
109-3-2,4,3,TEST,13,3,4,0,0,155317,2,422,1,0,446,1,0
109-3-2,4,3,TEST,14,3,1,1,1,156622,1,488,1,9,482,1,0
109-3-2,4,3,TEST,15,3,2,0,1,158288,2,470,1,9,484,1,0
109-3-2,4,3,TEST,16,3,3,1,0,159739,1,476,1,0,470,1,0
109-3-2,4,3,TEST,17,3,4,0,0,161111,2,540,1,0,525,1,0
109-3-2,4,3,TEST,18,3,2,0,1,162967,2,525,1,9,474,1,0
109-3-2,4,3,TEST,19,3,3,1,0,164376,1,682,1,9,698,0,0
109-3-2,4,3,TEST,20,3,1,1,1,166698,1,514,1,9,518,1,0
109-3-2,4,3,TEST,21,3,2,0,1,168206,2,524,1,9,514,1,0
109-3-2,4,3,TEST,22,3,4,0,0,169852,2,428,1,0,422,1,0
109-3-2,4,3,TEST,23,3,1,1,1,171245,1,441,1,9,433,1,0
109-3-2,4,3,TEST,24,3,3,1,0,172873,1,444,1,0,462,1,0
109-3-2,4,3,TEST,25,3,2,0,1,174345,2,431,1,9,418,1,0
