subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-3-3,P,0,1,D,1,5267,2250,7523,8030,8030,665,<down>,<down>,1,1
105-3-3,P,0,1,L,2,8708,2000,10713,11221,11221,604,<left>,<left>,1,1
105-3-3,P,0,-1,D,2,11838,2250,14093,14598,14599,653,<down>,<down>,1,1
105-3-3,P,0,-1,U,1,15264,3000,18268,18773,18773,524,<up>,<up>,1,1
105-3-3,P,0,-1,U,1,19314,2250,21570,22077,22077,579,<up>,<up>,1,1
105-3-3,P,0,-1,D,1,22674,3250,25930,26436,26437,535,<down>,<down>,1,1
105-3-3,P,0,1,U,2,27001,2500,29506,30013,30013,597,<up>,<up>,1,1
105-3-3,P,0,-1,R,1,30625,1500,32130,32635,32636,493,<right>,<right>,1,1
105-3-3,P,0,1,R,2,35732,3000,38737,38944,38944,712,<right>,<right>,1,1
105-3-3,P,0,1,D,1,39668,3000,42674,42879,42880,769,<down>,<down>,1,1
105-3-3,P,0,1,L,2,43662,2250,45917,46125,46125,559,<left>,<right>,0,1
105-3-3,P,0,-1,R,2,46696,2000,48700,48906,48906,555,<right>,<right>,1,1
105-3-3,P,0,1,U,1,49474,3000,52479,52685,52686,496,<up>,<up>,1,1
105-3-3,P,0,1,U,1,53192,2000,55198,55405,55405,449,<up>,<up>,1,1
105-3-3,P,0,-1,L,2,55866,2750,58620,58827,58828,843,<left>,<left>,1,1
105-3-3,P,0,-1,D,2,59683,2750,62438,62645,62645,573,<down>,<down>,1,1
105-3-3,T,1,1,R,2,64667,2000,66673,66880,66880,523,<right>,<right>,1,1
105-3-3,T,2,-1,R,2,67417,2000,69421,69627,69627,503,<right>,<right>,1,1
105-3-3,T,3,1,U,2,70141,1500,71647,71854,71854,526,<up>,<up>,1,1
105-3-3,T,4,1,L,2,72394,1750,74148,74353,74353,503,<left>,<right>,0,1
105-3-3,T,5,-1,U,2,74869,2500,77373,77579,77580,588,<up>,<up>,1,1
105-3-3,T,6,-1,D,2,78178,2750,80934,81140,81140,633,<down>,<down>,1,1
105-3-3,T,7,1,R,1,81785,3250,85040,85245,85246,578,<right>,<right>,1,1
105-3-3,T,8,1,U,1,85837,1500,87342,87548,87548,587,<up>,<up>,1,1
105-3-3,T,9,-1,L,1,88148,3250,91402,91607,91608,627,<left>,<left>,1,1
105-3-3,T,10,-1,U,2,92247,3000,95252,95458,95459,524,<up>,<up>,1,1
105-3-3,T,11,1,R,2,95992,2750,98748,98954,98955,527,<right>,<right>,1,1
105-3-3,T,12,1,D,1,99493,3250,102747,102952,102953,555,<down>,<down>,1,1
105-3-3,T,13,-1,R,1,103518,3000,106523,106729,106729,520,<right>,<right>,1,1
105-3-3,T,14,1,R,2,107262,1500,108767,108974,108975,719,<right>,<right>,1,1
105-3-3,T,15,1,R,1,109706,2250,111961,112168,112168,505,<right>,<right>,1,1
105-3-3,T,16,1,D,1,112684,2750,115440,115647,115648,476,<down>,<down>,1,1
105-3-3,T,17,-1,U,2,116134,2500,118639,118846,118846,581,<up>,<up>,1,1
105-3-3,T,18,-1,L,1,119442,3250,122697,122902,122903,533,<left>,<left>,1,1
105-3-3,T,19,1,U,1,123454,2250,125710,125916,125916,625,<up>,<up>,1,1
105-3-3,T,20,-1,U,2,126554,2000,128558,128763,128763,524,<up>,<up>,1,1
105-3-3,T,21,1,R,2,129299,2250,131555,131760,131760,474,<right>,<right>,1,1
105-3-3,T,22,1,L,1,132246,2750,135000,135207,135208,531,<left>,<left>,1,1
105-3-3,T,23,-1,R,2,135753,3250,139008,139214,139214,579,<right>,<right>,1,1
105-3-3,T,24,1,R,1,139803,2000,141807,142014,142015,508,<right>,<right>,1,1
105-3-3,T,25,1,R,1,142533,1750,144287,144495,144495,493,<right>,<right>,1,1
105-3-3,T,26,-1,L,2,145001,1750,146757,146964,146965,713,<left>,<left>,1,1
105-3-3,T,27,-1,U,1,147691,1500,149197,149403,149404,498,<up>,<up>,1,1
105-3-3,T,28,-1,U,1,149914,1750,151669,151874,151875,452,<up>,<up>,1,1
105-3-3,T,29,-1,L,2,152341,1750,154096,154301,154302,1339,<left>,<right>,0,1
105-3-3,T,30,1,L,2,155654,2000,157658,157865,157866,547,<left>,<left>,1,1
105-3-3,T,31,-1,L,2,158423,1750,160178,160383,160384,494,<left>,<right>,0,1
105-3-3,T,32,-1,D,2,160894,3250,164148,164354,164355,614,<down>,<down>,1,1
105-3-3,T,33,1,D,2,164979,2750,167735,167940,167941,630,<down>,<down>,1,1
105-3-3,T,34,-1,R,1,168582,1500,170086,170292,170293,570,<right>,<right>,1,1
105-3-3,T,35,1,U,2,170881,3000,173886,174091,174092,626,<up>,<up>,1,1
105-3-3,T,36,1,U,2,174731,2000,176735,176943,176943,683,<up>,<up>,1,1
105-3-3,T,37,1,R,1,177639,2000,179644,179850,179851,536,<right>,<right>,1,1
105-3-3,T,38,1,L,2,180395,3250,183651,183858,183858,533,<left>,<left>,1,1
105-3-3,T,39,-1,D,2,184403,2000,186407,186615,186615,608,<down>,<down>,1,1
105-3-3,T,40,-1,R,1,187236,2250,189490,189696,189697,482,<right>,<right>,1,1
105-3-3,T,41,-1,L,1,190193,2750,192948,193154,193154,490,<left>,<left>,1,1
105-3-3,T,42,-1,R,1,193655,2250,195911,196117,196118,564,<right>,<right>,1,1
105-3-3,T,43,1,R,2,196693,2750,199449,199655,199656,567,<right>,<right>,1,1
105-3-3,T,44,1,L,1,200237,3500,203743,203950,203951,441,<left>,<left>,1,1
105-3-3,T,45,-1,R,2,204401,2000,206407,206614,206614,615,<right>,<right>,1,1
105-3-3,T,46,-1,D,1,207241,2750,209995,210202,210203,557,<down>,<down>,1,1
105-3-3,T,47,-1,L,2,210773,3250,214027,214235,214236,467,<left>,<right>,0,1
105-3-3,T,48,-1,U,2,214715,3000,217721,217927,217927,590,<up>,<up>,1,1
105-3-3,T,49,1,L,1,218530,1750,220285,220492,220492,540,<left>,<left>,1,1
105-3-3,T,50,1,D,2,221044,1750,222799,223007,223007,561,<down>,<down>,1,1
