subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
208-2-4,4,1,PRACTICE,-25,1,3,1,0,6172,1,428,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-24,1,1,1,1,7502,1,381,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-23,1,2,0,1,9169,1,430,0,NA,0,0,0
208-2-4,4,1,PRACTICE,-22,1,4,0,0,11045,2,409,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-21,1,4,0,0,12504,2,388,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-20,1,3,1,0,13998,1,368,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-19,1,1,1,1,15573,1,364,1,NA,0,0,0
208-2-4,4,1,PRACTICE,-18,1,2,0,1,17211,2,432,1,NA,0,0,0
208-2-4,4,1,TEST,1,1,1,1,1,18838,1,441,1,NA,0,0,0
208-2-4,4,1,TEST,2,1,3,1,0,20430,1,448,1,NA,0,0,0
208-2-4,4,1,TEST,3,1,4,0,0,22051,2,384,1,NA,0,0,0
208-2-4,4,1,TEST,4,1,2,0,1,23602,2,396,1,NA,0,0,0
208-2-4,4,1,TEST,5,1,1,1,1,25058,1,409,1,NA,0,0,0
208-2-4,4,1,TEST,6,1,4,0,0,26682,2,377,1,NA,0,0,0
208-2-4,4,1,TEST,7,1,3,1,0,28153,1,383,1,NA,0,0,0
208-2-4,4,1,TEST,8,1,2,0,1,29650,2,383,1,NA,0,0,0
208-2-4,4,1,TEST,9,1,3,1,0,31274,1,380,1,NA,0,0,0
208-2-4,4,1,TEST,10,1,1,1,1,32771,1,385,1,NA,0,0,0
208-2-4,4,1,TEST,11,1,4,0,0,34220,2,466,1,NA,0,0,0
208-2-4,4,1,TEST,12,1,2,0,1,35810,2,352,1,NA,0,0,0
208-2-4,4,1,TEST,13,1,1,1,1,37313,1,368,1,NA,0,0,0
208-2-4,4,1,TEST,14,1,4,0,0,38719,2,460,1,NA,0,0,0
208-2-4,4,1,TEST,15,1,3,1,0,40245,1,358,1,NA,0,0,0
208-2-4,4,1,TEST,16,1,2,0,1,41450,2,435,1,NA,0,0,0
208-2-4,4,1,TEST,17,1,1,1,1,43124,1,388,1,NA,0,0,0
208-2-4,4,1,TEST,18,1,4,0,0,44617,2,324,1,NA,0,0,0
208-2-4,4,1,TEST,19,1,3,1,0,45812,1,296,1,NA,0,0,0
208-2-4,4,1,TEST,20,1,2,0,1,47352,2,324,1,NA,0,0,0
208-2-4,4,1,TEST,21,1,4,0,0,48751,2,421,1,NA,0,0,0
208-2-4,4,1,TEST,22,1,1,1,1,50304,1,368,1,NA,0,0,0
208-2-4,4,1,TEST,23,1,2,0,1,51560,2,350,1,NA,0,0,0
208-2-4,4,1,TEST,24,1,3,1,0,52761,1,411,1,NA,0,0,0
208-2-4,4,1,TEST,25,1,4,0,0,54216,2,306,1,NA,0,0,0
208-2-4,4,2,PRACTICE,-25,2,1,1,1,58610,NA,0,0,9,404,1,0
208-2-4,4,2,PRACTICE,-24,2,2,0,1,60338,NA,0,0,9,374,1,0
208-2-4,4,2,PRACTICE,-23,2,3,1,0,61559,NA,0,0,0,733,1,0
208-2-4,4,2,PRACTICE,-22,2,4,0,0,63237,NA,0,0,0,506,1,0
208-2-4,4,2,PRACTICE,-21,2,1,1,1,64671,NA,0,0,9,407,1,0
208-2-4,4,2,PRACTICE,-20,2,3,1,0,66169,NA,0,0,0,383,1,0
208-2-4,4,2,PRACTICE,-19,2,4,0,0,67742,NA,0,0,0,335,1,0
208-2-4,4,2,PRACTICE,-18,2,2,0,1,69237,NA,0,0,9,500,1,0
208-2-4,4,2,TEST,1,2,3,1,0,70843,NA,0,0,0,380,1,0
208-2-4,4,2,TEST,2,2,2,0,1,72214,NA,0,0,9,366,1,0
208-2-4,4,2,TEST,3,2,4,0,0,73636,NA,0,0,0,293,1,0
208-2-4,4,2,TEST,4,2,1,1,1,75240,NA,0,0,9,366,1,0
