subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
205-4-4,4,1,PRACTICE,-25,1,4,0,0,7289,2,490,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-24,1,1,1,1,9090,1,341,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-23,1,3,1,0,10452,1,438,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-22,1,2,0,1,12204,2,418,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-21,1,1,1,1,13746,1,364,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-20,1,4,0,0,15046,2,399,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-19,1,2,0,1,16475,2,427,1,NA,0,0,0
205-4-4,4,1,PRACTICE,-18,1,3,1,0,18128,1,420,1,NA,0,0,0
205-4-4,4,1,TEST,1,1,2,0,1,19804,2,422,1,NA,0,0,0
205-4-4,4,1,TEST,2,1,4,0,0,21191,2,339,1,NA,0,0,0
205-4-4,4,1,TEST,3,1,1,1,1,22749,1,342,1,NA,0,0,0
205-4-4,4,1,TEST,4,1,3,1,0,24416,1,388,1,NA,0,0,0
205-4-4,4,1,TEST,5,1,1,1,1,25923,1,370,1,NA,0,0,0
205-4-4,4,1,TEST,6,1,4,0,0,27619,2,385,1,NA,0,0,0
205-4-4,4,1,TEST,7,1,2,0,1,28916,2,349,1,NA,0,0,0
205-4-4,4,1,TEST,8,1,3,1,0,30165,1,366,1,NA,0,0,0
205-4-4,4,1,TEST,9,1,1,1,1,31428,1,276,1,NA,0,0,0
205-4-4,4,1,TEST,10,1,2,0,1,32855,2,403,1,NA,0,0,0
205-4-4,4,1,TEST,11,1,3,1,0,34302,1,393,1,NA,0,0,0
205-4-4,4,1,TEST,12,1,4,0,0,35729,2,373,1,NA,0,0,0
205-4-4,4,1,TEST,13,1,1,1,1,36994,1,352,1,NA,0,0,0
205-4-4,4,1,TEST,14,1,4,0,0,38458,2,365,1,NA,0,0,0
205-4-4,4,1,TEST,15,1,3,1,0,39875,1,376,1,NA,0,0,0
205-4-4,4,1,TEST,16,1,2,0,1,41529,2,474,1,NA,0,0,0
205-4-4,4,1,TEST,17,1,1,1,1,43072,1,312,1,NA,0,0,0
205-4-4,4,1,TEST,18,1,2,0,1,44528,2,421,1,NA,0,0,0
205-4-4,4,1,TEST,19,1,4,0,0,46255,2,426,1,NA,0,0,0
205-4-4,4,1,TEST,20,1,3,1,0,47873,1,394,1,NA,0,0,0
205-4-4,4,1,TEST,21,1,2,0,1,49297,2,677,1,NA,0,0,0
205-4-4,4,1,TEST,22,1,1,1,1,50863,1,342,1,NA,0,0,0
205-4-4,4,1,TEST,23,1,4,0,0,52104,2,334,1,NA,0,0,0
205-4-4,4,1,TEST,24,1,3,1,0,53694,1,420,1,NA,0,0,0
205-4-4,4,1,TEST,25,1,1,1,1,55459,2,1206,0,NA,0,0,0
205-4-4,4,2,PRACTICE,-25,2,3,1,0,61978,NA,0,0,0,530,1,0
