subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
114-3-4,4,1,PRACTICE,-25,1,2,0,1,6212,2,481,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-24,1,4,0,0,7804,2,365,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-23,1,1,1,1,9484,1,367,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-22,1,3,1,0,10833,1,423,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-21,1,3,1,0,12493,1,396,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-20,1,1,1,1,14052,1,385,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-19,1,2,0,1,15582,2,402,1,NA,0,0,0
114-3-4,4,1,PRACTICE,-18,1,4,0,0,17142,2,376,1,NA,0,0,0
114-3-4,4,1,TEST,1,1,3,1,0,18355,1,599,1,NA,0,0,0
114-3-4,4,1,TEST,2,1,2,0,1,20119,1,383,0,NA,0,0,0
114-3-4,4,1,TEST,3,1,1,1,1,22245,1,384,1,NA,0,0,0
114-3-4,4,1,TEST,4,1,4,0,0,23733,2,360,1,NA,0,0,0
114-3-4,4,1,TEST,5,1,1,1,1,25290,1,364,1,NA,0,0,0
114-3-4,4,1,TEST,6,1,4,0,0,26820,2,294,1,NA,0,0,0
114-3-4,4,1,TEST,7,1,2,0,1,28068,2,444,1,NA,0,0,0
114-3-4,4,1,TEST,8,1,3,1,0,29482,1,438,1,NA,0,0,0
114-3-4,4,1,TEST,9,1,1,1,1,31042,1,417,1,NA,0,0,0
114-3-4,4,1,TEST,10,1,3,1,0,32727,1,360,1,NA,0,0,0
114-3-4,4,1,TEST,11,1,2,0,1,34237,2,392,1,NA,0,0,0
114-3-4,4,1,TEST,12,1,4,0,0,35543,2,424,1,NA,0,0,0
114-3-4,4,1,TEST,13,1,1,1,1,37000,1,484,1,NA,0,0,0
114-3-4,4,1,TEST,14,1,2,0,1,38763,2,387,1,NA,0,0,0
114-3-4,4,1,TEST,15,1,4,0,0,40157,2,505,1,NA,0,0,0
114-3-4,4,1,TEST,16,1,3,1,0,41534,1,476,1,NA,0,0,0
114-3-4,4,1,TEST,17,1,2,0,1,43002,2,423,1,NA,0,0,0
114-3-4,4,1,TEST,18,1,3,1,0,44551,1,405,1,NA,0,0,0
114-3-4,4,1,TEST,19,1,1,1,1,46044,1,406,1,NA,0,0,0
114-3-4,4,1,TEST,20,1,4,0,0,47303,2,415,1,NA,0,0,0
114-3-4,4,1,TEST,21,1,3,1,0,48856,1,377,1,NA,0,0,0
