subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
102-2-2,P,0,-1,U,1,3923,3000,6929,7436,7437,501,<up>,<up>,1,1
102-2-2,P,0,-1,L,1,7968,2500,10472,10977,10978,622,<left>,<left>,1,1
102-2-2,P,0,1,D,1,11613,2500,14117,14623,14624,613,<down>,<down>,1,1
102-2-2,P,0,1,L,2,15247,3250,18502,19009,19010,617,<left>,<right>,0,1
102-2-2,P,0,1,L,1,19645,2000,21651,22157,22158,703,<left>,<left>,1,1
102-2-2,P,0,1,U,2,22879,2750,25635,26142,26142,627,<up>,<up>,1,1
102-2-2,P,0,-1,R,1,26791,2000,28796,29302,29302,585,<right>,<right>,1,1
102-2-2,P,0,-1,L,2,29906,1750,31662,32168,32169,774,<left>,<left>,1,1
102-2-2,P,0,1,U,2,38193,2500,40699,40905,40905,495,<up>,<up>,1,1
102-2-2,P,0,1,U,1,41413,3500,44918,45124,45124,429,<up>,<up>,1,1
102-2-2,P,0,-1,U,2,45565,2250,47820,48026,48026,457,<up>,<up>,1,1
102-2-2,P,0,-1,R,2,48501,2000,50506,50713,50714,698,<right>,<left>,0,1
102-2-2,P,0,1,D,1,51421,3500,54926,55132,55132,681,<down>,<down>,1,1
102-2-2,P,0,-1,D,2,55826,3250,59082,59289,59289,572,<down>,<down>,1,1
102-2-2,P,0,-1,U,2,59874,2000,61879,62088,62088,720,<up>,<up>,1,1
102-2-2,P,0,-1,D,1,62824,3500,66329,66535,66536,636,<down>,<down>,1,1
102-2-2,T,1,1,L,2,75540,3250,78795,79001,79001,689,<left>,<right>,0,1
102-2-2,T,2,1,U,2,79704,3250,82959,83166,83166,597,<up>,<up>,1,1
102-2-2,T,3,-1,L,2,83777,3250,87033,87239,87239,491,<left>,<left>,1,1
102-2-2,T,4,1,R,1,87742,3500,91247,91454,91454,820,<right>,<right>,1,1
102-2-2,T,5,1,L,1,92287,3500,95792,95998,95999,521,<left>,<left>,1,1
102-2-2,T,6,1,R,1,96533,2000,98538,98744,98744,487,<right>,<right>,1,1
102-2-2,T,7,-1,L,2,99243,3000,102248,102455,102456,532,<left>,<down>,0,0
102-2-2,T,8,-1,U,1,103005,3500,106511,106717,106718,525,<up>,<up>,1,1
102-2-2,T,9,1,D,1,107261,1750,109016,109222,109222,566,<down>,<down>,1,1
102-2-2,T,10,1,U,1,109801,2000,111808,112014,112014,575,<up>,<up>,1,1
102-2-2,T,11,-1,L,2,112601,1500,114106,114314,114314,771,<left>,<right>,0,1
102-2-2,T,12,1,U,2,115103,2750,117859,118065,118065,564,<up>,<up>,1,1
102-2-2,T,13,1,R,2,118646,3250,121902,122109,122109,591,<right>,<right>,1,1
102-2-2,T,14,-1,R,1,122714,2000,124719,124925,124925,575,<right>,<right>,1,1
102-2-2,T,15,1,L,2,125517,3000,128523,128729,128729,665,<left>,<left>,1,1
102-2-2,T,16,1,U,1,129407,2250,131662,131868,131869,487,<up>,<up>,1,1
102-2-2,T,17,-1,R,2,132368,3500,135873,136082,136082,678,<right>,<right>,1,1
102-2-2,T,18,1,R,2,136774,3000,139780,139986,139986,1037,<right>,<right>,1,1
102-2-2,T,19,-1,D,1,141034,2250,143290,143496,143496,626,<down>,<down>,1,1
