subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
112-4-4,P,0,1,L,1,1638,1500,3144,3651,3652,411,<left>,<left>,1,1
112-4-4,P,0,-1,R,1,4086,1500,5591,6097,6097,351,<right>,<right>,1,1
112-4-4,P,0,1,R,1,6476,3250,9733,10241,10241,391,<right>,<right>,1,1
112-4-4,P,0,-1,U,1,10657,2750,13412,13918,13919,444,<up>,<up>,1,1
112-4-4,P,0,-1,D,2,14388,3500,17892,18397,18398,513,<down>,<down>,1,1
112-4-4,P,0,-1,D,2,18936,2750,21691,22197,22198,460,<down>,<down>,1,1
112-4-4,P,0,-1,L,1,22679,3500,26185,26693,26693,699,<left>,<left>,1,1
112-4-4,P,0,1,U,2,27405,1750,29160,29668,29668,520,<up>,<up>,1,1
112-4-4,P,0,-1,L,1,31937,3250,35193,35399,35400,410,<left>,<left>,1,1
112-4-4,P,0,1,D,1,35823,3500,39329,39535,39536,460,<down>,<down>,1,1
112-4-4,P,0,-1,D,1,40010,3000,43016,43222,43222,485,<down>,<down>,1,1
112-4-4,P,0,-1,D,2,43718,1500,45225,45431,45432,539,<down>,<down>,1,1
112-4-4,P,0,-1,U,1,45984,2250,48240,48447,48448,504,<up>,<up>,1,1
112-4-4,P,0,-1,U,2,48966,2250,51222,51431,51431,482,<up>,<up>,1,1
112-4-4,P,0,-1,D,2,51927,2500,54432,54638,54639,506,<down>,<down>,1,1
112-4-4,P,0,1,L,1,55159,1750,56914,57121,57121,779,<left>,<left>,1,1
112-4-4,T,1,-1,D,1,59334,3500,62839,63047,63048,437,<down>,<down>,1,1
112-4-4,T,2,1,L,1,63498,1500,65003,65209,65210,413,<left>,<left>,1,1
112-4-4,T,3,-1,D,1,65633,2250,67889,68095,68096,445,<down>,<down>,1,1
112-4-4,T,4,1,D,2,68554,3250,71809,72016,72017,483,<down>,<down>,1,1
112-4-4,T,5,-1,L,1,72512,3000,75518,75726,75726,374,<left>,<left>,1,1
112-4-4,T,6,1,D,1,76114,2500,78620,78826,78827,466,<down>,<down>,1,1
112-4-4,T,7,1,L,1,79308,2000,81314,81522,81522,409,<left>,<left>,1,1
112-4-4,T,8,1,R,2,81944,3000,84950,85158,85158,402,<right>,<left>,0,1
112-4-4,T,9,1,L,2,85572,3500,89079,89285,89286,484,<left>,<left>,1,1
112-4-4,T,10,1,L,1,89783,2750,92540,92746,92746,417,<left>,<left>,1,1
112-4-4,T,11,1,D,2,93177,3000,96182,96388,96389,522,<down>,<down>,1,1
112-4-4,T,12,-1,U,1,96926,1500,98433,98641,98641,589,<up>,<up>,1,1
112-4-4,T,13,-1,D,2,99243,3250,102500,102708,102708,411,<down>,<up>,0,1
112-4-4,T,14,-1,D,2,103134,1500,104639,104845,104846,575,<down>,<down>,1,1
112-4-4,T,15,-1,D,2,105435,3500,108940,109146,109147,467,<down>,<down>,1,1
112-4-4,T,16,-1,U,2,109628,2500,112134,112340,112341,567,<up>,<up>,1,1
112-4-4,T,17,-1,R,2,112922,2750,115677,115883,115884,562,<right>,<right>,1,1
112-4-4,T,18,-1,U,1,116457,1750,118213,118419,118420,585,<up>,<up>,1,1
112-4-4,T,19,-1,L,2,119018,1500,120524,120731,120731,519,<left>,<left>,1,1
112-4-4,T,20,-1,L,2,121263,2000,123268,123474,123475,515,<left>,<left>,1,1
112-4-4,T,21,1,D,2,124001,3250,127257,127464,127465,505,<down>,<down>,1,1
112-4-4,T,22,-1,L,1,127983,2250,130239,130448,130448,496,<left>,<left>,1,1
112-4-4,T,23,-1,U,2,130956,1750,132712,132918,132919,570,<up>,<up>,1,1
112-4-4,T,24,1,L,2,133503,1750,135258,135464,135465,470,<left>,<left>,1,1
112-4-4,T,25,1,R,2,135948,3000,138953,139160,139160,478,<right>,<left>,0,1
112-4-4,T,26,1,U,2,139648,1750,141404,141611,141611,523,<up>,<up>,1,1
112-4-4,T,27,-1,D,2,142144,3250,145401,145609,145610,645,<down>,<down>,1,1
112-4-4,T,28,-1,L,2,146268,2250,148523,148729,148730,556,<left>,<left>,1,1
112-4-4,T,29,-1,L,1,149299,1500,150804,151012,151012,391,<left>,<left>,1,1
112-4-4,T,30,-1,D,2,151417,3500,154922,155129,155129,489,<down>,<down>,1,1
112-4-4,T,31,-1,R,1,155629,2000,157634,157841,157841,450,<right>,<right>,1,1
112-4-4,T,32,1,D,1,158304,1500,159810,160017,160017,457,<down>,<down>,1,1
112-4-4,T,33,-1,L,1,160489,2500,162994,163200,163201,457,<left>,<left>,1,1
112-4-4,T,34,-1,L,2,163669,2750,166425,166634,166634,565,<left>,<left>,1,1
112-4-4,T,35,1,U,1,167212,3250,170467,170673,170674,680,<up>,<up>,1,1
112-4-4,T,36,-1,D,2,171369,1500,172875,173082,173082,755,<down>,<up>,0,1
112-4-4,T,37,-1,U,2,173849,2250,176105,176311,176312,516,<up>,<up>,1,1
112-4-4,T,38,1,L,2,176840,2750,179596,179802,179803,520,<left>,<left>,1,1
112-4-4,T,39,1,L,2,180334,2500,182840,183046,183047,534,<left>,<left>,1,1
112-4-4,T,40,-1,D,1,183596,2250,185852,186058,186059,503,<down>,<down>,1,1
112-4-4,T,41,1,U,1,186575,3500,190082,190288,190289,475,<up>,<up>,1,1
112-4-4,T,42,1,L,2,190783,3250,194038,194245,194245,473,<left>,<left>,1,1
112-4-4,T,43,1,U,2,194732,1500,196237,196443,196444,448,<up>,<up>,1,1
112-4-4,T,44,1,R,1,196907,3250,200163,200370,200370,458,<right>,<right>,1,1
112-4-4,T,45,1,L,1,200841,3000,203846,204052,204052,522,<left>,<left>,1,1
112-4-4,T,46,1,D,2,204588,2750,207344,207552,207552,517,<down>,<down>,1,1
112-4-4,T,47,-1,D,1,208084,2750,210839,211046,211046,487,<down>,<down>,1,1
112-4-4,T,48,-1,R,1,211546,1750,213302,213509,213509,499,<right>,<right>,1,1
112-4-4,T,49,1,U,2,214022,1500,215529,215735,215735,548,<up>,<up>,1,1
112-4-4,T,50,1,U,1,216294,2000,218299,218505,218506,388,<up>,<up>,1,1
