subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
205-2-1,P,0,1,L,1,3359,2750,6114,6620,6621,1180,<left>,<left>,1,1
205-2-1,P,0,-1,U,1,7817,3500,11324,11831,11832,1070,<up>,<up>,1,1
205-2-1,P,0,1,U,2,12918,1500,14422,14930,14931,556,<up>,<up>,1,1
205-2-1,P,0,1,L,2,15509,3500,19015,19519,19520,567,<left>,<left>,1,1
205-2-1,P,0,-1,U,1,20103,2250,22359,22865,22866,422,<up>,<up>,1,1
205-2-1,P,0,-1,D,2,23320,3000,26328,26835,26836,667,<down>,<down>,1,1
205-2-1,P,0,-1,D,2,27518,1750,29275,29780,29780,960,<down>,<down>,1,1
205-2-1,P,0,-1,D,1,30759,2000,32764,33270,33271,527,<down>,<down>,1,1
205-2-1,P,0,1,R,1,37698,1500,39204,39410,39410,560,<right>,<right>,1,1
205-2-1,P,0,-1,D,1,39983,3000,42990,43196,43197,470,<down>,<down>,1,1
205-2-1,P,0,-1,R,1,43682,2500,46187,46396,46396,538,<right>,<right>,1,1
205-2-1,P,0,1,L,2,46946,1750,48701,48907,48908,644,<left>,<left>,1,1
205-2-1,P,0,-1,U,1,49568,2750,52324,52530,52531,543,<up>,<up>,1,1
205-2-1,P,0,1,R,1,53089,1500,54594,54802,54803,568,<right>,<right>,1,1
205-2-1,P,0,1,L,1,55389,2750,58145,58353,58354,577,<left>,<left>,1,1
205-2-1,P,0,1,R,2,58944,2250,61201,61407,61408,720,<right>,<right>,1,1
205-2-1,T,1,-1,U,2,65639,1500,67146,67354,67355,584,<up>,<up>,1,1
205-2-1,T,2,1,U,1,67954,2750,70710,70916,70917,486,<up>,<up>,1,1
205-2-1,T,3,-1,U,2,71417,2250,73674,73880,73881,532,<up>,<up>,1,1
205-2-1,T,4,-1,U,2,74427,1750,76183,76389,76390,479,<up>,<up>,1,1
205-2-1,T,5,-1,D,2,76884,3500,80390,80597,80598,625,<down>,<down>,1,1
205-2-1,T,6,1,R,2,81239,2250,83494,83703,83703,832,<right>,<right>,1,1
205-2-1,T,7,-1,U,2,84548,2250,86804,87011,87011,488,<up>,<up>,1,1
205-2-1,T,8,-1,D,2,87514,2750,90269,90475,90476,568,<down>,<down>,1,1
205-2-1,T,9,-1,L,2,91058,2250,93315,93523,93523,567,<left>,<left>,1,1
205-2-1,T,10,-1,D,1,94103,2000,96109,96315,96316,623,<down>,<down>,1,1
205-2-1,T,11,1,L,2,96953,2500,99459,99666,99666,749,<left>,<left>,1,1
205-2-1,T,12,-1,R,2,100429,1750,102185,102391,102392,616,<right>,<right>,1,1
205-2-1,T,13,1,L,1,103024,1500,104529,104736,104736,555,<left>,<left>,1,1
205-2-1,T,14,1,U,2,105305,1750,107061,107269,107270,587,<up>,<up>,1,1
205-2-1,T,15,-1,D,1,107870,2500,110377,110583,110584,488,<down>,<down>,1,1
205-2-1,T,16,1,D,1,111086,1750,112842,113049,113049,580,<down>,<down>,1,1
205-2-1,T,17,1,D,2,113645,3250,116901,117107,117108,548,<down>,<down>,1,1
205-2-1,T,18,1,L,2,117671,2000,119677,119884,119884,583,<left>,<left>,1,1
205-2-1,T,19,1,L,1,120479,1500,121986,122194,122195,548,<left>,<left>,1,1
205-2-1,T,20,-1,L,1,122758,1500,124265,124471,124472,597,<left>,<left>,1,1
205-2-1,T,21,-1,D,2,125083,3500,128590,128796,128797,519,<down>,<down>,1,1
205-2-1,T,22,1,R,2,129331,3000,132337,132546,132546,657,<right>,<right>,1,1
205-2-1,T,23,1,D,1,133215,2000,135221,135427,135428,612,<down>,<down>,1,1
205-2-1,T,24,-1,R,1,136054,2750,138809,139016,139016,513,<right>,<right>,1,1
205-2-1,T,25,-1,U,1,139548,3000,142550,142756,142757,528,<up>,<up>,1,1
205-2-1,T,26,1,R,2,143301,2750,146056,146263,146264,716,<right>,<right>,1,1
205-2-1,T,27,1,U,2,146995,2250,149252,149458,149459,818,<up>,<up>,1,1
205-2-1,T,28,1,U,2,150292,2500,152798,153004,153005,847,<up>,<up>,1,1
205-2-1,T,29,1,D,1,153866,3500,157369,157576,157577,614,<down>,<down>,1,1
205-2-1,T,30,1,D,2,158204,3250,161459,161665,161666,637,<down>,<down>,1,1
205-2-1,T,31,-1,L,1,162315,2750,165070,165279,165280,646,<left>,<left>,1,1
205-2-1,T,32,-1,L,1,165939,3250,169195,169403,169404,468,<left>,<left>,1,1
205-2-1,T,33,-1,L,2,169887,1500,171392,171598,171599,560,<left>,<left>,1,1
205-2-1,T,34,1,R,2,172172,1750,173927,174133,174134,589,<right>,<right>,1,1
205-2-1,T,35,1,U,1,174737,2750,177493,177701,177701,503,<up>,<up>,1,1
205-2-1,T,36,1,L,2,178219,3250,181474,181680,181681,732,<left>,<left>,1,1
205-2-1,T,37,-1,L,1,182425,2000,184431,184639,184639,615,<left>,<left>,1,1
205-2-1,T,38,-1,D,2,185269,2000,187274,187481,187481,652,<down>,<down>,1,1
205-2-1,T,39,-1,L,1,188147,2750,190904,191110,191111,628,<left>,<left>,1,1
205-2-1,T,40,-1,L,2,191754,2250,194009,194215,194216,560,<left>,<left>,1,1
205-2-1,T,41,1,D,1,194790,2000,196797,197003,197004,1035,<down>,<down>,1,1
205-2-1,T,42,1,U,1,198054,1500,199560,199766,199767,658,<up>,<up>,1,1
205-2-1,T,43,-1,U,2,200437,2500,202942,203148,203149,632,<up>,<up>,1,1
205-2-1,T,44,1,U,2,203794,3500,207300,207508,207509,999,<up>,<up>,1,1
205-2-1,T,45,-1,L,1,208522,2500,211028,211234,211235,567,<left>,<left>,1,1
205-2-1,T,46,1,R,1,211816,1500,213323,213529,213530,789,<right>,<right>,1,1
205-2-1,T,47,1,U,1,214332,1750,216088,216296,216296,527,<up>,<up>,1,1
205-2-1,T,48,-1,U,2,216835,2250,219091,219299,219299,949,<up>,<up>,1,1
205-2-1,T,49,1,R,1,220263,1500,221768,221975,221975,593,<right>,<right>,1,1
205-2-1,T,50,-1,U,2,222580,2250,224837,225043,225044,630,<up>,<up>,1,1
