subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
109-3-4,4,1,PRACTICE,-25,1,3,1,0,7637,1,1385,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-24,1,2,0,1,10294,2,444,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-23,1,1,1,1,11752,1,418,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-22,1,4,0,0,13353,2,371,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-21,1,1,1,1,14849,1,281,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-20,1,2,0,1,16452,2,344,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-19,1,4,0,0,17661,2,461,1,NA,0,0,0
109-3-4,4,1,PRACTICE,-18,1,3,1,0,19116,1,334,1,NA,0,0,0
109-3-4,4,1,TEST,1,1,2,0,1,20519,2,508,1,NA,0,0,0
109-3-4,4,1,TEST,2,1,1,1,1,22007,1,339,1,NA,0,0,0
109-3-4,4,1,TEST,3,1,3,1,0,23325,1,430,1,NA,0,0,0
109-3-4,4,1,TEST,4,1,4,0,0,24911,2,364,1,NA,0,0,0
109-3-4,4,1,TEST,5,1,2,0,1,26108,2,465,1,NA,0,0,0
109-3-4,4,1,TEST,6,1,3,1,0,27627,1,471,1,NA,0,0,0
109-3-4,4,1,TEST,7,1,1,1,1,29267,1,367,1,NA,0,0,0
109-3-4,4,1,TEST,8,1,4,0,0,30824,2,368,1,NA,0,0,0
109-3-4,4,1,TEST,9,1,1,1,1,32502,1,418,1,NA,0,0,0
109-3-4,4,1,TEST,10,1,3,1,0,33791,1,587,1,NA,0,0,0
109-3-4,4,1,TEST,11,1,2,0,1,35653,2,424,1,NA,0,0,0
109-3-4,4,1,TEST,12,1,4,0,0,37065,2,442,1,NA,0,0,0
109-3-4,4,1,TEST,13,1,3,1,0,38743,1,431,1,NA,0,0,0
109-3-4,4,1,TEST,14,1,4,0,0,40244,2,361,1,NA,0,0,0
109-3-4,4,1,TEST,15,1,2,0,1,41543,2,447,1,NA,0,0,0
109-3-4,4,1,TEST,16,1,1,1,1,43121,1,449,1,NA,0,0,0
109-3-4,4,1,TEST,17,1,4,0,0,44745,2,362,1,NA,0,0,0
109-3-4,4,1,TEST,18,1,1,1,1,46428,1,390,1,NA,0,0,0
109-3-4,4,1,TEST,19,1,3,1,0,47693,1,414,1,NA,0,0,0
109-3-4,4,1,TEST,20,1,2,0,1,49166,2,422,1,NA,0,0,0
109-3-4,4,1,TEST,21,1,1,1,1,50876,1,317,1,NA,0,0,0
109-3-4,4,1,TEST,22,1,3,1,0,52192,1,399,1,NA,0,0,0
109-3-4,4,1,TEST,23,1,4,0,0,53705,2,412,1,NA,0,0,0
109-3-4,4,1,TEST,24,1,2,0,1,55063,2,428,1,NA,0,0,0
109-3-4,4,1,TEST,25,1,1,1,1,56469,1,392,1,NA,0,0,0
109-3-4,4,2,PRACTICE,-25,2,2,0,1,60846,NA,0,0,9,487,1,0
109-3-4,4,2,PRACTICE,-24,2,3,1,0,62271,NA,0,0,0,328,1,0
109-3-4,4,2,PRACTICE,-23,2,1,1,1,63800,NA,0,0,9,294,1,0
109-3-4,4,2,PRACTICE,-22,2,4,0,0,65080,NA,0,0,0,348,1,0
