subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
106-4-3,P,0,1,D,2,1657,3500,5161,5666,5667,794,<down>,<down>,1,1
106-4-3,P,0,-1,U,1,6477,2500,8981,9485,9485,564,<up>,<up>,1,1
106-4-3,P,0,1,U,1,10066,2000,12071,12576,12576,495,<up>,<up>,1,1
106-4-3,P,0,1,U,1,13091,1750,14845,15350,15350,438,<up>,<up>,1,1
106-4-3,P,0,1,D,1,15814,2250,18068,18572,18573,593,<down>,<down>,1,1
106-4-3,P,0,1,L,1,19183,2250,21437,21941,21942,529,<left>,<left>,1,1
106-4-3,P,0,-1,R,2,22494,2500,24998,25502,25502,677,<right>,<right>,1,1
106-4-3,P,0,-1,D,1,26196,2250,28449,28954,28955,608,<down>,<down>,1,1
106-4-3,P,0,1,U,2,31098,3000,34102,34307,34308,826,<up>,<up>,1,1
106-4-3,P,0,-1,R,1,35152,3500,38656,38861,38861,592,<right>,<right>,1,1
106-4-3,P,0,1,R,1,39469,3000,42473,42678,42679,453,<right>,<left>,0,1
106-4-3,P,0,-1,L,1,43149,3500,46653,46858,46859,667,<left>,<left>,1,1
106-4-3,P,0,-1,L,2,47537,1750,49291,49495,49496,621,<left>,<left>,1,1
106-4-3,P,0,1,U,2,50129,1500,51633,51837,51838,566,<up>,<up>,1,1
106-4-3,P,0,-1,U,1,52414,3000,55418,55623,55624,515,<up>,<up>,1,1
106-4-3,P,0,1,L,2,56152,2250,58406,58612,58612,815,<left>,<left>,1,1
106-4-3,T,1,-1,U,1,61033,1500,62536,62742,62742,509,<up>,<up>,1,1
106-4-3,T,2,1,D,2,63269,3500,66773,66979,66979,766,<down>,<down>,1,1
106-4-3,T,3,1,D,1,67758,3250,71012,71216,71217,625,<down>,<down>,1,1
106-4-3,T,4,-1,U,2,71857,3500,75362,75567,75567,636,<up>,<up>,1,1
106-4-3,T,5,-1,D,1,76216,2500,78719,78924,78924,772,<down>,<down>,1,1
106-4-3,T,6,-1,R,2,79709,2750,82463,82669,82669,668,<right>,<right>,1,1
106-4-3,T,7,-1,U,1,83349,1500,84853,85058,85058,506,<up>,<up>,1,1
106-4-3,T,8,1,U,2,85587,3250,88841,89046,89047,731,<up>,<up>,1,1
106-4-3,T,9,-1,D,2,89788,3500,93292,93497,93498,750,<down>,<down>,1,1
106-4-3,T,10,-1,L,1,94265,1750,96019,96224,96224,611,<left>,<left>,1,1
106-4-3,T,11,-1,U,1,96847,2000,98852,99057,99057,450,<up>,<up>,1,1
106-4-3,T,12,-1,R,2,99521,1500,101025,101230,101230,650,<right>,<right>,1,1
106-4-3,T,13,-1,R,1,101889,3250,105143,105348,105348,505,<right>,<right>,1,1
106-4-3,T,14,-1,D,1,105873,3250,109127,109331,109332,647,<down>,<down>,1,1
106-4-3,T,15,1,R,2,109992,2250,112246,112450,112451,920,<right>,<right>,1,1
106-4-3,T,16,-1,L,1,113383,3500,116888,117093,117093,513,<left>,<left>,1,1
106-4-3,T,17,1,U,1,117623,2000,119627,119832,119832,485,<up>,<up>,1,1
106-4-3,T,18,-1,L,1,120331,2250,122585,122790,122790,650,<left>,<left>,1,1
106-4-3,T,19,-1,L,2,123457,3250,126711,126916,126916,685,<left>,<left>,1,1
106-4-3,T,20,-1,R,1,127618,2000,129622,129827,129827,637,<right>,<right>,1,1
106-4-3,T,21,-1,U,1,130480,1500,131984,132188,132189,550,<up>,<up>,1,1
106-4-3,T,22,1,R,2,132755,2750,135509,135713,135714,627,<right>,<right>,1,1
106-4-3,T,23,-1,U,2,136359,2750,139113,139318,139318,576,<up>,<up>,1,1
106-4-3,T,24,-1,L,2,139909,1750,141663,141868,141868,668,<left>,<left>,1,1
106-4-3,T,25,1,L,1,142552,3000,145556,145760,145761,608,<left>,<left>,1,1
106-4-3,T,26,1,U,1,146382,1500,147886,148090,148091,871,<up>,<up>,1,1
106-4-3,T,27,1,D,1,148977,3500,152481,152686,152686,745,<down>,<down>,1,1
106-4-3,T,28,-1,U,2,153444,3500,156949,157154,157154,654,<up>,<up>,1,1
106-4-3,T,29,1,D,2,157821,3000,160825,161029,161030,802,<down>,<down>,1,1
106-4-3,T,30,-1,R,2,161847,2000,163852,164057,164058,752,<right>,<right>,1,1
106-4-3,T,31,1,L,2,164827,2500,167331,167536,167536,627,<left>,<left>,1,1
106-4-3,T,32,-1,U,1,168176,3000,171180,171385,171385,508,<up>,<up>,1,1
106-4-3,T,33,1,L,2,171908,2000,173913,174118,174118,687,<left>,<left>,1,1
106-4-3,T,34,1,D,2,174821,3500,178325,178530,178531,685,<down>,<down>,1,1
106-4-3,T,35,1,R,2,179229,1500,180732,180936,180937,625,<right>,<right>,1,1
106-4-3,T,36,1,D,1,181576,3500,185080,185285,185286,732,<down>,<down>,1,1
106-4-3,T,37,-1,L,2,186036,3250,189289,189495,189495,668,<left>,<left>,1,1
106-4-3,T,38,1,R,1,190176,2250,192430,192635,192635,514,<right>,<right>,1,1
106-4-3,T,39,-1,R,1,193161,2500,195665,195870,195870,543,<right>,<right>,1,1
106-4-3,T,40,1,R,2,196425,2000,198429,198634,198634,949,<right>,<right>,1,1
106-4-3,T,41,1,L,1,199593,2250,201847,202052,202052,495,<left>,<left>,1,1
106-4-3,T,42,1,D,2,202557,1750,204311,204515,204516,754,<down>,<down>,1,1
106-4-3,T,43,-1,D,1,205282,2500,207786,207991,207991,667,<down>,<down>,1,1
106-4-3,T,44,1,U,2,208670,2750,211424,211629,211630,714,<up>,<up>,1,1
106-4-3,T,45,1,L,1,212359,2000,214362,214566,214567,532,<left>,<left>,1,1
106-4-3,T,46,1,R,2,215109,2000,217112,217316,217316,706,<right>,<right>,1,1
106-4-3,T,47,1,R,1,218038,3000,221042,221247,221248,507,<right>,<right>,1,1
106-4-3,T,48,-1,R,2,221769,2000,223772,223978,223978,662,<right>,<right>,1,1
106-4-3,T,49,-1,U,2,224657,3000,227661,227866,227867,595,<up>,<up>,1,1
106-4-3,T,50,-1,L,2,228474,1750,230228,230433,230433,602,<left>,<left>,1,1
