subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
205-3-3,4,1,PRACTICE,-25,1,3,1,0,8039,1,475,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-24,1,4,0,0,9699,2,434,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-23,1,1,1,1,11145,1,301,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-22,1,2,0,1,12353,2,334,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-21,1,4,0,0,13950,2,394,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-20,1,3,1,0,15573,1,309,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-19,1,1,1,1,16942,1,322,1,NA,0,0,0
205-3-3,4,1,PRACTICE,-18,1,2,0,1,18402,2,398,1,NA,0,0,0
205-3-3,4,1,TEST,1,1,3,1,0,19940,1,354,1,NA,0,0,0
205-3-3,4,1,TEST,2,1,1,1,1,21191,1,413,1,NA,0,0,0
205-3-3,4,1,TEST,3,1,4,0,0,22925,2,434,1,NA,0,0,0
205-3-3,4,1,TEST,4,1,2,0,1,24444,2,435,1,NA,0,0,0
205-3-3,4,1,TEST,5,1,4,0,0,25986,2,335,1,NA,0,0,0
205-3-3,4,1,TEST,6,1,2,0,1,27367,2,328,1,NA,0,0,0
205-3-3,4,1,TEST,7,1,1,1,1,28832,1,454,1,NA,0,0,0
205-3-3,4,1,TEST,8,1,3,1,0,30447,1,429,1,NA,0,0,0
205-3-3,4,1,TEST,9,1,4,0,0,31729,2,407,1,NA,0,0,0
205-3-3,4,1,TEST,10,1,2,0,1,33159,2,350,1,NA,0,0,0
205-3-3,4,1,TEST,11,1,1,1,1,34623,1,374,1,NA,0,0,0
205-3-3,4,1,TEST,12,1,3,1,0,35844,1,429,1,NA,0,0,0
205-3-3,4,1,TEST,13,1,1,1,1,37138,1,300,1,NA,0,0,0
205-3-3,4,1,TEST,14,1,3,1,0,38647,1,317,1,NA,0,0,0
205-3-3,4,1,TEST,15,1,2,0,1,40218,2,388,1,NA,0,0,0
205-3-3,4,1,TEST,16,1,4,0,0,41485,2,330,1,NA,0,0,0
205-3-3,4,1,TEST,17,1,3,1,0,42735,1,400,1,NA,0,0,0
205-3-3,4,1,TEST,18,1,2,0,1,44249,2,420,1,NA,0,0,0
205-3-3,4,1,TEST,19,1,1,1,1,45842,1,409,1,NA,0,0,0
205-3-3,4,1,TEST,20,1,4,0,0,47357,2,389,1,NA,0,0,0
205-3-3,4,1,TEST,21,1,3,1,0,48872,1,282,1,NA,0,0,0
205-3-3,4,1,TEST,22,1,1,1,1,50058,1,425,1,NA,0,0,0
205-3-3,4,1,TEST,23,1,2,0,1,51374,2,411,1,NA,0,0,0
205-3-3,4,1,TEST,24,1,4,0,0,53000,2,383,1,NA,0,0,0
205-3-3,4,1,TEST,25,1,3,1,0,54237,1,431,1,NA,0,0,0
205-3-3,4,2,PRACTICE,-25,2,2,0,1,59211,NA,0,0,9,1740,1,0
205-3-3,4,2,PRACTICE,-24,2,3,1,0,62203,NA,0,0,0,409,1,0
205-3-3,4,2,PRACTICE,-23,2,1,1,1,63842,NA,0,0,9,408,1,0
205-3-3,4,2,PRACTICE,-22,2,4,0,0,65413,NA,0,0,0,382,1,0
205-3-3,4,2,PRACTICE,-21,2,1,1,1,66923,NA,0,0,9,366,1,0
205-3-3,4,2,PRACTICE,-20,2,3,1,0,68315,NA,0,0,0,427,1,0
205-3-3,4,2,PRACTICE,-19,2,2,0,1,69701,NA,0,0,9,387,1,0
205-3-3,4,2,PRACTICE,-18,2,4,0,0,71169,NA,0,0,0,356,1,0
205-3-3,4,2,TEST,1,2,3,1,0,72383,NA,0,0,0,458,1,0
205-3-3,4,2,TEST,2,2,4,0,0,74001,NA,0,0,0,431,1,0
205-3-3,4,2,TEST,3,2,2,0,1,75718,NA,0,0,9,359,1,0
205-3-3,4,2,TEST,4,2,1,1,1,77314,NA,0,0,9,395,1,0
205-3-3,4,2,TEST,5,2,2,0,1,78692,NA,0,0,9,350,1,0
205-3-3,4,2,TEST,6,2,3,1,0,80026,NA,0,0,0,405,1,0
205-3-3,4,2,TEST,7,2,4,0,0,81770,NA,0,0,0,385,1,0
205-3-3,4,2,TEST,8,2,1,1,1,83355,NA,0,0,9,458,1,0
205-3-3,4,2,TEST,9,2,4,0,0,85101,NA,0,0,0,410,1,0
205-3-3,4,2,TEST,10,2,1,1,1,86389,NA,0,0,9,366,1,0
205-3-3,4,2,TEST,11,2,3,1,0,87746,NA,0,0,0,303,1,0
205-3-3,4,2,TEST,12,2,2,0,1,88992,NA,0,0,9,324,1,0
205-3-3,4,2,TEST,13,2,4,0,0,90541,NA,0,0,0,234,1,0
205-3-3,4,2,TEST,14,2,2,0,1,92002,NA,0,0,9,271,1,0
205-3-3,4,2,TEST,15,2,1,1,1,93414,NA,0,0,9,370,1,0
205-3-3,4,2,TEST,16,2,3,1,0,94763,NA,0,0,0,322,1,0
205-3-3,4,2,TEST,17,2,2,0,1,96027,NA,0,0,9,381,1,0
205-3-3,4,2,TEST,18,2,3,1,0,97533,NA,0,0,0,414,1,0
205-3-3,4,2,TEST,19,2,1,1,1,99003,NA,0,0,9,289,1,0
205-3-3,4,2,TEST,20,2,4,0,0,100314,NA,0,0,0,325,1,0
205-3-3,4,2,TEST,21,2,3,1,0,101663,NA,0,0,0,682,1,0
205-3-3,4,2,TEST,22,2,2,0,1,103379,NA,0,0,9,398,1,0
205-3-3,4,2,TEST,23,2,1,1,1,104842,NA,0,0,9,352,1,0
205-3-3,4,2,TEST,24,2,4,0,0,106463,NA,0,0,0,344,1,0
205-3-3,4,2,TEST,25,2,1,1,1,107898,NA,0,0,9,356,1,0
205-3-3,4,3,PRACTICE,-25,3,2,0,1,112467,2,774,1,9,782,1,0
205-3-3,4,3,PRACTICE,-24,3,1,1,1,114390,1,618,1,9,622,1,0
205-3-3,4,3,PRACTICE,-23,3,4,0,0,116077,2,570,1,0,574,1,0
205-3-3,4,3,PRACTICE,-22,3,3,1,0,117733,1,491,1,0,479,1,0
205-3-3,4,3,PRACTICE,-21,3,1,1,1,119179,1,485,1,9,469,1,0
205-3-3,4,3,PRACTICE,-20,3,4,0,0,120603,2,599,1,0,603,1,0
205-3-3,4,3,PRACTICE,-19,3,2,0,1,122480,2,459,1,9,454,1,0
205-3-3,4,3,PRACTICE,-18,3,3,1,0,123861,1,492,1,0,496,1,0
205-3-3,4,3,TEST,1,3,3,1,0,125580,1,478,1,0,468,1,0
205-3-3,4,3,TEST,2,3,1,1,1,127167,1,604,1,9,590,1,0
205-3-3,4,3,TEST,3,3,4,0,0,129030,2,487,1,0,462,1,0
205-3-3,4,3,TEST,4,3,2,0,1,130799,2,486,1,9,490,1,0
205-3-3,4,3,TEST,5,3,4,0,0,132190,2,496,1,0,507,1,0
