subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-1-1,P,0,-1,U,2,27493,2750,30249,30756,30756,538,<up>,<left>,0,0
204-1-1,P,0,1,L,1,31324,2750,34079,34586,34586,620,<left>,<left>,1,1
204-1-1,P,0,1,D,2,35221,3000,38227,38733,38733,830,<down>,<down>,1,1
204-1-1,P,0,-1,D,1,39579,1750,41334,41839,41840,771,<down>,<down>,1,1
204-1-1,P,0,-1,R,1,42627,1750,44382,44889,44889,592,<right>,<right>,1,1
204-1-1,P,0,-1,D,2,45503,1500,47009,47515,47516,630,<down>,<down>,1,1
204-1-1,P,0,-1,L,1,48161,1750,49917,50425,50426,548,<left>,<left>,1,1
204-1-1,P,0,-1,L,1,51020,3000,54025,54532,54532,431,<left>,<left>,1,1
204-1-1,P,0,-1,R,2,62131,2500,64636,64841,64842,397,<right>,<left>,0,1
204-1-1,P,0,1,D,2,65252,3000,68257,68464,68465,428,<down>,<right>,0,0
204-1-1,P,0,-1,U,2,68912,2750,71666,71873,71873,657,<up>,<up>,1,1
204-1-1,P,0,-1,L,1,72544,3500,76048,76253,76254,597,<left>,<left>,1,1
204-1-1,P,0,1,D,1,76868,3250,80123,80329,80330,598,<down>,<down>,1,1
204-1-1,P,0,-1,D,2,80940,2750,83694,83899,83900,820,<down>,<down>,1,1
204-1-1,P,0,-1,U,1,84736,3500,88242,88449,88449,547,<up>,<up>,1,1
204-1-1,P,0,-1,U,2,89011,3500,92517,92724,92724,741,<up>,<up>,1,1
204-1-1,T,1,1,L,2,97219,2000,99223,99430,99431,699,<left>,<left>,1,1
204-1-1,T,2,-1,U,2,100143,1500,101649,101856,101856,795,<up>,<up>,1,1
204-1-1,T,3,-1,U,1,102664,3250,105919,106125,106125,485,<up>,<up>,1,1
204-1-1,T,4,1,R,1,106632,2250,108887,109093,109093,635,<right>,<right>,1,1
204-1-1,T,5,-1,R,2,109738,2750,112494,112701,112701,674,<right>,<right>,1,1
204-1-1,T,6,1,D,1,113392,2500,115897,116102,116103,682,<down>,<down>,1,1
204-1-1,T,7,1,D,1,116796,2250,119051,119257,119258,713,<down>,<down>,1,1
204-1-1,T,8,1,L,2,119987,2250,122242,122450,122450,741,<left>,<left>,1,1
204-1-1,T,9,1,D,2,123205,1750,124959,125167,125167,703,<down>,<down>,1,1
204-1-1,T,10,-1,L,2,125888,3250,129142,129347,129348,575,<left>,<left>,1,1
204-1-1,T,11,1,R,2,129940,2750,132695,132900,132900,729,<right>,<right>,1,1
204-1-1,T,12,-1,L,1,133641,2500,136146,136353,136353,539,<left>,<left>,1,1
204-1-1,T,13,1,U,2,136906,2000,138912,139119,139119,814,<up>,<up>,1,1
204-1-1,T,14,1,U,1,139948,3000,142953,143159,143160,609,<up>,<up>,1,1
204-1-1,T,15,-1,U,1,143782,3000,146786,146993,146994,483,<up>,<up>,1,1
204-1-1,T,16,-1,L,1,147492,2000,149497,149703,149703,588,<left>,<left>,1,1
204-1-1,T,17,-1,D,1,150304,1750,152058,152263,152264,807,<down>,<down>,1,1
204-1-1,T,18,1,R,2,153087,3250,156343,156550,156550,569,<right>,<right>,1,1
204-1-1,T,19,-1,D,2,157136,1750,158891,159098,159098,847,<down>,<down>,1,1
204-1-1,T,20,1,L,2,159958,2000,161963,162170,162170,702,<left>,<left>,1,1
204-1-1,T,21,1,L,1,162888,3000,165893,166099,166100,557,<left>,<left>,1,1
204-1-1,T,22,-1,L,1,166674,2250,168930,169137,169137,534,<left>,<left>,1,1
204-1-1,T,23,-1,U,1,169688,2750,172443,172650,172650,525,<up>,<up>,1,1
204-1-1,T,24,-1,D,2,173192,2000,175197,175404,175405,733,<down>,<down>,1,1
204-1-1,T,25,-1,R,2,176151,2000,178156,178363,178364,668,<right>,<right>,1,1
204-1-1,T,26,-1,R,2,179049,2500,181554,181759,181760,676,<right>,<right>,1,1
204-1-1,T,27,1,L,2,182449,1500,183953,184160,184160,957,<left>,<down>,0,0
204-1-1,T,28,-1,U,2,185130,2500,187636,187842,187843,715,<up>,<up>,1,1
204-1-1,T,29,1,L,1,188575,2750,191331,191536,191537,664,<left>,<left>,1,1
204-1-1,T,30,1,R,1,192213,2000,194217,194422,194422,573,<right>,<right>,1,1
204-1-1,T,31,1,D,2,195012,3000,198017,198224,198224,726,<down>,<down>,1,1
204-1-1,T,32,-1,R,1,198963,1500,200469,200674,200674,607,<right>,<right>,1,1
204-1-1,T,33,-1,L,2,201294,3000,204298,204503,204504,719,<left>,<left>,1,1
204-1-1,T,34,-1,L,2,205238,3500,208743,208950,208951,631,<left>,<left>,1,1
204-1-1,T,35,-1,U,2,209596,3000,212601,212806,212807,597,<up>,<up>,1,1
204-1-1,T,36,-1,L,2,213416,3000,216421,216628,216628,594,<left>,<left>,1,1
204-1-1,T,37,1,R,1,217234,3250,220489,220694,220695,566,<right>,<right>,1,1
204-1-1,T,38,1,R,1,221273,2000,223278,223484,223485,572,<right>,<right>,1,1
204-1-1,T,39,1,L,2,224071,3250,227325,227530,227531,649,<left>,<left>,1,1
204-1-1,T,40,-1,U,2,228194,2500,230700,230906,230906,626,<up>,<up>,1,1
204-1-1,T,41,-1,U,1,231545,1500,233050,233257,233258,550,<up>,<up>,1,1
204-1-1,T,42,1,D,1,233821,2750,236576,236781,236782,692,<down>,<down>,1,1
204-1-1,T,43,1,D,1,237488,2750,240243,240450,240450,855,<down>,<down>,1,1
204-1-1,T,44,1,U,2,241318,2750,244073,244278,244279,736,<up>,<up>,1,1
204-1-1,T,45,1,D,1,245033,2750,247787,247994,247994,637,<down>,<down>,1,1
204-1-1,T,46,1,D,2,248644,1500,250149,250356,250356,799,<down>,<down>,1,1
204-1-1,T,47,-1,R,2,251168,2500,253673,253879,253879,690,<right>,<right>,1,1
204-1-1,T,48,-1,L,1,254581,3500,258087,258294,258294,573,<left>,<left>,1,1
204-1-1,T,49,-1,R,1,258881,2000,260886,261093,261094,443,<right>,<right>,1,1
204-1-1,T,50,-1,U,1,261550,3000,264555,264762,264762,503,<up>,<up>,1,1
