subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
201-2-3,P,0,1,D,1,6591,1500,8095,8602,8604,564,<down>,<down>,1,1
201-2-3,P,0,1,L,2,9187,3000,12194,12699,12700,376,<left>,<right>,0,1
201-2-3,P,0,1,D,1,13098,2500,15605,16111,16112,503,<down>,<down>,1,1
201-2-3,P,0,1,D,2,16641,1750,18396,18903,18903,484,<down>,<down>,1,1
201-2-3,P,0,-1,R,1,19407,3500,22912,23418,23419,482,<right>,<right>,1,1
201-2-3,P,0,-1,R,1,23923,3500,27429,27936,27936,492,<right>,<right>,1,1
201-2-3,P,0,1,U,1,28451,3250,31707,32214,32214,516,<up>,<up>,1,1
201-2-3,P,0,1,U,2,32751,2750,35506,36013,36013,450,<up>,<up>,1,1
201-2-3,P,0,-1,D,2,40077,1750,41832,42037,42038,562,<down>,<up>,0,1
201-2-3,P,0,-1,L,2,42615,3250,45871,46076,46077,609,<left>,<left>,1,1
201-2-3,P,0,1,L,2,46699,2000,48703,48911,48911,601,<left>,<left>,1,1
201-2-3,P,0,1,D,2,49525,2000,51530,51737,51737,707,<down>,<down>,1,1
201-2-3,P,0,1,U,2,52458,2750,55214,55421,55421,581,<up>,<up>,1,1
201-2-3,P,0,1,D,2,56019,2000,58023,58228,58229,503,<down>,<up>,0,1
201-2-3,P,0,1,U,1,58748,3000,61753,61958,61959,505,<up>,<up>,1,1
201-2-3,P,0,1,R,2,62477,3250,65732,65938,65938,614,<right>,<right>,1,1
201-2-3,T,1,-1,U,1,70098,3000,73103,73309,73310,469,<up>,<up>,1,1
201-2-3,T,2,-1,U,1,73794,3000,76800,77006,77006,515,<up>,<up>,1,1
201-2-3,T,3,1,R,1,77531,1500,79037,79244,79244,466,<right>,<left>,0,1
201-2-3,T,4,-1,U,2,79724,1750,81480,81686,81686,485,<up>,<up>,1,1
201-2-3,T,5,-1,U,1,82187,2750,84942,85149,85149,398,<up>,<up>,1,1
201-2-3,T,6,-1,L,2,85565,2750,88321,88528,88528,395,<left>,<left>,1,1
201-2-3,T,7,-1,U,1,88934,2500,91438,91645,91646,459,<up>,<up>,1,1
201-2-3,T,8,1,U,1,92119,3000,95125,95331,95331,638,<up>,<up>,1,1
201-2-3,T,9,1,R,1,95984,1750,97739,97946,97946,529,<right>,<right>,1,1
201-2-3,T,10,1,L,2,98490,3000,101495,101700,101701,567,<left>,<left>,1,1
201-2-3,T,11,-1,L,1,102281,1500,103788,103994,103995,529,<left>,<left>,1,1
201-2-3,T,12,1,D,2,104534,2000,106538,106744,106744,482,<down>,<up>,0,1
201-2-3,T,13,1,L,2,107243,3250,110499,110705,110705,623,<left>,<left>,1,1
201-2-3,T,14,-1,U,1,111342,2250,113596,113803,113804,677,<up>,<up>,1,1
201-2-3,T,15,1,D,1,114495,2500,116999,117206,117207,605,<down>,<down>,1,1
201-2-3,T,16,-1,R,2,117826,2250,120082,120289,120289,502,<right>,<left>,0,1
201-2-3,T,17,1,L,2,120806,3000,123811,124017,124018,583,<left>,<left>,1,1
201-2-3,T,18,-1,L,1,124616,1750,126371,126577,126578,480,<left>,<right>,0,1
201-2-3,T,19,-1,D,2,127072,2250,129328,129535,129536,601,<down>,<down>,1,1
201-2-3,T,20,1,L,1,130151,1750,131906,132112,132112,496,<left>,<left>,1,1
201-2-3,T,21,-1,R,1,132621,3500,136126,136332,136333,352,<right>,<left>,0,1
201-2-3,T,22,-1,D,2,136702,1500,138208,138416,138416,594,<down>,<down>,1,1
201-2-3,T,23,-1,D,1,139023,2250,141278,141483,141484,455,<down>,<down>,1,1
201-2-3,T,24,1,R,1,141953,1500,143458,143665,143666,644,<right>,<right>,1,1
201-2-3,T,25,-1,U,1,144320,1500,145825,146032,146032,635,<up>,<up>,1,1
201-2-3,T,26,-1,D,2,146681,3000,149686,149894,149894,530,<down>,<down>,1,1
