subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
105-3-1,4,1,PRACTICE,-25,1,2,0,1,10507,2,567,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-24,1,3,1,0,12274,1,391,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-23,1,4,0,0,13657,2,470,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-22,1,1,1,1,15227,1,344,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-21,1,2,0,1,16775,2,352,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-20,1,3,1,0,18339,1,322,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-19,1,1,1,1,19827,1,367,1,NA,0,0,0
105-3-1,4,1,PRACTICE,-18,1,4,0,0,21064,2,406,1,NA,0,0,0
105-3-1,4,1,TEST,1,1,3,1,0,22371,1,440,1,NA,0,0,0
105-3-1,4,1,TEST,2,1,4,0,0,23936,2,382,1,NA,0,0,0
105-3-1,4,1,TEST,3,1,1,1,1,25293,1,368,1,NA,0,0,0
105-3-1,4,1,TEST,4,1,2,0,1,26874,2,412,1,NA,0,0,0
105-3-1,4,1,TEST,5,1,4,0,0,28613,2,342,1,NA,0,0,0
105-3-1,4,1,TEST,6,1,2,0,1,30045,2,358,1,NA,0,0,0
105-3-1,4,1,TEST,7,1,1,1,1,31340,1,399,1,NA,0,0,0
105-3-1,4,1,TEST,8,1,3,1,0,32641,1,616,1,NA,0,0,0
105-3-1,4,1,TEST,9,1,1,1,1,34281,1,560,1,NA,0,0,0
105-3-1,4,1,TEST,10,1,3,1,0,36097,1,429,1,NA,0,0,0
105-3-1,4,1,TEST,11,1,4,0,0,37671,2,378,1,NA,0,0,0
105-3-1,4,1,TEST,12,1,2,0,1,38909,2,384,1,NA,0,0,0
105-3-1,4,1,TEST,13,1,4,0,0,40148,2,369,1,NA,0,0,0
105-3-1,4,1,TEST,14,1,1,1,1,41810,1,390,1,NA,0,0,0
105-3-1,4,1,TEST,15,1,3,1,0,43133,1,524,1,NA,0,0,0
105-3-1,4,1,TEST,16,1,2,0,1,44895,2,394,1,NA,0,0,0
105-3-1,4,1,TEST,17,1,1,1,1,46454,1,330,1,NA,0,0,0
105-3-1,4,1,TEST,18,1,4,0,0,47890,2,649,1,NA,0,0,0
105-3-1,4,1,TEST,19,1,3,1,0,49659,1,380,1,NA,0,0,0
105-3-1,4,1,TEST,20,1,2,0,1,51280,2,365,1,NA,0,0,0
105-3-1,4,1,TEST,21,1,4,0,0,52691,2,482,1,NA,0,0,0
105-3-1,4,1,TEST,22,1,1,1,1,54156,1,344,1,NA,0,0,0
105-3-1,4,1,TEST,23,1,3,1,0,55355,1,482,1,NA,0,0,0
105-3-1,4,1,TEST,24,1,2,0,1,57036,2,344,1,NA,0,0,0
105-3-1,4,1,TEST,25,1,3,1,0,58364,1,334,1,NA,0,0,0
105-3-1,4,2,PRACTICE,-25,2,2,0,1,65236,NA,0,0,9,445,1,0
105-3-1,4,2,PRACTICE,-24,2,4,0,0,66607,NA,0,0,0,333,1,0
105-3-1,4,2,PRACTICE,-23,2,3,1,0,68133,NA,0,0,0,390,1,0
105-3-1,4,2,PRACTICE,-22,2,1,1,1,69566,NA,0,0,9,304,1,0
105-3-1,4,2,PRACTICE,-21,2,2,0,1,71094,NA,0,0,9,320,1,0
105-3-1,4,2,PRACTICE,-20,2,3,1,0,72562,NA,0,0,0,341,1,0
105-3-1,4,2,PRACTICE,-19,2,4,0,0,74157,NA,0,0,0,336,1,0
105-3-1,4,2,PRACTICE,-18,2,1,1,1,75715,NA,0,0,9,334,1,0
105-3-1,4,2,TEST,1,2,3,1,0,77038,NA,0,0,0,419,1,0
105-3-1,4,2,TEST,2,2,4,0,0,78766,NA,0,0,0,420,1,0
105-3-1,4,2,TEST,3,2,2,0,1,80015,NA,0,0,9,539,1,0
105-3-1,4,2,TEST,4,2,1,1,1,81603,NA,0,0,9,390,1,0
105-3-1,4,2,TEST,5,2,2,0,1,83122,NA,0,0,9,666,1,0
105-3-1,4,2,TEST,6,2,4,0,0,85025,NA,0,0,0,449,1,0
105-3-1,4,2,TEST,7,2,3,1,0,86451,NA,0,0,0,477,1,0
105-3-1,4,2,TEST,8,2,1,1,1,87999,NA,0,0,9,392,1,0
