subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
205-2-1,4,1,PRACTICE,-25,1,3,1,0,13114,1,734,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-24,1,4,0,0,15103,2,484,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-23,1,1,1,1,16728,1,414,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-22,1,2,0,1,18263,2,494,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-21,1,1,1,1,20033,1,391,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-20,1,3,1,0,21697,1,383,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-19,1,4,0,0,22980,2,390,1,NA,0,0,0
205-2-1,4,1,PRACTICE,-18,1,2,0,1,24307,2,400,1,NA,0,0,0
205-2-1,4,1,TEST,1,1,3,1,0,25824,1,331,1,NA,0,0,0
205-2-1,4,1,TEST,2,1,2,0,1,27403,2,323,1,NA,0,0,0
205-2-1,4,1,TEST,3,1,1,1,1,28646,1,349,1,NA,0,0,0
205-2-1,4,1,TEST,4,1,4,0,0,29896,2,372,1,NA,0,0,0
205-2-1,4,1,TEST,5,1,1,1,1,31475,1,309,1,NA,0,0,0
205-2-1,4,1,TEST,6,1,3,1,0,32682,1,306,1,NA,0,0,0
205-2-1,4,1,TEST,7,1,4,0,0,34262,2,295,1,NA,0,0,0
205-2-1,4,1,TEST,8,1,2,0,1,35830,2,373,1,NA,0,0,0
205-2-1,4,1,TEST,9,1,4,0,0,37306,2,344,1,NA,0,0,0
205-2-1,4,1,TEST,10,1,3,1,0,38785,1,410,1,NA,0,0,0
205-2-1,4,1,TEST,11,1,1,1,1,40339,1,299,1,NA,0,0,0
205-2-1,4,1,TEST,12,1,2,0,1,41759,1,291,0,NA,0,0,0
205-2-1,4,1,TEST,13,1,4,0,0,43593,2,374,1,NA,0,0,0
205-2-1,4,1,TEST,14,1,1,1,1,44841,1,336,1,NA,0,0,0
205-2-1,4,1,TEST,15,1,3,1,0,46509,1,362,1,NA,0,0,0
205-2-1,4,1,TEST,16,1,2,0,1,47984,2,496,1,NA,0,0,0
205-2-1,4,1,TEST,17,1,3,1,0,49446,1,360,1,NA,0,0,0
205-2-1,4,1,TEST,18,1,4,0,0,50902,2,392,1,NA,0,0,0
205-2-1,4,1,TEST,19,1,1,1,1,52484,1,333,1,NA,0,0,0
205-2-1,4,1,TEST,20,1,2,0,1,53924,2,331,1,NA,0,0,0
205-2-1,4,1,TEST,21,1,4,0,0,55183,2,396,1,NA,0,0,0
205-2-1,4,1,TEST,22,1,2,0,1,56565,2,359,1,NA,0,0,0
205-2-1,4,1,TEST,23,1,3,1,0,58184,1,417,1,NA,0,0,0
205-2-1,4,1,TEST,24,1,1,1,1,59530,1,340,1,NA,0,0,0
205-2-1,4,1,TEST,25,1,3,1,0,61163,1,439,1,NA,0,0,0
205-2-1,4,2,PRACTICE,-25,2,2,0,1,66597,NA,0,0,9,698,1,0
205-2-1,4,2,PRACTICE,-24,2,1,1,1,68139,NA,0,0,9,368,1,0
205-2-1,4,2,PRACTICE,-23,2,3,1,0,69561,NA,0,0,0,379,1,0
205-2-1,4,2,PRACTICE,-22,2,4,0,0,71106,NA,0,0,0,381,1,0
205-2-1,4,2,PRACTICE,-21,2,2,0,1,72818,NA,0,0,9,428,1,0
205-2-1,4,2,PRACTICE,-20,2,1,1,1,74556,NA,0,0,9,410,1,0
205-2-1,4,2,PRACTICE,-19,2,3,1,0,76248,NA,0,0,0,298,1,0
205-2-1,4,2,PRACTICE,-18,2,4,0,0,77431,NA,0,0,0,354,1,0
205-2-1,4,2,TEST,1,2,3,1,0,78831,NA,0,0,0,381,1,0
205-2-1,4,2,TEST,2,2,1,1,1,80538,NA,0,0,9,328,1,0
205-2-1,4,2,TEST,3,2,4,0,0,81760,NA,0,0,0,623,1,0
205-2-1,4,2,TEST,4,2,2,0,1,83553,NA,0,0,9,416,1,0
205-2-1,4,2,TEST,5,2,4,0,0,85099,NA,0,0,0,399,1,0
205-2-1,4,2,TEST,6,2,3,1,0,86450,NA,0,0,0,383,1,0
205-2-1,4,2,TEST,7,2,1,1,1,87709,NA,0,0,9,344,1,0
205-2-1,4,2,TEST,8,2,2,0,1,89323,NA,0,0,9,420,1,0
205-2-1,4,2,TEST,9,2,3,1,0,90695,NA,0,0,0,497,1,0
205-2-1,4,2,TEST,10,2,2,0,1,92130,NA,0,0,9,408,1,0
205-2-1,4,2,TEST,11,2,1,1,1,93655,NA,0,0,9,333,1,0
205-2-1,4,2,TEST,12,2,4,0,0,95263,NA,0,0,0,346,1,0
205-2-1,4,2,TEST,13,2,2,0,1,96740,NA,0,0,9,368,1,0
205-2-1,4,2,TEST,14,2,4,0,0,98136,NA,0,0,0,361,1,0
205-2-1,4,2,TEST,15,2,3,1,0,99830,NA,0,0,0,429,1,0
205-2-1,4,2,TEST,16,2,1,1,1,101278,NA,0,0,9,347,1,0
205-2-1,4,2,TEST,17,2,3,1,0,102742,NA,0,0,0,377,1,0
205-2-1,4,2,TEST,18,2,2,0,1,104405,NA,0,0,9,388,1,0
205-2-1,4,2,TEST,19,2,4,0,0,105693,NA,0,0,0,324,1,0
205-2-1,4,2,TEST,20,2,1,1,1,107012,NA,0,0,9,388,1,0
205-2-1,4,2,TEST,21,2,3,1,0,108654,NA,0,0,0,361,1,0
205-2-1,4,2,TEST,22,2,2,0,1,109953,NA,0,0,9,336,1,0
205-2-1,4,2,TEST,23,2,1,1,1,111317,NA,0,0,9,472,1,0
205-2-1,4,2,TEST,24,2,4,0,0,112782,NA,0,0,0,364,1,0
205-2-1,4,2,TEST,25,2,3,1,0,114335,NA,0,0,0,293,1,0
205-2-1,4,3,PRACTICE,-25,3,3,1,0,119476,1,747,1,0,751,1,0
205-2-1,4,3,PRACTICE,-24,3,4,0,0,121486,2,508,1,0,535,1,0
205-2-1,4,3,PRACTICE,-23,3,2,0,1,122991,2,550,1,9,564,1,0
205-2-1,4,3,PRACTICE,-22,3,1,1,1,124786,1,518,1,9,537,1,0
205-2-1,4,3,PRACTICE,-21,3,3,1,0,126211,1,769,1,0,775,1,0
205-2-1,4,3,PRACTICE,-20,3,4,0,0,127990,2,461,1,0,465,1,0
205-2-1,4,3,PRACTICE,-19,3,2,0,1,129444,2,369,1,9,1101,1,0
205-2-1,4,3,PRACTICE,-18,3,1,1,1,131452,1,538,1,9,550,1,0
205-2-1,4,3,TEST,1,3,3,1,0,133087,1,684,1,0,680,1,0
205-2-1,4,3,TEST,2,3,2,0,1,134730,2,487,1,9,495,1,0
205-2-1,4,3,TEST,3,3,1,1,1,136509,1,482,1,9,492,1,0
205-2-1,4,3,TEST,4,3,4,0,0,138034,2,455,1,0,471,1,0
205-2-1,4,3,TEST,5,3,2,0,1,139754,2,450,1,9,458,1,0
205-2-1,4,3,TEST,6,3,4,0,0,141348,2,560,1,0,574,1,0
205-2-1,4,3,TEST,7,3,1,1,1,142828,1,451,1,9,457,1,0
205-2-1,4,3,TEST,8,3,3,1,0,144177,1,426,1,0,439,1,0
205-2-1,4,3,TEST,9,3,4,0,0,145581,2,419,1,0,435,1,0
205-2-1,4,3,TEST,10,3,2,0,1,147248,2,645,1,9,649,1,0
205-2-1,4,3,TEST,11,3,3,1,0,148928,1,499,1,0,503,1,0
205-2-1,4,3,TEST,12,3,1,1,1,150397,1,526,1,9,520,1,0
205-2-1,4,3,TEST,13,3,2,0,1,151920,2,554,1,9,569,1,0
205-2-1,4,3,TEST,14,3,1,1,1,153548,1,432,1,9,438,1,0
205-2-1,4,3,TEST,15,3,3,1,0,155122,1,494,1,0,485,1,0
205-2-1,4,3,TEST,16,3,4,0,0,156833,2,477,1,0,474,1,0
205-2-1,4,3,TEST,17,3,3,1,0,158353,1,493,1,0,507,1,0
205-2-1,4,3,TEST,18,3,1,1,1,159919,1,474,1,9,479,1,0
205-2-1,4,3,TEST,19,3,2,0,1,161538,2,498,1,9,505,1,0
205-2-1,4,3,TEST,20,3,4,0,0,163008,2,474,1,0,461,1,0
205-2-1,4,3,TEST,21,3,3,1,0,164637,1,498,1,0,494,1,0
205-2-1,4,3,TEST,22,3,2,0,1,166409,2,657,1,9,653,1,0
205-2-1,4,3,TEST,23,3,1,1,1,168040,1,511,1,9,498,1,0
205-2-1,4,3,TEST,24,3,4,0,0,169547,2,428,1,0,440,1,0
205-2-1,4,3,TEST,25,3,1,1,1,170941,1,396,1,9,402,1,0
