subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
111-1-3,P,0,1,U,1,8499,1500,10005,10512,10513,412,<up>,<up>,1,1
111-1-3,P,0,1,L,1,10953,3000,13959,14466,14467,392,<left>,<left>,1,1
111-1-3,P,0,1,L,2,14882,3000,17887,18393,18394,1030,<left>,<right>,0,1
111-1-3,P,0,1,R,2,19434,3250,22691,23197,23197,583,<right>,<right>,1,1
111-1-3,P,0,-1,L,2,23798,2000,25804,26310,26311,590,<left>,<left>,1,1
111-1-3,P,0,1,L,2,26920,1500,28425,28931,28931,675,<left>,<left>,1,1
111-1-3,P,0,1,L,2,29622,1750,31378,31884,31885,657,<left>,<left>,1,1
111-1-3,P,0,1,R,2,32552,2750,35307,35813,35813,452,<right>,<right>,1,1
111-1-3,P,0,1,R,2,56748,2250,59004,59210,59210,727,<right>,<right>,1,1
111-1-3,P,0,1,D,2,59950,2500,62456,62661,62662,870,<down>,<down>,1,1
111-1-3,P,0,-1,R,2,63546,2750,66302,66508,66509,668,<right>,<right>,1,1
111-1-3,P,0,1,L,1,67190,3500,70696,70903,70904,1010,<left>,<left>,1,1
111-1-3,P,0,-1,D,1,71925,2250,74181,74387,74388,730,<down>,<down>,1,1
111-1-3,P,0,-1,L,1,75131,3000,78136,78343,78343,473,<left>,<left>,1,1
111-1-3,P,0,-1,U,1,78837,1500,80342,80548,80549,687,<up>,<up>,1,1
111-1-3,P,0,1,L,1,81249,1500,82755,82962,82962,660,<left>,<left>,1,1
111-1-3,T,1,1,R,1,86713,1750,88469,88675,88675,551,<right>,<right>,1,1
111-1-3,T,2,1,D,2,89236,1500,90741,90947,90947,765,<down>,<down>,1,1
111-1-3,T,3,-1,L,2,91726,3500,95232,95438,95438,523,<left>,<left>,1,1
111-1-3,T,4,1,L,1,95974,3500,99479,99685,99685,571,<left>,<left>,1,1
111-1-3,T,5,1,D,1,100269,1500,101774,101980,101980,782,<down>,<down>,1,1
111-1-3,T,6,1,R,1,102778,3250,106034,106240,106241,932,<right>,<right>,1,1
111-1-3,T,7,1,L,1,107184,3000,110190,110396,110396,623,<left>,<left>,1,1
111-1-3,T,8,1,U,2,111037,1750,112792,112998,112998,970,<up>,<up>,1,1
111-1-3,T,9,1,L,1,113980,2750,116735,116943,116944,532,<left>,<left>,1,1
111-1-3,T,10,-1,R,2,117489,2000,119495,119701,119701,617,<right>,<right>,1,1
111-1-3,T,11,-1,R,1,120330,1500,121836,122042,122043,537,<right>,<right>,1,1
111-1-3,T,12,-1,U,1,122593,3000,125598,125804,125805,608,<up>,<up>,1,1
111-1-3,T,13,1,L,1,126425,3250,129680,129886,129887,632,<left>,<left>,1,1
111-1-3,T,14,-1,R,1,130535,1750,132290,132497,132497,493,<right>,<right>,1,1
111-1-3,T,15,1,R,2,133010,3500,136516,136722,136722,677,<right>,<right>,1,1
111-1-3,T,16,-1,D,1,137414,1500,138919,139125,139126,701,<down>,<down>,1,1
111-1-3,T,17,-1,L,2,139846,1500,141350,141557,141557,568,<left>,<left>,1,1
111-1-3,T,18,1,D,1,142142,2500,144647,144854,144854,985,<down>,<down>,1,1
111-1-3,T,19,1,U,2,145853,2250,148108,148315,148315,2299,<up>,<down>,0,1
111-1-3,T,20,-1,D,1,150626,2750,153381,153587,153588,652,<down>,<down>,1,1
111-1-3,T,21,1,R,2,154253,2000,156258,156464,156465,909,<right>,<right>,1,1
111-1-3,T,22,-1,L,1,157387,2250,159643,159849,159850,496,<left>,<left>,1,1
111-1-3,T,23,1,U,2,160358,1500,161864,162070,162070,838,<up>,<up>,1,1
111-1-3,T,24,-1,R,1,162920,1500,164426,164632,164633,588,<right>,<right>,1,1
111-1-3,T,25,-1,D,1,165233,3000,168238,168445,168446,932,<down>,<down>,1,1
111-1-3,T,26,1,U,2,169396,2250,171651,171859,171859,762,<up>,<up>,1,1
111-1-3,T,27,-1,U,1,172634,2500,175140,175346,175347,806,<up>,<up>,1,1
111-1-3,T,28,-1,U,2,176167,3500,179673,179880,179880,602,<up>,<up>,1,1
111-1-3,T,29,1,U,1,180495,2250,182750,182956,182957,722,<up>,<up>,1,1
111-1-3,T,30,-1,D,2,183697,3000,186703,186909,186910,786,<down>,<down>,1,1
111-1-3,T,31,-1,R,1,187705,2000,189712,189918,189918,466,<right>,<right>,1,1
111-1-3,T,32,1,R,1,190401,2500,192906,193112,193112,519,<right>,<right>,1,1
111-1-3,T,33,1,L,1,193647,2750,196403,196611,196611,505,<left>,<right>,0,1
111-1-3,T,34,-1,U,1,197128,1750,198884,199090,199090,618,<up>,<up>,1,1
111-1-3,T,35,1,U,1,199726,3000,202731,202937,202938,584,<up>,<up>,1,1
111-1-3,T,36,-1,D,1,203535,3500,207041,207249,207249,800,<down>,<down>,1,1
111-1-3,T,37,1,L,2,208067,3250,211322,211528,211528,875,<left>,<left>,1,1
111-1-3,T,38,-1,R,2,212416,1500,213921,214127,214127,623,<right>,<right>,1,1
111-1-3,T,39,-1,D,2,214760,2250,217016,217222,217222,1722,<down>,<down>,1,1
111-1-3,T,40,-1,U,1,218955,1500,220459,220665,220666,749,<up>,<up>,1,1
111-1-3,T,41,-1,L,2,221445,2250,223700,223907,223907,606,<left>,<left>,1,1
111-1-3,T,42,-1,R,2,224525,3250,227781,227989,227990,710,<right>,<right>,1,1
111-1-3,T,43,1,R,2,228709,2750,231464,231669,231670,645,<right>,<right>,1,1
111-1-3,T,44,1,L,1,232331,3000,235336,235544,235545,605,<left>,<left>,1,1
111-1-3,T,45,1,U,1,236170,2000,238175,238381,238381,641,<up>,<up>,1,1
111-1-3,T,46,-1,R,2,239038,3500,242544,242750,242751,793,<right>,<right>,1,1
111-1-3,T,47,-1,D,1,243558,3000,246563,246769,246769,781,<down>,<down>,1,1
111-1-3,T,48,-1,L,1,247565,2250,249820,250024,250024,643,<left>,<left>,1,1
111-1-3,T,49,-1,U,1,250679,2000,252685,252892,252893,638,<up>,<up>,1,1
111-1-3,T,50,1,L,2,253550,1750,255305,255511,255512,1150,<left>,<left>,1,1
