subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-4-4,P,0,1,R,2,4004,1500,5509,6014,6015,623,<right>,<right>,1,1
204-4-4,P,0,1,L,2,6652,2000,8656,9163,9163,472,<left>,<right>,0,1
204-4-4,P,0,-1,L,1,9658,2500,12163,12669,12670,458,<left>,<left>,1,1
204-4-4,P,0,-1,U,2,13151,1500,14655,15160,15160,636,<up>,<up>,1,1
204-4-4,P,0,1,R,2,15810,1500,17314,17822,17822,474,<right>,<right>,1,1
204-4-4,P,0,1,L,1,18319,2000,20324,20832,20832,543,<left>,<left>,1,1
204-4-4,P,0,-1,D,2,21400,2750,24155,24662,24662,697,<down>,<down>,1,1
204-4-4,P,0,-1,D,1,25383,2500,27887,28392,28393,484,<down>,<down>,1,1
204-4-4,P,0,-1,R,2,30993,3500,34498,34704,34704,597,<right>,<right>,1,1
204-4-4,P,0,-1,U,1,35323,3500,38830,39037,39037,594,<up>,<up>,1,1
204-4-4,P,0,-1,U,1,39645,3000,42650,42856,42857,514,<up>,<up>,1,1
204-4-4,P,0,1,R,1,43384,3000,46388,46595,46596,612,<right>,<right>,1,1
204-4-4,P,0,1,U,1,47220,2500,49724,49931,49932,621,<up>,<up>,1,1
204-4-4,P,0,-1,R,2,50578,2500,53083,53290,53290,591,<right>,<right>,1,1
204-4-4,P,0,1,U,1,53905,1750,55661,55867,55867,538,<up>,<up>,1,1
204-4-4,P,0,-1,U,2,56414,3500,59919,60124,60125,587,<up>,<up>,1,1
204-4-4,T,1,1,L,2,62480,3500,65984,66189,66190,613,<left>,<left>,1,1
204-4-4,T,2,-1,R,1,66816,3000,69821,70028,70028,471,<right>,<left>,0,1
204-4-4,T,3,-1,D,1,70515,1750,72270,72475,72476,588,<down>,<down>,1,1
204-4-4,T,4,-1,L,1,73083,2000,75089,75295,75296,615,<left>,<left>,1,1
204-4-4,T,5,-1,D,1,75936,1750,77691,77899,77899,582,<down>,<down>,1,1
204-4-4,T,6,-1,D,1,78491,3000,81496,81703,81703,598,<down>,<down>,1,1
204-4-4,T,7,1,L,2,82322,2250,84577,84783,84784,744,<left>,<left>,1,1
204-4-4,T,8,1,D,1,85544,2750,88298,88503,88504,519,<down>,<down>,1,1
204-4-4,T,9,-1,D,2,89041,3500,92545,92750,92751,771,<down>,<down>,1,1
204-4-4,T,10,1,R,2,93533,1750,95288,95493,95494,617,<right>,<right>,1,1
204-4-4,T,11,-1,L,2,96125,1750,97880,98087,98087,595,<left>,<left>,1,1
204-4-4,T,12,-1,L,1,98705,3250,101959,102164,102165,417,<left>,<left>,1,1
204-4-4,T,13,1,D,1,102597,1500,104101,104309,104309,522,<down>,<down>,1,1
204-4-4,T,14,1,R,2,104855,2750,107610,107816,107816,620,<right>,<right>,1,1
204-4-4,T,15,1,R,2,108448,2750,111202,111407,111408,580,<right>,<right>,1,1
204-4-4,T,16,-1,D,2,112008,1500,113513,113719,113719,563,<down>,<down>,1,1
204-4-4,T,17,-1,R,2,114301,2250,116555,116763,116763,605,<right>,<right>,1,1
204-4-4,T,18,1,U,1,117380,3500,120886,121092,121093,504,<up>,<up>,1,1
204-4-4,T,19,-1,D,1,121613,1750,123369,123576,123577,448,<down>,<down>,1,1
204-4-4,T,20,1,U,2,124044,2250,126300,126506,126506,725,<up>,<up>,1,1
204-4-4,T,21,-1,U,2,127244,3000,130249,130456,130457,585,<up>,<up>,1,1
204-4-4,T,22,-1,R,2,131058,2750,133814,134021,134021,654,<right>,<right>,1,1
204-4-4,T,23,-1,U,1,134702,3250,137957,138164,138164,573,<up>,<up>,1,1
204-4-4,T,24,1,D,2,138762,1500,140267,140473,140474,744,<down>,<down>,1,1
