subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
113-4-4,P,0,-1,L,1,19925,2500,22431,22937,22938,464,<left>,<left>,1,1
113-4-4,P,0,1,L,1,23429,2500,25935,26441,26441,467,<left>,<left>,1,1
113-4-4,P,0,1,R,1,26935,2250,29190,29696,29696,468,<right>,<right>,1,1
113-4-4,P,0,-1,R,2,30189,3500,33693,34198,34199,666,<right>,<right>,1,1
113-4-4,P,0,1,L,1,34893,3500,38398,38904,38905,508,<left>,<left>,1,1
113-4-4,P,0,-1,U,1,39435,2750,42191,42696,42697,494,<up>,<up>,1,1
113-4-4,P,0,1,L,1,43217,2250,45471,45977,45977,484,<left>,<left>,1,1
113-4-4,P,0,-1,L,1,46484,1750,48239,48745,48745,505,<left>,<left>,1,1
113-4-4,P,0,1,D,2,50882,1500,52387,52592,52593,568,<down>,<down>,1,1
113-4-4,P,0,-1,R,2,53186,3500,56692,56899,56900,714,<right>,<right>,1,1
113-4-4,P,0,1,R,1,57640,1750,59396,59602,59602,566,<right>,<right>,1,1
113-4-4,P,0,1,D,2,60194,3500,63698,63905,63905,511,<down>,<down>,1,1
113-4-4,P,0,1,L,2,64444,3500,67950,68156,68157,673,<left>,<left>,1,1
113-4-4,P,0,-1,L,1,68856,2000,70862,71069,71069,552,<left>,<right>,0,1
113-4-4,P,0,-1,L,1,71645,2500,74150,74357,74357,576,<left>,<left>,1,1
113-4-4,P,0,1,L,2,74955,3000,77960,78166,78167,532,<left>,<left>,1,1
113-4-4,T,1,-1,U,1,80228,2750,82982,83189,83190,485,<up>,<up>,1,1
113-4-4,T,2,-1,D,1,83701,2250,85957,86164,86165,522,<down>,<down>,1,1
113-4-4,T,3,-1,R,1,86714,1750,88468,88674,88675,510,<right>,<right>,1,1
113-4-4,T,4,-1,D,2,89210,3000,92216,92423,92423,610,<down>,<down>,1,1
113-4-4,T,5,1,L,2,93055,3250,96310,96517,96517,642,<left>,<left>,1,1
113-4-4,T,6,-1,L,2,97181,2250,99436,99643,99643,539,<left>,<left>,1,1
113-4-4,T,7,1,U,2,100210,3250,103465,103672,103673,495,<up>,<up>,1,1
113-4-4,T,8,1,U,1,104194,3500,107698,107905,107905,479,<up>,<up>,1,1
113-4-4,T,9,1,L,2,108410,1500,109916,110123,110123,633,<left>,<left>,1,1
113-4-4,T,10,1,L,1,110779,2000,112784,112990,112990,467,<left>,<left>,1,1
113-4-4,T,11,1,U,2,113482,2000,115486,115691,115692,569,<up>,<up>,1,1
113-4-4,T,12,1,L,2,116290,2000,118296,118503,118503,727,<left>,<left>,1,1
