subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
112-2-1,P,0,-1,D,1,4265,2500,6772,7279,7279,608,<down>,<down>,1,1
112-2-1,P,0,-1,D,1,7914,3000,10920,11426,11427,461,<down>,<down>,1,1
112-2-1,P,0,-1,R,1,11912,2750,14668,15174,15174,398,<right>,<right>,1,1
112-2-1,P,0,1,D,2,15599,3000,18605,19112,19112,487,<down>,<down>,1,1
112-2-1,P,0,-1,L,2,19624,2500,22130,22636,22636,449,<left>,<left>,1,1
112-2-1,P,0,-1,R,1,23109,2000,25115,25624,25624,369,<right>,<right>,1,1
112-2-1,P,0,-1,L,1,26016,2750,28772,29279,29279,305,<left>,<left>,1,1
112-2-1,P,0,-1,L,1,29609,2500,32114,32620,32621,366,<left>,<left>,1,1
112-2-1,P,0,-1,D,2,37935,2500,40440,40647,40647,473,<down>,<down>,1,1
112-2-1,P,0,-1,D,1,41137,3000,44143,44350,44350,451,<down>,<down>,1,1
112-2-1,P,0,1,L,2,44820,2000,46826,47033,47033,283,<left>,<right>,0,1
112-2-1,P,0,-1,R,2,47334,3000,50340,50546,50547,490,<right>,<right>,1,1
112-2-1,P,0,-1,D,1,51051,2750,53806,54012,54013,409,<down>,<down>,1,1
112-2-1,P,0,1,R,2,54441,2750,57196,57402,57403,351,<right>,<right>,1,1
112-2-1,P,0,-1,U,1,57768,3000,60773,60979,60980,485,<up>,<up>,1,1
112-2-1,P,0,1,U,1,61479,3250,64735,64941,64942,446,<up>,<up>,1,1
112-2-1,T,1,-1,L,2,70145,3000,73150,73356,73357,456,<left>,<left>,1,1
112-2-1,T,2,-1,L,1,73828,3000,76833,77039,77040,418,<left>,<left>,1,1
112-2-1,T,3,1,L,1,77471,3000,80477,80683,80684,452,<left>,<left>,1,1
112-2-1,T,4,1,R,1,81149,1750,82903,83109,83109,417,<right>,<right>,1,1
112-2-1,T,5,-1,R,2,83543,2750,86298,86505,86505,349,<right>,<left>,0,1
112-2-1,T,6,-1,L,2,86870,2250,89125,89331,89332,531,<left>,<left>,1,1
112-2-1,T,7,1,U,1,89882,3000,92888,93097,93097,414,<up>,<up>,1,1
112-2-1,T,8,-1,L,1,93523,3250,96780,96988,96988,563,<left>,<left>,1,1
112-2-1,T,9,-1,D,2,97565,2750,100322,100528,100528,621,<down>,<down>,1,1
