subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
102-4-1,P,0,1,L,2,4650,2250,6905,7409,7409,559,<left>,<left>,1,1
102-4-1,P,0,1,L,1,7983,2750,10738,11243,11244,433,<left>,<left>,1,1
102-4-1,P,0,-1,L,1,11699,2500,14203,14708,14708,428,<left>,<left>,1,1
102-4-1,P,0,1,R,1,15156,3250,18410,18915,18915,453,<right>,<right>,1,1
102-4-1,P,0,-1,R,1,19388,1750,21142,21647,21647,476,<right>,<right>,1,1
102-4-1,P,0,-1,L,2,22145,3500,25649,26154,26155,556,<left>,<left>,1,1
102-4-1,P,0,-1,L,1,26728,1500,28231,28737,28737,472,<left>,<left>,1,1
102-4-1,P,0,-1,U,1,29233,2500,31738,32242,32243,451,<up>,<up>,1,1
102-4-1,P,0,1,R,2,35553,3000,38557,38762,38763,426,<right>,<right>,1,1
102-4-1,P,0,1,R,2,39199,3250,42454,42659,42659,371,<right>,<right>,1,1
102-4-1,P,0,-1,U,1,43042,3250,46297,46502,46503,485,<up>,<up>,1,1
102-4-1,P,0,-1,L,2,47001,2250,49255,49460,49461,618,<left>,<left>,1,1
102-4-1,P,0,1,R,2,50091,2250,52344,52549,52549,438,<right>,<right>,1,1
102-4-1,P,0,-1,D,1,53000,3000,56004,56209,56209,595,<down>,<down>,1,1
102-4-1,P,0,1,L,2,56815,1750,58569,58774,58774,493,<left>,<left>,1,1
102-4-1,P,0,-1,L,2,59278,2750,62032,62237,62238,668,<left>,<right>,0,1
102-4-1,T,1,-1,U,1,64846,3500,68350,68554,68555,476,<up>,<up>,1,1
102-4-1,T,2,1,L,1,69043,1500,70547,70752,70752,425,<left>,<left>,1,1
102-4-1,T,3,-1,D,1,71190,1500,72694,72899,72899,543,<down>,<down>,1,1
102-4-1,T,4,-1,L,1,73455,1500,74959,75164,75165,390,<left>,<left>,1,1
102-4-1,T,5,-1,D,1,75568,2250,77822,78027,78028,561,<down>,<down>,1,1
102-4-1,T,6,-1,U,2,78603,3000,81607,81812,81813,470,<up>,<left>,0,0
102-4-1,T,7,1,D,1,82296,3500,85801,86007,86007,553,<down>,<down>,1,1
102-4-1,T,8,1,U,1,86572,2750,89326,89531,89531,543,<up>,<up>,1,1
102-4-1,T,9,-1,L,2,90087,3250,93341,93546,93547,624,<left>,<left>,1,1
102-4-1,T,10,1,L,2,94185,2250,96438,96644,96645,702,<left>,<left>,1,1
102-4-1,T,11,1,U,2,97359,2250,99613,99818,99819,542,<up>,<up>,1,1
102-4-1,T,12,1,D,1,100374,3000,103378,103583,103583,658,<down>,<down>,1,1
102-4-1,T,13,-1,L,2,104254,2250,106508,106713,106714,606,<left>,<left>,1,1
102-4-1,T,14,-1,D,2,107334,3250,110588,110793,110793,791,<down>,<down>,1,1
102-4-1,T,15,-1,R,2,111598,2500,114101,114307,114308,788,<right>,<right>,1,1
102-4-1,T,16,1,D,1,115110,3000,118113,118318,118319,581,<down>,<down>,1,1
102-4-1,T,17,1,U,1,118912,2000,120917,121121,121122,448,<up>,<up>,1,1
102-4-1,T,18,1,U,1,121583,1750,123337,123542,123543,508,<up>,<up>,1,1
102-4-1,T,19,1,U,2,124064,1750,125818,126022,126023,535,<up>,<up>,1,1
102-4-1,T,20,-1,R,1,126573,3000,129577,129781,129782,627,<right>,<right>,1,1
102-4-1,T,21,1,L,1,130422,2250,132676,132881,132881,563,<left>,<left>,1,1
102-4-1,T,22,-1,U,2,133456,3000,136460,136665,136665,644,<up>,<up>,1,1
102-4-1,T,23,1,D,1,137320,3250,140574,140779,140779,569,<down>,<down>,1,1
102-4-1,T,24,-1,R,2,141361,1500,142865,143070,143071,748,<right>,<left>,0,1
102-4-1,T,25,-1,R,1,143830,1750,145584,145790,145790,619,<right>,<right>,1,1
102-4-1,T,26,-1,U,1,146422,3250,149676,149881,149882,547,<up>,<up>,1,1
102-4-1,T,27,1,R,2,150440,1750,152195,152400,152400,636,<right>,<right>,1,1
102-4-1,T,28,1,R,2,153049,2250,155303,155508,155509,586,<right>,<right>,1,1
102-4-1,T,29,-1,D,2,156109,3500,159613,159818,159818,572,<down>,<down>,1,1
102-4-1,T,30,-1,R,2,160404,2750,163158,163363,163364,624,<right>,<left>,0,1
102-4-1,T,31,1,L,1,164000,3250,167254,167458,167459,574,<left>,<right>,0,1
102-4-1,T,32,-1,D,1,168045,1750,169800,170005,170006,474,<down>,<down>,1,1
102-4-1,T,33,-1,L,1,170493,1500,171997,172202,172203,558,<left>,<left>,1,1
102-4-1,T,34,-1,L,1,172774,3500,176279,176483,176484,475,<left>,<left>,1,1
102-4-1,T,35,1,D,2,176971,3500,180476,180681,180682,516,<down>,<down>,1,1
102-4-1,T,36,-1,R,2,181210,2000,183214,183419,183420,555,<right>,<right>,1,1
102-4-1,T,37,-1,L,2,183989,2000,185994,186199,186199,608,<left>,<left>,1,1
102-4-1,T,38,1,D,1,186821,2500,189325,189530,189530,485,<down>,<down>,1,1
102-4-1,T,39,1,R,1,190026,2250,192281,192486,192487,584,<right>,<right>,1,1
102-4-1,T,40,-1,U,1,193084,3250,196338,196543,196544,491,<up>,<up>,1,1
102-4-1,T,41,1,L,2,197048,3000,200052,200257,200258,540,<left>,<right>,0,1
102-4-1,T,42,-1,R,1,200811,2250,203065,203270,203271,648,<right>,<left>,0,1
102-4-1,T,43,-1,R,1,203934,2000,205938,206143,206143,581,<right>,<right>,1,1
102-4-1,T,44,1,U,1,206736,1750,208490,208695,208695,497,<up>,<up>,1,1
102-4-1,T,45,1,R,1,209204,2500,211709,211914,211914,575,<right>,<right>,1,1
102-4-1,T,46,-1,D,1,212500,3500,216004,216209,216209,602,<down>,<down>,1,1
102-4-1,T,47,1,R,1,216825,3500,220327,220532,220532,510,<right>,<right>,1,1
102-4-1,T,48,1,R,1,221054,2750,223807,224013,224013,553,<right>,<right>,1,1
102-4-1,T,49,1,L,1,224579,2250,226833,227038,227039,383,<left>,<right>,0,1
102-4-1,T,50,-1,D,1,227434,3500,230938,231143,231143,536,<down>,<down>,1,1
