subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
202-3-2,P,0,1,L,2,3051,1750,4806,5311,5312,432,<left>,<left>,1,1
202-3-2,P,0,-1,L,2,5767,3500,9272,9779,9780,589,<left>,<left>,1,1
202-3-2,P,0,-1,R,2,10393,1500,11898,12403,12403,599,<right>,<right>,1,1
202-3-2,P,0,-1,R,2,13019,3000,16024,16529,16530,569,<right>,<right>,1,1
202-3-2,P,0,-1,D,1,17123,2250,19377,19882,19882,586,<down>,<down>,1,1
202-3-2,P,0,-1,U,2,20494,2750,23250,23755,23756,568,<up>,<up>,1,1
202-3-2,P,0,-1,L,2,24350,3000,27356,27862,27862,478,<left>,<left>,1,1
202-3-2,P,0,-1,R,1,28367,3250,31622,32129,32129,466,<right>,<right>,1,1
202-3-2,P,0,1,U,2,34314,1750,36070,36275,36276,527,<up>,<up>,1,1
202-3-2,P,0,1,D,2,36814,3250,40070,40276,40276,683,<down>,<down>,1,1
202-3-2,P,0,-1,R,2,40970,3250,44227,44432,44433,590,<right>,<right>,1,1
202-3-2,P,0,1,R,1,45038,2500,47543,47748,47749,458,<right>,<right>,1,1
202-3-2,P,0,-1,D,2,48228,3250,51485,51690,51691,621,<down>,<down>,1,1
202-3-2,P,0,-1,L,1,52330,3500,55836,56043,56043,548,<left>,<left>,1,1
202-3-2,P,0,-1,L,2,56604,1500,58108,58313,58314,735,<left>,<left>,1,1
202-3-2,P,0,1,D,1,59066,3500,62572,62779,62779,504,<down>,<down>,1,1
202-3-2,T,1,-1,D,1,64529,2000,66535,66741,66741,529,<down>,<down>,1,1
202-3-2,T,2,1,D,2,67290,1750,69045,69250,69251,1056,<down>,<down>,1,1
202-3-2,T,3,-1,L,2,70319,2000,72324,72530,72530,626,<left>,<left>,1,1
202-3-2,T,4,-1,L,2,73173,2000,75178,75385,75385,549,<left>,<left>,1,1
202-3-2,T,5,1,U,1,75950,2000,77954,78159,78160,673,<up>,<up>,1,1
202-3-2,T,6,-1,L,2,78843,3000,81848,82054,82055,509,<left>,<left>,1,1
202-3-2,T,7,1,U,2,82577,3500,86082,86289,86290,668,<up>,<up>,1,1
202-3-2,T,8,-1,R,2,86973,2500,89480,89686,89686,609,<right>,<right>,1,1
202-3-2,T,9,1,R,1,90306,2250,92561,92766,92767,646,<right>,<right>,1,1
202-3-2,T,10,1,R,2,93426,2000,95430,95635,95636,583,<right>,<right>,1,1
202-3-2,T,11,1,L,1,96232,2750,98987,99192,99193,784,<left>,<left>,1,1
202-3-2,T,12,-1,D,2,99992,3500,103497,103703,103704,620,<down>,<down>,1,1
202-3-2,T,13,1,L,2,104342,2000,106348,106555,106555,744,<left>,<left>,1,1
202-3-2,T,14,1,U,2,107312,3000,110316,110523,110523,604,<up>,<up>,1,1
202-3-2,T,15,1,D,1,111139,3250,114394,114600,114600,549,<down>,<down>,1,1
202-3-2,T,16,-1,D,1,115160,2500,117665,117871,117872,557,<down>,<down>,1,1
202-3-2,T,17,-1,D,1,118443,1500,119947,120152,120152,583,<down>,<down>,1,1
202-3-2,T,18,-1,R,1,120748,3000,123754,123960,123960,602,<right>,<right>,1,1
202-3-2,T,19,-1,R,2,124575,3250,127830,128036,128037,721,<right>,<right>,1,1
202-3-2,T,20,1,R,1,128773,1500,130277,130485,130485,566,<right>,<right>,1,1
202-3-2,T,21,1,R,1,131064,1500,132568,132774,132774,441,<right>,<right>,1,1
202-3-2,T,22,1,L,2,133243,3500,136748,136955,136955,725,<left>,<left>,1,1
202-3-2,T,23,-1,R,2,137692,1500,139198,139405,139405,683,<right>,<right>,1,1
202-3-2,T,24,-1,R,2,140106,1750,141862,142069,142069,541,<right>,<right>,1,1
202-3-2,T,25,1,L,2,142626,2500,145130,145335,145336,747,<left>,<left>,1,1
202-3-2,T,26,-1,L,2,146096,1750,147850,148055,148056,702,<left>,<left>,1,1
202-3-2,T,27,1,U,1,148768,2250,151023,151230,151230,705,<up>,<up>,1,1
202-3-2,T,28,-1,D,2,151947,1500,153451,153657,153657,689,<down>,<down>,1,1
202-3-2,T,29,-1,L,2,154361,2750,157116,157323,157324,693,<left>,<left>,1,1
202-3-2,T,30,-1,L,2,158029,2250,160284,160491,160491,563,<left>,<left>,1,1
202-3-2,T,31,1,D,2,161065,2000,163069,163274,163275,608,<down>,<down>,1,1
202-3-2,T,32,1,L,2,163898,3500,167402,167609,167610,581,<left>,<left>,1,1
202-3-2,T,33,-1,L,2,168205,3250,171460,171667,171668,535,<left>,<left>,1,1
202-3-2,T,34,-1,L,1,172219,1750,173975,174180,174181,489,<left>,<left>,1,1
202-3-2,T,35,-1,L,1,174686,2250,176941,177149,177149,545,<left>,<left>,1,1
202-3-2,T,36,-1,U,1,177712,1500,179218,179425,179425,642,<up>,<up>,1,1
202-3-2,T,37,-1,L,1,180081,2750,182835,183041,183041,506,<left>,<left>,1,1
202-3-2,T,38,-1,D,1,183561,3250,186816,187021,187022,543,<down>,<down>,1,1
202-3-2,T,39,1,U,1,187590,2000,189596,189803,189804,567,<up>,<up>,1,1
202-3-2,T,40,-1,L,1,190385,1500,191890,192095,192096,633,<left>,<left>,1,1
202-3-2,T,41,1,R,1,192746,1750,194502,194707,194708,489,<right>,<right>,1,1
202-3-2,T,42,1,R,2,195210,2750,197965,198172,198172,563,<right>,<right>,1,1
202-3-2,T,43,1,U,1,198753,3250,202009,202216,202216,605,<up>,<up>,1,1
202-3-2,T,44,1,D,1,202834,1500,204340,204547,204547,540,<down>,<down>,1,1
202-3-2,T,45,1,D,2,205100,2750,207856,208061,208062,523,<down>,<down>,1,1
202-3-2,T,46,1,L,2,208603,3250,211859,212065,212065,565,<left>,<left>,1,1
202-3-2,T,47,1,D,1,212645,2500,215151,215358,215358,504,<down>,<down>,1,1
202-3-2,T,48,-1,L,2,215873,1500,217377,217582,217583,804,<left>,<left>,1,1
202-3-2,T,49,-1,D,1,218400,2750,221155,221361,221361,546,<down>,<down>,1,1
202-3-2,T,50,1,U,2,221918,2500,224422,224627,224628,577,<up>,<up>,1,1
