subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
112-2-4,P,0,1,U,2,1823,3250,5079,5587,5587,574,<up>,<up>,1,1
112-2-4,P,0,1,U,1,6186,3000,9192,9699,9699,446,<up>,<up>,1,1
112-2-4,P,0,1,L,2,10168,1750,11924,12430,12430,464,<left>,<left>,1,1
112-2-4,P,0,1,U,2,12918,3000,15925,16431,16431,421,<up>,<up>,1,1
112-2-4,P,0,-1,L,1,16877,2250,19132,19638,19638,526,<left>,<left>,1,1
112-2-4,P,0,1,L,2,20188,3000,23193,23701,23701,460,<left>,<left>,1,1
112-2-4,P,0,1,D,2,24185,2000,26190,26696,26696,547,<down>,<down>,1,1
112-2-4,P,0,-1,R,1,27262,2500,29768,30274,30274,570,<right>,<right>,1,1
112-2-4,P,0,-1,D,1,33952,2500,36458,36664,36665,384,<down>,<up>,0,1
112-2-4,P,0,1,D,2,37069,2500,39575,39781,39781,404,<down>,<down>,1,1
112-2-4,P,0,-1,R,1,40202,3000,43208,43414,43414,468,<right>,<right>,1,1
112-2-4,P,0,-1,D,1,43897,2500,46403,46609,46610,469,<down>,<down>,1,1
112-2-4,P,0,-1,U,2,47092,2500,49597,49803,49804,554,<up>,<up>,1,1
112-2-4,P,0,1,U,2,50370,1500,51876,52082,52083,480,<up>,<up>,1,1
112-2-4,P,0,1,U,1,52578,1500,54083,54289,54290,353,<up>,<up>,1,1
112-2-4,P,0,1,D,2,54659,2500,57165,57371,57372,357,<down>,<up>,0,1
112-2-4,T,1,1,D,1,65290,2750,68046,68252,68253,457,<down>,<down>,1,1
112-2-4,T,2,1,U,2,68728,2000,70734,70940,70941,491,<up>,<up>,1,1
112-2-4,T,3,1,U,2,71447,1500,72951,73158,73158,388,<up>,<up>,1,1
112-2-4,T,4,-1,L,1,73563,1500,75068,75274,75275,387,<left>,<left>,1,1
112-2-4,T,5,1,R,2,75693,2000,77699,77906,77906,515,<right>,<right>,1,1
112-2-4,T,6,-1,D,2,78441,2500,80946,81152,81153,569,<down>,<down>,1,1
112-2-4,T,7,-1,U,1,81735,3500,85240,85447,85447,381,<up>,<up>,1,1
112-2-4,T,8,-1,L,1,85844,2000,87849,88056,88057,406,<left>,<left>,1,1
112-2-4,T,9,-1,R,2,88483,3250,91739,91945,91946,473,<right>,<left>,0,1
112-2-4,T,10,1,D,2,92437,2750,95192,95399,95400,507,<down>,<down>,1,1
112-2-4,T,11,-1,L,1,95925,2500,98430,98636,98637,490,<left>,<left>,1,1
112-2-4,T,12,-1,L,1,99145,1750,100900,101106,101107,405,<left>,<left>,1,1
112-2-4,T,13,1,D,1,101540,2250,103795,104001,104002,475,<down>,<down>,1,1
112-2-4,T,14,-1,R,1,104494,3500,108000,108206,108207,453,<right>,<right>,1,1
112-2-4,T,15,-1,D,2,108681,2250,110937,111144,111144,508,<down>,<down>,1,1
112-2-4,T,16,1,L,2,111666,2250,113921,114127,114128,519,<left>,<left>,1,1
112-2-4,T,17,1,R,1,114664,3000,117669,117875,117875,441,<right>,<right>,1,1
112-2-4,T,18,1,R,2,118330,3250,121586,121792,121793,473,<right>,<right>,1,1
112-2-4,T,19,-1,U,2,122284,1500,123789,123995,123996,554,<up>,<up>,1,1
112-2-4,T,20,1,R,2,124578,2250,126834,127040,127041,483,<right>,<right>,1,1
112-2-4,T,21,-1,D,2,127536,1500,129041,129248,129248,623,<down>,<down>,1,1
112-2-4,T,22,1,L,1,129892,3250,133148,133354,133354,475,<left>,<left>,1,1
112-2-4,T,23,-1,D,1,133841,2500,136345,136552,136552,517,<down>,<down>,1,1
112-2-4,T,24,1,U,1,137087,2750,139843,140049,140049,472,<up>,<up>,1,1
112-2-4,T,25,1,L,2,140540,1500,142046,142253,142253,511,<left>,<left>,1,1
112-2-4,T,26,1,U,1,142784,3000,145790,145999,145999,430,<up>,<up>,1,1
112-2-4,T,27,-1,R,2,146446,3000,149452,149658,149658,527,<right>,<right>,1,1
112-2-4,T,28,-1,D,2,150200,3500,153705,153911,153911,602,<down>,<down>,1,1
112-2-4,T,29,1,U,1,154529,2500,157035,157242,157242,434,<up>,<up>,1,1
112-2-4,T,30,-1,D,1,157693,3250,160949,161156,161156,481,<down>,<down>,1,1
112-2-4,T,31,-1,U,2,161648,3000,164654,164862,164862,502,<up>,<up>,1,1
112-2-4,T,32,-1,R,1,165375,1750,167130,167337,167337,497,<right>,<right>,1,1
112-2-4,T,33,1,L,1,167859,3000,170864,171071,171071,479,<left>,<left>,1,1
112-2-4,T,34,-1,U,1,171567,3000,174572,174778,174778,399,<up>,<up>,1,1
112-2-4,T,35,-1,D,1,175192,2000,177198,177405,177405,472,<down>,<down>,1,1
112-2-4,T,36,-1,U,2,177893,3000,180900,181106,181106,571,<up>,<up>,1,1
112-2-4,T,37,1,U,1,181691,2750,184446,184652,184652,464,<up>,<up>,1,1
112-2-4,T,38,1,D,1,185139,2750,187896,188102,188102,490,<down>,<down>,1,1
112-2-4,T,39,1,U,2,188611,3500,192117,192324,192325,449,<up>,<up>,1,1
112-2-4,T,40,1,U,1,192788,2750,195545,195752,195752,422,<up>,<up>,1,1
112-2-4,T,41,-1,U,1,196204,2500,198709,198915,198916,430,<up>,<up>,1,1
112-2-4,T,42,1,R,1,199365,2250,201621,201827,201828,441,<right>,<right>,1,1
112-2-4,T,43,1,R,1,202283,3000,205288,205494,205495,410,<right>,<right>,1,1
112-2-4,T,44,1,L,1,205929,2500,208435,208641,208642,442,<left>,<left>,1,1
112-2-4,T,45,1,U,2,209104,3250,212360,212566,212566,418,<up>,<up>,1,1
112-2-4,T,46,1,R,2,213011,2500,215516,215725,215725,568,<right>,<right>,1,1
112-2-4,T,47,1,D,2,216311,1750,218067,218274,218274,198,<down>,<right>,0,0
112-2-4,T,48,-1,U,2,218496,3000,221501,221708,221708,538,<up>,<up>,1,1
112-2-4,T,49,-1,D,1,222262,2000,224268,224476,224476,519,<down>,<down>,1,1
112-2-4,T,50,1,D,2,225023,3500,228529,228735,228736,600,<down>,<down>,1,1
