subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
207-2-3,4,1,PRACTICE,-25,1,3,1,0,8935,1,538,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-24,1,4,0,0,10790,2,372,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-23,1,1,1,1,12054,1,420,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-22,1,2,0,1,13701,2,381,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-21,1,3,1,0,15439,1,441,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-20,1,1,1,1,16873,1,386,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-19,1,4,0,0,18505,2,409,1,NA,0,0,0
207-2-3,4,1,PRACTICE,-18,1,2,0,1,20096,2,475,1,NA,0,0,0
207-2-3,4,1,TEST,1,1,3,1,0,21643,1,494,1,NA,0,0,0
207-2-3,4,1,TEST,2,1,2,0,1,23343,2,355,1,NA,0,0,0
207-2-3,4,1,TEST,3,1,1,1,1,24622,1,354,1,NA,0,0,0
207-2-3,4,1,TEST,4,1,4,0,0,26188,2,373,1,NA,0,0,0
207-2-3,4,1,TEST,5,1,1,1,1,27458,1,353,1,NA,0,0,0
207-2-3,4,1,TEST,6,1,4,0,0,28688,2,319,1,NA,0,0,0
207-2-3,4,1,TEST,7,1,2,0,1,29994,2,663,1,NA,0,0,0
207-2-3,4,1,TEST,8,1,3,1,0,31550,1,446,1,NA,0,0,0
207-2-3,4,1,TEST,9,1,1,1,1,33107,1,359,1,NA,0,0,0
207-2-3,4,1,TEST,10,1,3,1,0,34467,1,355,1,NA,0,0,0
207-2-3,4,1,TEST,11,1,4,0,0,35831,2,370,1,NA,0,0,0
207-2-3,4,1,TEST,12,1,2,0,1,37525,2,380,1,NA,0,0,0
207-2-3,4,1,TEST,13,1,3,1,0,38915,1,500,1,NA,0,0,0
207-2-3,4,1,TEST,14,1,4,0,0,40391,2,427,1,NA,0,0,0
207-2-3,4,1,TEST,15,1,1,1,1,41785,1,661,1,NA,0,0,0
207-2-3,4,1,TEST,16,1,2,0,1,43592,2,337,1,NA,0,0,0
207-2-3,4,1,TEST,17,1,3,1,0,44864,1,444,1,NA,0,0,0
207-2-3,4,1,TEST,18,1,4,0,0,46348,2,344,1,NA,0,0,0
207-2-3,4,1,TEST,19,1,2,0,1,47807,2,508,1,NA,0,0,0
207-2-3,4,1,TEST,20,1,1,1,1,49267,1,399,1,NA,0,0,0
207-2-3,4,1,TEST,21,1,4,0,0,50552,2,310,1,NA,0,0,0
207-2-3,4,1,TEST,22,1,3,1,0,52077,1,302,1,NA,0,0,0
207-2-3,4,1,TEST,23,1,1,1,1,53584,1,480,1,NA,0,0,0
207-2-3,4,1,TEST,24,1,2,0,1,55384,2,458,1,NA,0,0,0
207-2-3,4,1,TEST,25,1,1,1,1,57188,1,344,1,NA,0,0,0
207-2-3,4,2,PRACTICE,-25,2,2,0,1,62751,NA,0,0,9,944,1,0
207-2-3,4,2,PRACTICE,-24,2,3,1,0,64593,NA,0,0,0,394,1,0
207-2-3,4,2,PRACTICE,-23,2,4,0,0,65854,NA,0,0,0,354,1,0
207-2-3,4,2,PRACTICE,-22,2,1,1,1,67520,NA,0,0,9,299,1,0
207-2-3,4,2,PRACTICE,-21,2,2,0,1,68869,NA,0,0,9,402,1,0
207-2-3,4,2,PRACTICE,-20,2,3,1,0,70296,NA,0,0,0,311,1,0
207-2-3,4,2,PRACTICE,-19,2,4,0,0,71597,NA,0,0,0,388,1,0
207-2-3,4,2,PRACTICE,-18,2,1,1,1,73212,NA,0,0,9,426,1,0
207-2-3,4,2,TEST,1,2,1,1,1,74616,NA,0,0,9,363,1,0
207-2-3,4,2,TEST,2,2,3,1,0,76049,NA,0,0,0,335,1,0
207-2-3,4,2,TEST,3,2,4,0,0,77731,NA,0,0,0,311,1,0
207-2-3,4,2,TEST,4,2,2,0,1,78978,NA,0,0,9,479,1,0
207-2-3,4,2,TEST,5,2,4,0,0,80377,NA,0,0,0,354,1,0
207-2-3,4,2,TEST,6,2,1,1,1,81685,NA,0,0,0,331,0,0
207-2-3,4,2,TEST,7,2,3,1,0,83504,NA,0,0,0,409,1,0
207-2-3,4,2,TEST,8,2,2,0,1,85003,NA,0,0,9,308,1,0
207-2-3,4,2,TEST,9,2,3,1,0,86618,NA,0,0,0,342,1,0
207-2-3,4,2,TEST,10,2,1,1,1,87873,NA,0,0,9,370,1,0
207-2-3,4,2,TEST,11,2,2,0,1,89606,NA,0,0,9,583,1,0
207-2-3,4,2,TEST,12,2,4,0,0,91555,NA,0,0,0,313,1,0
207-2-3,4,2,TEST,13,2,2,0,1,92793,NA,0,0,9,312,1,0
207-2-3,4,2,TEST,14,2,1,1,1,94448,NA,0,0,9,624,1,0
207-2-3,4,2,TEST,15,2,4,0,0,96288,NA,0,0,0,361,1,0
207-2-3,4,2,TEST,16,2,3,1,0,97875,NA,0,0,0,387,1,0
207-2-3,4,2,TEST,17,2,2,0,1,99226,NA,0,0,0,381,0,0
207-2-3,4,2,TEST,18,2,1,1,1,101427,NA,0,0,9,446,1,0
