subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
205-4-1,P,0,-1,L,1,37273,2750,40029,40535,40536,569,<left>,<left>,1,1
205-4-1,P,0,-1,L,1,41136,2750,43893,44400,44401,457,<left>,<left>,1,1
205-4-1,P,0,-1,U,1,44888,2000,46894,47400,47401,844,<up>,<up>,1,1
205-4-1,P,0,1,L,2,48267,2000,50272,50779,50780,558,<left>,<left>,1,1
205-4-1,P,0,-1,R,2,51366,2500,53872,54381,54381,630,<right>,<right>,1,1
205-4-1,P,0,-1,R,2,55040,2250,57295,57804,57805,460,<right>,<right>,1,1
205-4-1,P,0,-1,U,2,58298,2500,60805,61313,61314,506,<up>,<up>,1,1
205-4-1,P,0,1,R,2,61856,2750,64613,65121,65121,594,<right>,<right>,1,1
205-4-1,P,0,1,R,1,70316,2000,72322,72529,72530,533,<right>,<right>,1,1
205-4-1,P,0,-1,D,2,73086,2000,75092,75299,75299,664,<down>,<down>,1,1
205-4-1,P,0,-1,U,2,75983,1500,77490,77698,77699,824,<up>,<up>,1,1
205-4-1,P,0,-1,R,1,78544,1750,80299,80508,80509,530,<right>,<right>,1,1
205-4-1,P,0,-1,D,1,81069,2250,83326,83533,83534,498,<down>,<down>,1,1
205-4-1,P,0,-1,D,2,84058,2250,86315,86523,86524,492,<down>,<down>,1,1
205-4-1,P,0,-1,U,2,87033,3000,90038,90247,90248,626,<up>,<up>,1,1
205-4-1,P,0,-1,L,1,90893,2250,93149,93356,93356,531,<left>,<left>,1,1
205-4-1,T,1,-1,R,2,97622,3250,100879,101086,101086,601,<right>,<right>,1,1
205-4-1,T,2,-1,R,2,101713,1750,103470,103678,103679,632,<right>,<right>,1,1
205-4-1,T,3,1,D,1,104330,2500,106836,107043,107043,631,<down>,<down>,1,1
205-4-1,T,4,1,D,1,107691,2750,110448,110657,110658,505,<down>,<down>,1,1
205-4-1,T,5,1,D,2,111190,3250,114446,114653,114653,694,<down>,<down>,1,1
205-4-1,T,6,1,U,2,115365,1500,116871,117078,117079,680,<up>,<up>,1,1
205-4-1,T,7,-1,D,2,117778,3250,121035,121242,121242,484,<down>,<down>,1,1
205-4-1,T,8,1,D,2,121746,3000,124753,124960,124961,546,<down>,<down>,1,1
205-4-1,T,9,1,D,2,125535,2250,127791,128000,128001,534,<down>,<down>,1,1
205-4-1,T,10,-1,R,2,128568,2250,130825,131032,131032,716,<right>,<right>,1,1
205-4-1,T,11,1,D,1,131766,1750,133522,133731,133732,498,<down>,<down>,1,1
205-4-1,T,12,1,L,1,134259,2000,136266,136473,136474,544,<left>,<left>,1,1
