subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
107-1-2,P,0,-1,R,1,16884,2250,19139,19644,19645,3057,<right>,<right>,1,1
107-1-2,P,0,1,U,2,22715,2000,24719,25227,25227,686,<up>,<up>,1,1
107-1-2,P,0,1,D,2,25926,2750,28681,29188,29188,732,<down>,<down>,1,1
107-1-2,P,0,1,U,1,29936,3250,33191,33697,33698,562,<up>,<up>,1,1
107-1-2,P,0,1,U,2,34284,3000,37290,37796,37797,569,<up>,<up>,1,1
107-1-2,P,0,1,D,1,38395,3500,41899,42405,42406,614,<down>,<down>,1,1
107-1-2,P,0,-1,U,2,43040,2000,45044,45549,45550,649,<up>,<up>,1,1
107-1-2,P,0,-1,L,2,46224,3000,49228,49734,49734,745,<left>,<left>,1,1
107-1-2,P,0,-1,L,2,63993,2000,65998,66205,66206,930,<left>,<right>,0,1
107-1-2,P,0,-1,U,2,67148,1500,68653,68858,68859,531,<up>,<up>,1,1
107-1-2,P,0,-1,R,2,69409,3000,72415,72622,72622,680,<right>,<right>,1,1
107-1-2,P,0,1,D,1,73311,2500,75815,76023,76023,677,<down>,<down>,1,1
107-1-2,P,0,-1,L,1,76717,2250,78973,79179,79180,741,<left>,<left>,1,1
107-1-2,P,0,-1,U,2,79936,1500,81441,81647,81648,1016,<up>,<up>,1,1
107-1-2,P,0,-1,D,2,82681,2250,84936,85141,85142,683,<down>,<up>,0,1
107-1-2,P,0,1,D,1,85841,2500,88346,88553,88554,653,<down>,<down>,1,1
107-1-2,T,1,-1,L,1,93250,2250,95505,95710,95711,526,<left>,<left>,1,1
107-1-2,T,2,1,L,2,96256,3500,99761,99967,99967,619,<left>,<right>,0,1
107-1-2,T,3,1,L,1,100596,2500,103101,103308,103308,565,<left>,<left>,1,1
107-1-2,T,4,-1,L,2,103884,3250,107139,107346,107346,1603,<left>,<right>,0,1
107-1-2,T,5,-1,R,2,108960,3500,112466,112672,112672,722,<right>,<right>,1,1
107-1-2,T,6,1,L,1,113410,2750,116164,116369,116370,605,<left>,<left>,1,1
107-1-2,T,7,-1,D,2,116989,2250,119244,119450,119450,981,<down>,<right>,0,0
107-1-2,T,8,1,L,2,120444,3000,123450,123657,123657,1178,<left>,<right>,0,1
107-1-2,T,9,1,U,1,124852,3250,128107,128313,128313,617,<up>,<up>,1,1
107-1-2,T,10,1,U,2,128941,3000,131947,132153,132154,864,<up>,<right>,0,0
107-1-2,T,11,1,D,1,133027,2250,135281,135487,135488,617,<down>,<down>,1,1
107-1-2,T,12,-1,R,1,136123,1750,137879,138085,138086,575,<right>,<right>,1,1
107-1-2,T,13,-1,L,1,138679,2500,141185,141392,141392,691,<left>,<left>,1,1
107-1-2,T,14,-1,L,1,142096,1750,143852,144057,144058,520,<left>,<left>,1,1
107-1-2,T,15,1,U,1,144607,2500,147111,147316,147317,619,<up>,<up>,1,1
107-1-2,T,16,-1,D,2,147948,3000,150953,151159,151159,1167,<down>,<left>,0,0
107-1-2,T,17,1,R,1,152336,2500,154840,155045,155046,555,<right>,<right>,1,1
107-1-2,T,18,1,L,2,155614,2500,158120,158327,158327,519,<left>,<right>,0,1
107-1-2,T,19,-1,U,2,158861,3250,162117,162324,162324,841,<up>,<up>,1,1
107-1-2,T,20,-1,R,2,163174,2500,165680,165886,165886,677,<right>,<right>,1,1
107-1-2,T,21,-1,U,1,166580,2750,169336,169543,169543,548,<up>,<up>,1,1
107-1-2,T,22,-1,R,1,170108,1500,171613,171818,171819,514,<right>,<right>,1,1
107-1-2,T,23,-1,U,1,172353,2750,175108,175313,175314,532,<up>,<up>,1,1
107-1-2,T,24,-1,R,2,175861,2000,177866,178072,178073,532,<right>,<right>,1,1
107-1-2,T,25,1,D,1,178616,2250,180871,181076,181077,629,<down>,<down>,1,1
107-1-2,T,26,1,U,2,181716,3250,184972,185178,185179,1251,<up>,<up>,1,1
107-1-2,T,27,1,U,1,186442,2000,188449,188656,188656,546,<up>,<up>,1,1
107-1-2,T,28,-1,U,1,189211,1750,190966,191171,191172,561,<up>,<up>,1,1
107-1-2,T,29,1,U,2,191751,3250,195007,195213,195214,862,<up>,<up>,1,1
107-1-2,T,30,-1,L,1,196085,2250,198340,198546,198546,588,<left>,<left>,1,1
107-1-2,T,31,-1,D,1,199150,3500,202656,202861,202862,648,<down>,<down>,1,1
107-1-2,T,32,-1,U,2,203523,3500,207027,207234,207235,1653,<up>,<down>,0,1
107-1-2,T,33,1,U,2,208901,1750,210656,210861,210861,1472,<up>,<down>,0,1
107-1-2,T,34,-1,D,2,212346,2250,214601,214806,214807,921,<down>,<down>,1,1
107-1-2,T,35,-1,L,1,215744,3000,218749,218956,218956,630,<left>,<left>,1,1
107-1-2,T,36,-1,L,1,219599,1500,221104,221310,221310,469,<left>,<left>,1,1
107-1-2,T,37,1,R,1,221789,2500,224294,224500,224501,536,<right>,<right>,1,1
107-1-2,T,38,1,U,2,225054,1750,226809,227015,227016,1037,<up>,<up>,1,1
107-1-2,T,39,1,D,2,228071,2000,230077,230284,230284,614,<down>,<down>,1,1
107-1-2,T,40,1,D,1,230917,2500,233421,233628,233629,516,<down>,<down>,1,1
107-1-2,T,41,-1,L,2,234159,2250,236413,236618,236619,931,<left>,<left>,1,1
107-1-2,T,42,1,R,1,237561,3000,240565,240771,240772,504,<right>,<right>,1,1
107-1-2,T,43,-1,L,1,241294,2250,243549,243755,243756,565,<left>,<left>,1,1
107-1-2,T,44,1,U,2,244341,1500,245847,246054,246054,723,<up>,<up>,1,1
107-1-2,T,45,1,D,2,246794,1750,248549,248757,248757,699,<down>,<down>,1,1
107-1-2,T,46,1,L,1,249469,2500,251973,252178,252179,555,<left>,<left>,1,1
107-1-2,T,47,-1,L,1,252748,3250,256004,256211,256211,667,<left>,<left>,1,1
107-1-2,T,48,-1,U,2,256894,2500,259399,259606,259607,1299,<up>,<left>,0,0
107-1-2,T,49,-1,U,1,260918,3250,264173,264379,264379,578,<up>,<up>,1,1
107-1-2,T,50,-1,D,2,264976,2250,267231,267438,267438,707,<down>,<down>,1,1
