subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
200-4-3,P,0,1,L,2,2268,1500,3775,4282,4282,529,<left>,<left>,1,1
200-4-3,P,0,-1,U,2,4835,3500,8340,8846,8846,484,<up>,<up>,1,1
200-4-3,P,0,-1,U,1,9356,2750,12111,12619,12620,487,<up>,<up>,1,1
200-4-3,P,0,-1,U,1,13131,3250,16386,16893,16893,445,<up>,<up>,1,1
200-4-3,P,0,-1,U,1,17363,2000,19369,19875,19875,421,<up>,<up>,1,1
200-4-3,P,0,-1,U,2,20317,3500,23822,24330,24330,411,<up>,<up>,1,1
200-4-3,P,0,-1,L,1,24765,1750,26520,27027,27028,405,<left>,<left>,1,1
200-4-3,P,0,1,L,2,27458,1500,28963,29469,29470,484,<left>,<left>,1,1
200-4-3,P,0,-1,R,1,32304,3250,35560,35768,35768,525,<right>,<right>,1,1
200-4-3,P,0,-1,L,1,36304,2750,39059,39267,39268,436,<left>,<left>,1,1
200-4-3,P,0,1,U,2,39725,3500,43230,43436,43437,530,<up>,<up>,1,1
200-4-3,P,0,1,D,2,43994,3250,47251,47458,47459,443,<down>,<up>,0,1
200-4-3,P,0,-1,R,2,47920,2250,50175,50382,50382,554,<right>,<left>,0,1
200-4-3,P,0,-1,L,2,50952,3000,53958,54164,54165,444,<left>,<right>,0,1
200-4-3,P,0,1,U,2,54626,2000,56632,56839,56840,703,<up>,<up>,1,1
200-4-3,P,0,1,R,1,57555,2000,59560,59766,59767,472,<right>,<right>,1,1
200-4-3,T,1,-1,R,2,62522,3250,65778,65984,65985,524,<right>,<right>,1,1
200-4-3,T,2,1,U,1,66520,2500,69027,69233,69234,448,<up>,<up>,1,1
200-4-3,T,3,-1,R,2,69705,2500,72210,72418,72418,574,<right>,<right>,1,1
200-4-3,T,4,-1,D,1,73011,1750,74766,74972,74973,563,<down>,<down>,1,1
200-4-3,T,5,-1,U,2,75564,2000,77570,77776,77777,652,<up>,<up>,1,1
200-4-3,T,6,-1,D,2,78443,2750,81199,81405,81405,549,<down>,<down>,1,1
200-4-3,T,7,-1,L,1,81973,1750,83729,83935,83936,635,<left>,<left>,1,1
200-4-3,T,8,-1,D,1,84590,2000,86595,86801,86802,509,<down>,<down>,1,1
200-4-3,T,9,1,D,1,87335,2500,89841,90049,90049,600,<down>,<down>,1,1
200-4-3,T,10,1,L,1,90665,2750,93421,93628,93629,458,<left>,<left>,1,1
200-4-3,T,11,1,D,1,94102,3000,97108,97314,97315,393,<down>,<down>,1,1
200-4-3,T,12,1,U,1,97727,3250,100983,101189,101190,485,<up>,<up>,1,1
200-4-3,T,13,1,D,2,101688,2500,104194,104402,104402,536,<down>,<down>,1,1
200-4-3,T,14,1,U,1,104952,2750,107708,107915,107915,447,<up>,<up>,1,1
200-4-3,T,15,-1,D,2,108377,2250,110632,110838,110839,572,<down>,<down>,1,1
200-4-3,T,16,-1,D,1,111426,3000,114432,114639,114639,525,<down>,<down>,1,1
200-4-3,T,17,1,L,1,115188,3000,118195,118402,118402,515,<left>,<down>,0,0
200-4-3,T,18,1,D,2,118932,1750,120687,120894,120895,539,<down>,<down>,1,1
200-4-3,T,19,1,L,2,121448,1500,122954,123160,123160,516,<left>,<left>,1,1
200-4-3,T,20,1,D,1,123701,1750,125457,125663,125664,417,<down>,<down>,1,1
200-4-3,T,21,1,R,1,126109,2250,128364,128571,128571,417,<right>,<right>,1,1
200-4-3,T,22,-1,U,2,129009,1500,130515,130723,130723,650,<up>,<up>,1,1
200-4-3,T,23,-1,L,2,131391,1750,133147,133353,133354,501,<left>,<left>,1,1
200-4-3,T,24,-1,D,1,133868,3000,136874,137080,137081,528,<down>,<down>,1,1
200-4-3,T,25,-1,R,1,137619,2000,139625,139831,139831,520,<right>,<right>,1,1
200-4-3,T,26,1,L,2,140372,2500,142878,143085,143085,506,<left>,<left>,1,1
200-4-3,T,27,1,D,2,143608,2750,146364,146571,146571,503,<down>,<down>,1,1
200-4-3,T,28,-1,L,2,147089,3500,150595,150801,150801,576,<left>,<left>,1,1
200-4-3,T,29,1,U,2,151392,2000,153397,153604,153604,672,<up>,<up>,1,1
200-4-3,T,30,-1,U,2,154293,2750,157049,157255,157255,504,<up>,<up>,1,1
200-4-3,T,31,1,R,1,157789,2250,160046,160253,160254,498,<right>,<right>,1,1
200-4-3,T,32,1,D,2,160776,2750,163532,163740,163741,761,<down>,<down>,1,1
200-4-3,T,33,-1,U,1,164515,2750,167270,167476,167477,465,<up>,<up>,1,1
200-4-3,T,34,-1,L,1,167961,2750,170717,170923,170923,515,<left>,<left>,1,1
200-4-3,T,35,1,R,1,171455,1750,173211,173418,173418,445,<right>,<right>,1,1
200-4-3,T,36,1,D,1,173883,1500,175389,175597,175597,460,<down>,<down>,1,1
200-4-3,T,37,-1,R,2,176082,3500,179588,179794,179794,535,<right>,<right>,1,1
200-4-3,T,38,1,U,2,180346,1750,182103,182311,182311,627,<up>,<up>,1,1
200-4-3,T,39,1,U,2,182949,1500,184454,184660,184661,486,<up>,<up>,1,1
200-4-3,T,40,1,R,2,185172,3250,188429,188635,188635,529,<right>,<right>,1,1
200-4-3,T,41,1,L,2,189186,2250,191442,191648,191649,547,<left>,<left>,1,1
200-4-3,T,42,1,D,2,192220,1750,193977,194186,194186,634,<down>,<down>,1,1
200-4-3,T,43,1,R,1,194834,2250,197090,197296,197296,517,<right>,<right>,1,1
200-4-3,T,44,-1,R,1,197829,3250,201084,201292,201292,610,<right>,<right>,1,1
200-4-3,T,45,-1,R,1,201918,2000,203924,204130,204130,436,<right>,<right>,1,1
200-4-3,T,46,1,R,1,204590,3250,207848,208056,208056,521,<right>,<right>,1,1
200-4-3,T,47,-1,L,1,208597,2250,210852,211058,211058,524,<left>,<left>,1,1
200-4-3,T,48,-1,D,2,211610,2500,214116,214325,214325,578,<down>,<down>,1,1
200-4-3,T,49,1,L,2,214917,2250,217172,217378,217379,491,<left>,<right>,0,1
200-4-3,T,50,-1,U,2,217883,3250,221139,221346,221346,607,<up>,<up>,1,1
