subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
207-1-3,4,1,PRACTICE,-25,1,1,1,1,9588,1,492,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-24,1,3,1,0,11165,1,392,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-23,1,4,0,0,12405,2,395,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-22,1,2,0,1,13714,2,456,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-21,1,4,0,0,15092,2,400,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-20,1,2,0,1,16690,2,518,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-19,1,3,1,0,18086,1,382,1,NA,0,0,0
207-1-3,4,1,PRACTICE,-18,1,1,1,1,19336,1,367,1,NA,0,0,0
207-1-3,4,1,TEST,1,1,1,1,1,20661,1,414,1,NA,0,0,0
207-1-3,4,1,TEST,2,1,3,1,0,22388,1,390,1,NA,0,0,0
207-1-3,4,1,TEST,3,1,4,0,0,24051,2,378,1,NA,0,0,0
207-1-3,4,1,TEST,4,1,2,0,1,25360,2,802,1,NA,0,0,0
207-1-3,4,1,TEST,5,1,4,0,0,27435,2,410,1,NA,0,0,0
207-1-3,4,1,TEST,6,1,3,1,0,28975,2,387,0,NA,0,0,0
207-1-3,4,1,TEST,7,1,1,1,1,31078,1,502,1,NA,0,0,0
207-1-3,4,1,TEST,8,1,2,0,1,32889,2,368,1,NA,0,0,0
207-1-3,4,1,TEST,9,1,4,0,0,34484,2,360,1,NA,0,0,0
207-1-3,4,1,TEST,10,1,1,1,1,35774,1,438,1,NA,0,0,0
207-1-3,4,1,TEST,11,1,3,1,0,37303,1,586,1,NA,0,0,0
207-1-3,4,1,TEST,12,1,2,0,1,38960,2,365,1,NA,0,0,0
207-1-3,4,1,TEST,13,1,4,0,0,40531,2,407,1,NA,0,0,0
207-1-3,4,1,TEST,14,1,2,0,1,41978,2,336,1,NA,0,0,0
207-1-3,4,1,TEST,15,1,1,1,1,43545,1,590,1,NA,0,0,0
207-1-3,4,1,TEST,16,1,3,1,0,45075,1,336,1,NA,0,0,0
207-1-3,4,1,TEST,17,1,2,0,1,46449,2,386,1,NA,0,0,0
207-1-3,4,1,TEST,18,1,3,1,0,47939,1,490,1,NA,0,0,0
207-1-3,4,1,TEST,19,1,4,0,0,49455,2,525,1,NA,0,0,0
207-1-3,4,1,TEST,20,1,1,1,1,51078,1,346,1,NA,0,0,0
207-1-3,4,1,TEST,21,1,2,0,1,52453,2,440,1,NA,0,0,0
207-1-3,4,1,TEST,22,1,4,0,0,53996,2,502,1,NA,0,0,0
207-1-3,4,1,TEST,23,1,3,1,0,55609,1,412,1,NA,0,0,0
207-1-3,4,1,TEST,24,1,1,1,1,57092,1,404,1,NA,0,0,0
207-1-3,4,1,TEST,25,1,4,0,0,58404,2,739,1,NA,0,0,0
207-1-3,4,2,PRACTICE,-25,2,4,0,0,68095,NA,0,0,0,526,1,0
207-1-3,4,2,PRACTICE,-24,2,1,1,1,69731,NA,0,0,9,456,1,0
207-1-3,4,2,PRACTICE,-23,2,3,1,0,71459,NA,0,0,0,374,1,0
207-1-3,4,2,PRACTICE,-22,2,2,0,1,72988,NA,0,0,9,431,1,0
207-1-3,4,2,PRACTICE,-21,2,1,1,1,74542,NA,0,0,9,430,1,0
207-1-3,4,2,PRACTICE,-20,2,3,1,0,75928,NA,0,0,0,384,1,0
207-1-3,4,2,PRACTICE,-19,2,2,0,1,77592,NA,0,0,9,394,1,0
207-1-3,4,2,PRACTICE,-18,2,4,0,0,78976,NA,0,0,0,404,1,0
207-1-3,4,2,TEST,1,2,3,1,0,80436,NA,0,0,0,414,1,0
207-1-3,4,2,TEST,2,2,4,0,0,82108,NA,0,0,0,386,1,0
207-1-3,4,2,TEST,3,2,1,1,1,83719,NA,0,0,9,324,1,0
207-1-3,4,2,TEST,4,2,2,0,1,85097,NA,0,0,9,371,1,0
207-1-3,4,2,TEST,5,2,3,1,0,86320,NA,0,0,0,382,1,0
207-1-3,4,2,TEST,6,2,1,1,1,87677,NA,0,0,9,332,1,0
207-1-3,4,2,TEST,7,2,4,0,0,89285,NA,0,0,0,360,1,0
207-1-3,4,2,TEST,8,2,2,0,1,90649,NA,0,0,9,359,1,0
207-1-3,4,2,TEST,9,2,1,1,1,92304,NA,0,0,9,334,1,0
207-1-3,4,2,TEST,10,2,2,0,1,93738,NA,0,0,9,363,1,0
207-1-3,4,2,TEST,11,2,3,1,0,95061,NA,0,0,0,381,1,0
207-1-3,4,2,TEST,12,2,4,0,0,96754,NA,0,0,0,347,1,0
207-1-3,4,2,TEST,13,2,1,1,1,98044,NA,0,0,9,424,1,0
207-1-3,4,2,TEST,14,2,3,1,0,99339,NA,0,0,0,379,1,0
207-1-3,4,2,TEST,15,2,2,0,1,100964,NA,0,0,9,538,1,0
207-1-3,4,2,TEST,16,2,4,0,0,102470,NA,0,0,0,383,1,0
207-1-3,4,2,TEST,17,2,3,1,0,103869,NA,0,0,0,364,1,0
207-1-3,4,2,TEST,18,2,4,0,0,105503,NA,0,0,0,377,1,0
207-1-3,4,2,TEST,19,2,1,1,1,106836,NA,0,0,9,582,1,0
