subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
204-3-4,4,1,PRACTICE,-25,1,3,1,0,7758,1,418,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-24,1,1,1,1,9045,1,463,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-23,1,2,0,1,10340,2,390,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-22,1,4,0,0,11960,2,306,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-21,1,1,1,1,13139,1,402,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-20,1,2,0,1,14623,2,472,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-19,1,3,1,0,16042,1,366,1,NA,0,0,0
204-3-4,4,1,PRACTICE,-18,1,4,0,0,17304,2,278,1,NA,0,0,0
204-3-4,4,1,TEST,1,1,1,1,1,18739,1,274,1,NA,0,0,0
204-3-4,4,1,TEST,2,1,3,1,0,20097,1,450,1,NA,0,0,0
204-3-4,4,1,TEST,3,1,4,0,0,21732,2,360,1,NA,0,0,0
204-3-4,4,1,TEST,4,1,2,0,1,23077,2,346,1,NA,0,0,0
204-3-4,4,1,TEST,5,1,3,1,0,24329,1,390,1,NA,0,0,0
204-3-4,4,1,TEST,6,1,4,0,0,25633,2,257,1,NA,0,0,0
204-3-4,4,1,TEST,7,1,1,1,1,27095,1,272,1,NA,0,0,0
204-3-4,4,1,TEST,8,1,2,0,1,28323,2,297,1,NA,0,0,0
204-3-4,4,1,TEST,9,1,3,1,0,29507,1,324,1,NA,0,0,0
204-3-4,4,1,TEST,10,1,2,0,1,30948,2,247,1,NA,0,0,0
204-3-4,4,1,TEST,11,1,4,0,0,32073,2,430,1,NA,0,0,0
204-3-4,4,1,TEST,12,1,1,1,1,33350,2,291,0,NA,0,0,0
204-3-4,4,1,TEST,13,1,3,1,0,35187,2,251,0,NA,0,0,0
204-3-4,4,1,TEST,14,1,1,1,1,37227,1,339,1,NA,0,0,0
204-3-4,4,1,TEST,15,1,2,0,1,38556,2,335,1,NA,0,0,0
204-3-4,4,1,TEST,16,1,4,0,0,39859,2,353,1,NA,0,0,0
204-3-4,4,1,TEST,17,1,1,1,1,41113,1,393,1,NA,0,0,0
204-3-4,4,1,TEST,18,1,4,0,0,42819,2,328,1,NA,0,0,0
