subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
202-4-1,P,0,-1,R,2,4116,1500,5623,6130,6131,488,<right>,<right>,1,1
202-4-1,P,0,1,L,1,6644,2500,9148,9655,9656,395,<left>,<left>,1,1
202-4-1,P,0,-1,L,2,10074,3500,13580,14087,14087,613,<left>,<left>,1,1
202-4-1,P,0,-1,L,2,14713,2000,16718,17225,17226,421,<left>,<left>,1,1
202-4-1,P,0,-1,R,2,17668,2250,19925,20431,20432,466,<right>,<right>,1,1
202-4-1,P,0,1,L,1,20921,1750,22676,23181,23182,385,<left>,<left>,1,1
202-4-1,P,0,-1,R,2,23590,1750,25344,25852,25852,566,<right>,<right>,1,1
202-4-1,P,0,-1,D,2,26431,3000,29438,29944,29944,481,<down>,<down>,1,1
202-4-1,P,0,-1,L,1,31752,3000,34756,34961,34962,523,<left>,<left>,1,1
202-4-1,P,0,1,D,2,35503,3250,38758,38963,38964,568,<down>,<down>,1,1
202-4-1,P,0,-1,R,2,39554,1750,41309,41514,41515,603,<right>,<right>,1,1
202-4-1,P,0,-1,R,2,42136,1750,43890,44095,44096,560,<right>,<left>,0,1
202-4-1,P,0,-1,U,1,44672,1750,46426,46631,46631,689,<up>,<up>,1,1
202-4-1,P,0,-1,R,2,47339,3000,50344,50550,50550,587,<right>,<right>,1,1
202-4-1,P,0,1,R,1,51158,2750,53912,54120,54120,475,<right>,<right>,1,1
202-4-1,P,0,1,R,2,54619,2750,57373,57578,57579,607,<right>,<right>,1,1
202-4-1,T,1,-1,U,1,59522,3000,62528,62733,62734,716,<up>,<up>,1,1
202-4-1,T,2,1,D,2,63463,2750,66218,66425,66426,588,<down>,<down>,1,1
202-4-1,T,3,-1,R,1,67030,3500,70536,70742,70742,537,<right>,<right>,1,1
202-4-1,T,4,1,U,1,71304,2500,73810,74017,74018,572,<up>,<up>,1,1
202-4-1,T,5,1,L,1,74611,1500,76116,76322,76322,629,<left>,<left>,1,1
202-4-1,T,6,-1,L,1,76963,3000,79967,80172,80173,610,<left>,<left>,1,1
202-4-1,T,7,1,R,1,80801,2750,83556,83763,83763,448,<right>,<right>,1,1
202-4-1,T,8,1,U,1,84230,1500,85735,85942,85942,452,<up>,<up>,1,1
202-4-1,T,9,1,U,2,86421,2500,88926,89133,89133,542,<up>,<up>,1,1
202-4-1,T,10,1,L,2,89693,3500,93198,93404,93405,690,<left>,<left>,1,1
202-4-1,T,11,1,L,2,94110,3250,97366,97573,97574,682,<left>,<left>,1,1
202-4-1,T,12,-1,L,1,98269,2500,100773,100981,100981,467,<left>,<left>,1,1
202-4-1,T,13,1,R,1,101457,2250,103712,103917,103918,497,<right>,<right>,1,1
202-4-1,T,14,1,D,2,104438,2250,106694,106901,106901,575,<down>,<down>,1,1
202-4-1,T,15,-1,U,1,107490,3250,110746,110953,110954,650,<up>,<up>,1,1
202-4-1,T,16,-1,L,1,111623,2750,114378,114585,114585,537,<left>,<left>,1,1
202-4-1,T,17,1,R,1,115138,1500,116644,116849,116850,488,<right>,<right>,1,1
202-4-1,T,18,1,D,2,117356,1500,118860,119066,119066,668,<down>,<down>,1,1
202-4-1,T,19,-1,D,1,119758,3250,123014,123221,123222,535,<down>,<down>,1,1
202-4-1,T,20,1,D,2,123776,2000,125780,125985,125986,533,<down>,<down>,1,1
202-4-1,T,21,1,L,2,126535,2250,128791,128996,128997,595,<left>,<left>,1,1
202-4-1,T,22,-1,D,1,129608,2250,131864,132070,132070,625,<down>,<down>,1,1
202-4-1,T,23,1,L,2,132705,3500,136211,136417,136417,1410,<left>,<left>,1,1
