subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
200-2-1,P,0,-1,R,1,9391,3500,12897,13403,13403,616,<right>,<right>,1,1
200-2-1,P,0,1,U,1,14037,2000,16042,16550,16550,495,<up>,<up>,1,1
200-2-1,P,0,1,U,2,17069,2250,19325,19831,19832,436,<up>,<up>,1,1
200-2-1,P,0,1,L,2,20294,3500,23801,24309,24309,444,<left>,<left>,1,1
200-2-1,P,0,-1,R,2,24777,2500,27283,27791,27791,493,<right>,<right>,1,1
200-2-1,P,0,-1,R,1,28308,2750,31064,31570,31571,454,<right>,<left>,0,1
200-2-1,P,0,-1,D,1,32049,2000,34055,34563,34564,635,<down>,<down>,1,1
200-2-1,P,0,1,U,1,35220,2000,37226,37734,37734,461,<up>,<up>,1,1
200-2-1,P,0,-1,R,1,40477,3250,43733,43940,43940,507,<right>,<right>,1,1
200-2-1,P,0,1,U,2,44464,2750,47220,47428,47428,466,<up>,<up>,1,1
200-2-1,P,0,-1,R,2,47909,3250,51164,51370,51371,609,<right>,<right>,1,1
200-2-1,P,0,-1,R,1,51995,1500,53502,53709,53710,511,<right>,<right>,1,1
200-2-1,P,0,1,L,1,54237,2000,56243,56449,56450,580,<left>,<left>,1,1
200-2-1,P,0,-1,D,1,57047,3000,60052,60259,60260,469,<down>,<up>,0,1
200-2-1,P,0,1,U,1,60750,1750,62505,62713,62713,515,<up>,<up>,1,1
200-2-1,P,0,-1,U,2,63245,1750,65000,65206,65207,627,<up>,<up>,1,1
200-2-1,T,1,1,U,1,71703,1500,73207,73410,73410,473,<up>,<up>,1,1
200-2-1,T,2,1,L,1,73899,1750,75655,75862,75862,587,<left>,<left>,1,1
200-2-1,T,3,1,R,2,76464,1500,77970,78178,78178,549,<right>,<right>,1,1
200-2-1,T,4,1,D,1,78743,2000,80748,80954,80955,505,<down>,<down>,1,1
200-2-1,T,5,1,R,2,81481,1500,82987,83194,83194,604,<right>,<right>,1,1
200-2-1,T,6,1,D,2,83810,3500,87317,87525,87525,581,<down>,<down>,1,1
200-2-1,T,7,-1,R,1,88125,2750,90881,91087,91088,469,<right>,<right>,1,1
200-2-1,T,8,1,U,2,91571,2000,93577,93786,93786,717,<up>,<up>,1,1
200-2-1,T,9,-1,L,2,94520,2000,96526,96733,96733,626,<left>,<left>,1,1
200-2-1,T,10,1,R,1,97374,1500,98879,99086,99087,523,<right>,<right>,1,1
