subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
104-3-1,P,0,-1,L,1,6000,1500,7507,8013,8014,422,<left>,<left>,1,1
104-3-1,P,0,1,L,2,8464,2000,10470,10978,10978,624,<left>,<left>,1,1
104-3-1,P,0,1,D,2,11630,1500,13135,13641,13641,450,<down>,<down>,1,1
104-3-1,P,0,-1,L,1,14113,3250,17368,17874,17874,442,<left>,<left>,1,1
104-3-1,P,0,-1,U,2,18339,1500,19844,20350,20350,541,<up>,<up>,1,1
104-3-1,P,0,-1,L,1,20917,2500,23424,23930,23930,441,<left>,<left>,1,1
104-3-1,P,0,1,D,1,24395,3500,27900,28408,28408,455,<down>,<down>,1,1
104-3-1,P,0,1,L,1,28892,3250,32148,32655,32656,444,<left>,<left>,1,1
104-3-1,P,0,-1,L,2,35331,3500,38838,39044,39044,497,<left>,<left>,1,1
104-3-1,P,0,-1,U,1,39551,2000,41555,41761,41762,445,<up>,<up>,1,1
104-3-1,P,0,-1,L,1,42223,2250,44479,44686,44687,426,<left>,<left>,1,1
104-3-1,P,0,-1,R,2,45131,1500,46636,46842,46842,550,<right>,<right>,1,1
104-3-1,P,0,1,U,1,47408,3250,50663,50870,50871,404,<up>,<up>,1,1
104-3-1,P,0,1,R,2,51292,3250,54548,54754,54755,551,<right>,<right>,1,1
104-3-1,P,0,1,L,2,55317,2750,58071,58278,58278,421,<left>,<right>,0,1
104-3-1,P,0,-1,R,2,58710,3250,61966,62173,62174,532,<right>,<right>,1,1
104-3-1,T,1,1,L,2,64233,2750,66989,67195,67196,657,<left>,<left>,1,1
104-3-1,T,2,-1,L,2,67865,1500,69370,69577,69577,487,<left>,<left>,1,1
104-3-1,T,3,1,D,2,70077,3250,73333,73539,73539,608,<down>,<down>,1,1
104-3-1,T,4,1,L,2,74165,2250,76420,76626,76627,477,<left>,<left>,1,1
104-3-1,T,5,1,U,2,77120,1500,78625,78831,78831,602,<up>,<up>,1,1
104-3-1,T,6,1,R,2,79446,2500,81952,82158,82158,494,<right>,<right>,1,1
104-3-1,T,7,1,L,1,82662,3250,85917,86123,86124,476,<left>,<left>,1,1
104-3-1,T,8,-1,L,1,86616,3250,89872,90078,90078,550,<left>,<left>,1,1
104-3-1,T,9,1,L,1,90639,3000,93645,93851,93851,406,<left>,<left>,1,1
104-3-1,T,10,1,U,1,94275,2750,97032,97239,97239,499,<up>,<up>,1,1
104-3-1,T,11,-1,U,2,97756,2500,100262,100468,100468,554,<up>,<up>,1,1
104-3-1,T,12,-1,L,1,101040,1750,102796,103002,103002,445,<left>,<left>,1,1
104-3-1,T,13,1,D,1,103460,2500,105965,106171,106172,501,<down>,<down>,1,1
104-3-1,T,14,-1,D,2,106686,1500,108191,108397,108398,667,<down>,<down>,1,1
104-3-1,T,15,1,R,2,109080,1750,110836,111042,111043,615,<right>,<right>,1,1
104-3-1,T,16,1,L,2,111679,1500,113186,113392,113393,724,<left>,<left>,1,1
104-3-1,T,17,-1,R,2,114131,3500,117636,117842,117843,618,<right>,<right>,1,1
104-3-1,T,18,1,R,2,118478,3500,121984,122190,122191,587,<right>,<right>,1,1
104-3-1,T,19,1,U,1,122788,2500,125293,125500,125501,474,<up>,<up>,1,1
104-3-1,T,20,-1,L,2,125995,3250,129250,129456,129457,510,<left>,<left>,1,1
104-3-1,T,21,-1,R,2,129982,1500,131486,131692,131693,603,<right>,<right>,1,1
104-3-1,T,22,1,R,1,132308,3500,135813,136019,136019,504,<right>,<right>,1,1
104-3-1,T,23,-1,U,1,136540,3000,139545,139753,139754,483,<up>,<up>,1,1
104-3-1,T,24,-1,U,1,140256,2000,142261,142468,142468,400,<up>,<up>,1,1
104-3-1,T,25,1,D,2,142882,2750,145638,145844,145844,585,<down>,<down>,1,1
104-3-1,T,26,1,R,1,146447,1750,148202,148409,148409,503,<right>,<right>,1,1
104-3-1,T,27,-1,U,2,148932,3500,152437,152643,152643,496,<up>,<up>,1,1
104-3-1,T,28,1,D,2,153156,3250,156412,156621,156621,571,<down>,<down>,1,1
104-3-1,T,29,1,U,2,157204,3000,160209,160417,160417,609,<up>,<up>,1,1
104-3-1,T,30,1,L,1,161037,2250,163293,163499,163500,451,<left>,<left>,1,1
104-3-1,T,31,1,D,1,163966,3500,167472,167678,167679,493,<down>,<down>,1,1
104-3-1,T,32,-1,U,2,168184,1750,169939,170145,170146,505,<up>,<up>,1,1
104-3-1,T,33,-1,D,1,170662,2500,173167,173373,173373,629,<down>,<down>,1,1
104-3-1,T,34,-1,L,2,174013,1500,175518,175724,175724,522,<left>,<left>,1,1
