subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
110-3-1,P,0,1,L,2,8785,3000,11790,12296,12296,602,<left>,<left>,1,1
110-3-1,P,0,-1,R,1,12908,2250,15165,15670,15671,540,<right>,<right>,1,1
110-3-1,P,0,-1,R,1,16228,1500,17733,18239,18240,662,<right>,<right>,1,1
110-3-1,P,0,-1,R,2,18912,2000,20918,21426,21427,493,<right>,<right>,1,1
110-3-1,P,0,-1,U,2,21948,2500,24453,24956,24956,645,<up>,<up>,1,1
110-3-1,P,0,-1,R,2,25614,1750,27369,27878,27878,525,<right>,<right>,1,1
110-3-1,P,0,-1,L,2,28428,2500,30935,31441,31441,686,<left>,<left>,1,1
110-3-1,P,0,-1,D,1,32140,3250,35395,35902,35903,609,<down>,<down>,1,1
110-3-1,P,0,1,R,2,39168,1500,40674,40880,40880,737,<right>,<right>,1,1
110-3-1,P,0,1,R,1,41628,2000,43633,43842,43842,587,<right>,<right>,1,1
110-3-1,P,0,1,D,1,44440,2750,47194,47403,47403,648,<down>,<down>,1,1
110-3-1,P,0,-1,D,2,48060,2000,50065,50271,50272,659,<down>,<down>,1,1
110-3-1,P,0,-1,D,1,50941,3000,53948,54156,54156,585,<down>,<down>,1,1
110-3-1,P,0,1,D,2,54751,2250,57006,57212,57213,710,<down>,<down>,1,1
110-3-1,P,0,1,L,1,57933,2250,60186,60391,60391,696,<left>,<left>,1,1
110-3-1,P,0,-1,U,1,61102,3000,64108,64315,64315,589,<up>,<up>,1,1
110-3-1,T,1,1,R,2,67052,2500,69558,69767,69767,670,<right>,<right>,1,1
110-3-1,T,2,1,L,2,70448,3000,73453,73659,73659,803,<left>,<left>,1,1
110-3-1,T,3,-1,U,1,74474,3000,77480,77686,77686,654,<up>,<up>,1,1
110-3-1,T,4,1,D,1,78353,3500,81859,82065,82065,727,<down>,<down>,1,1
110-3-1,T,5,-1,U,1,82801,3500,86307,86515,86515,598,<up>,<up>,1,1
110-3-1,T,6,-1,L,2,87125,2000,89131,89337,89337,739,<left>,<left>,1,1
110-3-1,T,7,1,D,2,90087,3500,93592,93798,93799,818,<down>,<down>,1,1
110-3-1,T,8,1,L,1,94628,2000,96634,96842,96842,710,<left>,<left>,1,1
110-3-1,T,9,1,R,1,97565,2750,100321,100530,100530,623,<right>,<right>,1,1
110-3-1,T,10,-1,L,1,101163,3250,104418,104624,104625,616,<left>,<left>,1,1
110-3-1,T,11,-1,U,2,105252,3500,108758,108965,108966,713,<up>,<up>,1,1
110-3-1,T,12,1,D,2,109689,2500,112195,112401,112402,790,<down>,<down>,1,1
110-3-1,T,13,-1,L,1,113202,2750,115957,116163,116164,683,<left>,<left>,1,1
110-3-1,T,14,1,L,2,116858,3500,120364,120570,120570,720,<left>,<left>,1,1
110-3-1,T,15,-1,L,1,121301,2000,123308,123511,123511,1143,<left>,<left>,1,1
110-3-1,T,16,1,U,1,124666,2250,126922,127129,127129,669,<up>,<up>,1,1
110-3-1,T,17,1,L,2,127811,1750,129566,129772,129772,728,<left>,<left>,1,1
110-3-1,T,18,1,L,2,130511,2250,132767,132974,132974,711,<left>,<left>,1,1
110-3-1,T,19,1,L,1,133695,2750,136450,136656,136657,610,<left>,<left>,1,1
110-3-1,T,20,1,L,1,137284,1500,138790,138996,138997,550,<left>,<left>,1,1
110-3-1,T,21,-1,D,2,139556,2250,141812,142020,142020,855,<down>,<down>,1,1
110-3-1,T,22,-1,D,2,142884,2250,145139,145345,145346,746,<down>,<down>,1,1
110-3-1,T,23,1,U,1,146104,3250,149360,149568,149568,589,<up>,<up>,1,1
110-3-1,T,24,1,R,2,150169,3000,153175,153383,153383,718,<right>,<right>,1,1
110-3-1,T,25,-1,R,2,154112,1500,155617,155823,155824,763,<right>,<right>,1,1
110-3-1,T,26,-1,R,2,156598,1500,158104,158313,158313,601,<right>,<right>,1,1
110-3-1,T,27,1,R,2,158925,3500,162431,162637,162638,690,<right>,<right>,1,1
110-3-1,T,28,-1,U,1,163339,2000,165344,165552,165552,569,<up>,<up>,1,1
110-3-1,T,29,-1,L,2,166133,1750,167889,168095,168096,705,<left>,<left>,1,1
110-3-1,T,30,-1,U,2,168812,1750,170567,170773,170774,618,<up>,<up>,1,1
110-3-1,T,31,1,U,1,171402,2500,173908,174114,174114,636,<up>,<up>,1,1
110-3-1,T,32,-1,L,1,174762,2000,176767,176973,176973,564,<left>,<left>,1,1
110-3-1,T,33,-1,L,2,177546,2500,180051,180257,180257,687,<left>,<left>,1,1
110-3-1,T,34,1,L,1,180955,3250,184211,184417,184418,709,<left>,<left>,1,1
110-3-1,T,35,-1,D,2,185136,1750,186892,187101,187101,750,<down>,<down>,1,1
110-3-1,T,36,1,U,2,187863,2250,190120,190328,190328,632,<up>,<up>,1,1
110-3-1,T,37,-1,L,2,190972,2500,193478,193684,193685,640,<left>,<left>,1,1
110-3-1,T,38,1,U,2,194337,2250,196594,196800,196800,664,<up>,<up>,1,1
110-3-1,T,39,-1,U,1,197473,2500,199978,200187,200187,553,<up>,<up>,1,1
110-3-1,T,40,1,D,1,200750,2000,202755,202961,202961,645,<down>,<down>,1,1
110-3-1,T,41,-1,D,2,203615,3000,206622,206829,206830,812,<down>,<down>,1,1
110-3-1,T,42,-1,U,2,207653,3250,210909,211115,211115,824,<up>,<up>,1,1
110-3-1,T,43,-1,U,2,211951,3500,215458,215665,215666,535,<up>,<up>,1,1
110-3-1,T,44,1,U,1,216212,2250,218468,218677,218677,650,<up>,<up>,1,1
110-3-1,T,45,-1,D,2,219339,3250,222594,222800,222801,849,<down>,<down>,1,1
110-3-1,T,46,1,U,2,223660,2250,225915,226121,226121,694,<up>,<up>,1,1
110-3-1,T,47,-1,D,2,226826,1500,228332,228538,228539,680,<down>,<down>,1,1
110-3-1,T,48,1,R,2,229230,3500,232735,232941,232942,696,<right>,<right>,1,1
110-3-1,T,49,1,R,1,233647,1750,235403,235609,235610,676,<right>,<right>,1,1
110-3-1,T,50,-1,U,2,236295,3500,239800,240006,240006,700,<up>,<up>,1,1
