subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-2-2,P,0,-1,R,1,4724,3500,8231,8738,8739,576,<right>,<right>,1,1
204-2-2,P,0,-1,D,1,9333,2500,11838,12345,12346,603,<down>,<down>,1,1
204-2-2,P,0,1,U,2,12969,1500,14474,14980,14981,583,<up>,<up>,1,1
204-2-2,P,0,1,R,1,15592,2000,17597,18103,18103,526,<right>,<right>,1,1
204-2-2,P,0,1,R,1,18656,2750,21411,21917,21917,576,<right>,<right>,1,1
204-2-2,P,0,-1,D,2,22511,2250,24767,25275,25275,2526,<down>,<down>,1,1
204-2-2,P,0,1,L,1,27813,2750,30568,31074,31075,548,<left>,<left>,1,1
204-2-2,P,0,-1,D,1,31642,1750,33397,33903,33903,693,<down>,<down>,1,1
204-2-2,P,0,-1,D,1,39074,1750,40828,41035,41035,601,<down>,<down>,1,1
204-2-2,P,0,1,R,2,41653,1750,43408,43614,43615,521,<right>,<right>,1,1
204-2-2,P,0,1,U,1,44152,2250,46407,46613,46614,551,<up>,<up>,1,1
204-2-2,P,0,-1,U,2,47180,2750,49934,50141,50141,574,<up>,<up>,1,1
204-2-2,P,0,1,R,2,50727,2500,53233,53439,53440,575,<right>,<right>,1,1
204-2-2,P,0,1,U,1,54028,2750,56783,56989,56990,534,<up>,<up>,1,1
204-2-2,P,0,-1,R,2,57536,3500,61042,61249,61250,620,<right>,<right>,1,1
204-2-2,P,0,-1,D,1,61887,2250,64143,64349,64349,527,<down>,<down>,1,1
204-2-2,T,1,1,R,2,67453,3000,70458,70665,70665,530,<right>,<right>,1,1
204-2-2,T,2,1,L,2,71206,3250,74462,74668,74668,629,<left>,<left>,1,1
204-2-2,T,3,1,U,1,75308,2750,78063,78269,78270,538,<up>,<up>,1,1
204-2-2,T,4,-1,R,1,78821,2750,81577,81784,81785,594,<right>,<right>,1,1
204-2-2,T,5,-1,D,1,82390,3250,85645,85851,85852,582,<down>,<up>,0,1
204-2-2,T,6,-1,R,2,86445,3500,89950,90157,90157,590,<right>,<right>,1,1
