subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
114-4-4,P,0,1,L,1,1457,2500,3963,4469,4470,607,<left>,<left>,1,1
114-4-4,P,0,-1,U,1,5098,3000,8103,8610,8611,246,<up>,<up>,1,1
114-4-4,P,0,1,L,2,8881,2000,10887,11393,11393,289,<left>,<right>,0,1
114-4-4,P,0,1,R,1,11705,2250,13962,14469,14470,138,<right>,<right>,1,1
114-4-4,P,0,-1,U,2,14634,3500,18139,18645,18646,40,<up>,<right>,0,0
114-4-4,P,0,1,U,2,18709,3000,21717,22224,22224,249,<up>,<left>,0,0
114-4-4,P,0,1,L,1,22496,2250,24752,25258,25259,8,<left>,<up>,0,0
114-4-4,P,0,1,D,1,25295,3250,28553,29059,29060,267,<down>,<right>,0,0
114-4-4,P,0,-1,L,1,31977,3500,35483,35689,35690,389,<left>,<left>,1,1
114-4-4,P,0,1,U,1,36091,3000,39097,39303,39304,224,<up>,<right>,0,0
114-4-4,P,0,1,D,2,39552,3500,43057,43263,43264,43,<down>,<up>,0,1
114-4-4,P,0,1,L,1,43334,3250,46589,46795,46795,383,<left>,<up>,0,0
114-4-4,P,0,-1,U,1,47196,1500,48701,48907,48907,557,<up>,<left>,0,0
114-4-4,P,0,-1,D,2,49478,2000,51483,51689,51689,408,<down>,<left>,0,0
114-4-4,P,0,-1,L,2,52110,2500,54615,54821,54821,305,<left>,<down>,0,0
114-4-4,P,0,1,D,2,55152,3250,58407,58614,58614,533,<down>,<up>,0,1
114-4-4,T,1,1,L,1,61233,2750,63989,64196,64196,485,<left>,<left>,1,1
114-4-4,T,2,-1,D,2,64694,3500,68199,68406,68406,621,<down>,<down>,1,1
114-4-4,T,3,-1,L,2,69039,2500,71545,71751,71751,589,<left>,<left>,1,1
114-4-4,T,4,1,D,2,72358,2500,74862,75067,75067,686,<down>,<down>,1,1
114-4-4,T,5,-1,R,1,75766,2000,77771,77977,77978,528,<right>,<right>,1,1
114-4-4,T,6,1,L,1,78517,1750,80271,80480,80480,565,<left>,<left>,1,1
114-4-4,T,7,1,D,1,81056,2000,83061,83267,83268,524,<down>,<down>,1,1
114-4-4,T,8,1,U,1,83803,2500,86311,86518,86519,544,<up>,<up>,1,1
114-4-4,T,9,-1,D,2,87074,1750,88830,89036,89036,567,<down>,<down>,1,1
114-4-4,T,10,-1,U,1,89615,3250,92871,93078,93079,616,<up>,<up>,1,1
114-4-4,T,11,-1,D,1,93708,2000,95715,95921,95922,526,<down>,<down>,1,1
114-4-4,T,12,-1,U,2,96465,3250,99720,99926,99927,667,<up>,<up>,1,1
114-4-4,T,13,-1,D,1,100606,2750,103361,103567,103568,512,<down>,<down>,1,1
114-4-4,T,14,-1,U,2,104094,1500,105599,105805,105806,673,<up>,<up>,1,1
114-4-4,T,15,-1,R,2,106491,2000,108497,108703,108703,661,<right>,<right>,1,1
114-4-4,T,16,-1,U,1,109378,2250,111634,111840,111841,615,<up>,<up>,1,1
114-4-4,T,17,-1,L,2,112468,1750,114224,114432,114432,674,<left>,<left>,1,1
114-4-4,T,18,-1,L,1,115120,2750,117877,118083,118083,603,<left>,<left>,1,1
114-4-4,T,19,1,U,1,118698,3250,121954,122160,122161,478,<up>,<up>,1,1
114-4-4,T,20,1,D,2,122654,2500,125160,125366,125367,610,<down>,<down>,1,1
114-4-4,T,21,-1,D,1,125988,3500,129494,129702,129703,534,<down>,<down>,1,1
114-4-4,T,22,-1,L,1,130251,2250,132507,132714,132714,554,<left>,<left>,1,1
114-4-4,T,23,1,R,1,133281,2750,136037,136244,136245,556,<right>,<right>,1,1
114-4-4,T,24,-1,L,2,136820,2000,138824,139031,139032,572,<left>,<left>,1,1
114-4-4,T,25,-1,R,1,139618,3000,142623,142829,142829,525,<right>,<right>,1,1
114-4-4,T,26,-1,R,2,143372,2000,145377,145583,145584,546,<right>,<right>,1,1
114-4-4,T,27,-1,L,2,146148,1500,147654,147860,147861,491,<left>,<left>,1,1
114-4-4,T,28,1,D,1,148366,2750,151121,151328,151328,541,<down>,<down>,1,1
114-4-4,T,29,1,L,2,151881,3500,155386,155592,155593,631,<left>,<left>,1,1
114-4-4,T,30,-1,D,1,156237,3500,159743,159951,159951,578,<down>,<down>,1,1
114-4-4,T,31,1,R,1,160546,2250,162803,163009,163010,506,<right>,<right>,1,1
114-4-4,T,32,1,R,1,163527,2000,165533,165739,165740,528,<right>,<right>,1,1
114-4-4,T,33,1,D,1,166288,3500,169794,170000,170001,508,<down>,<down>,1,1
114-4-4,T,34,1,R,2,170521,2500,173026,173232,173232,604,<right>,<right>,1,1
114-4-4,T,35,1,D,1,173847,1500,175353,175559,175560,618,<down>,<down>,1,1
114-4-4,T,36,1,L,2,176188,3500,179693,179899,179899,673,<left>,<left>,1,1
114-4-4,T,37,1,U,1,180581,2000,182586,182792,182793,519,<up>,<up>,1,1
114-4-4,T,38,1,U,2,183334,1750,185090,185296,185297,594,<up>,<up>,1,1
114-4-4,T,39,-1,R,1,185904,2250,188159,188365,188366,506,<right>,<right>,1,1
114-4-4,T,40,-1,L,2,188885,3250,192142,192350,192350,609,<left>,<left>,1,1
114-4-4,T,41,1,L,2,192976,3250,196232,196439,196439,635,<left>,<left>,1,1
114-4-4,T,42,1,R,1,197088,3500,200594,200800,200801,498,<right>,<right>,1,1
114-4-4,T,43,1,U,1,201319,2500,203824,204030,204031,561,<up>,<up>,1,1
114-4-4,T,44,1,U,2,204603,2500,207108,207314,207315,551,<up>,<up>,1,1
114-4-4,T,45,1,U,1,207878,1500,209384,209590,209591,522,<up>,<up>,1,1
114-4-4,T,46,-1,D,2,210127,1750,211883,212089,212089,620,<down>,<down>,1,1
