subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
201-2-1,P,0,-1,L,2,7532,3000,10538,11045,11046,424,<left>,<left>,1,1
201-2-1,P,0,-1,D,1,11493,3000,14499,15006,15006,587,<down>,<down>,1,1
201-2-1,P,0,1,L,2,15616,2250,17871,18378,18378,382,<left>,<right>,0,1
201-2-1,P,0,-1,D,2,18782,2000,20788,21295,21295,475,<down>,<down>,1,1
201-2-1,P,0,-1,D,1,21793,3500,25298,25803,25804,440,<down>,<down>,1,1
201-2-1,P,0,1,D,1,26270,2750,29025,29532,29532,477,<down>,<down>,1,1
201-2-1,P,0,1,R,2,30033,3250,33289,33795,33795,618,<right>,<right>,1,1
201-2-1,P,0,1,U,1,34433,2500,36938,37444,37445,464,<up>,<up>,1,1
201-2-1,P,0,-1,U,1,46106,3000,49113,49319,49319,555,<up>,<up>,1,1
201-2-1,P,0,-1,D,1,49895,2750,52652,52858,52859,548,<down>,<up>,0,1
201-2-1,P,0,1,L,1,53426,2750,56182,56389,56389,379,<left>,<right>,0,1
201-2-1,P,0,-1,U,1,56787,2750,59542,59749,59750,544,<up>,<up>,1,1
201-2-1,P,0,-1,U,1,60306,2750,63060,63265,63265,459,<up>,<up>,1,1
201-2-1,P,0,-1,D,2,63736,3000,66741,66947,66948,433,<down>,<up>,0,1
201-2-1,P,0,-1,U,2,67407,3250,70662,70869,70870,663,<up>,<up>,1,1
201-2-1,P,0,-1,U,1,71553,2750,74309,74515,74516,425,<up>,<up>,1,1
201-2-1,T,1,-1,U,1,85653,3000,88659,88864,88865,421,<up>,<up>,1,1
201-2-1,T,2,1,L,2,89302,2250,91557,91764,91764,439,<left>,<right>,0,1
201-2-1,T,3,-1,L,2,92216,3500,95723,95930,95930,416,<left>,<left>,1,1
201-2-1,T,4,1,D,2,96360,3500,99865,100070,100071,424,<down>,<up>,0,1
201-2-1,T,5,-1,D,1,100513,1750,102267,102474,102475,570,<down>,<down>,1,1
201-2-1,T,6,-1,D,1,103057,3500,106563,106769,106769,550,<down>,<down>,1,1
201-2-1,T,7,1,D,2,107334,1500,108839,109044,109044,623,<down>,<up>,0,1
201-2-1,T,8,1,R,1,109681,1750,111436,111643,111643,492,<right>,<right>,1,1
201-2-1,T,9,-1,R,1,112147,3500,115653,115858,115859,580,<right>,<right>,1,1
201-2-1,T,10,-1,L,1,116453,2750,119207,119412,119412,502,<left>,<left>,1,1
201-2-1,T,11,-1,R,1,119930,1750,121685,121892,121892,484,<right>,<right>,1,1
201-2-1,T,12,1,U,2,122391,1750,124146,124353,124354,553,<up>,<up>,1,1
201-2-1,T,13,1,D,1,124923,1750,126678,126883,126884,526,<down>,<up>,0,1
201-2-1,T,14,1,L,1,127424,1750,129179,129384,129384,477,<left>,<left>,1,1
201-2-1,T,15,1,R,2,129884,3500,133388,133595,133595,442,<right>,<left>,0,1
201-2-1,T,16,-1,D,1,134051,2000,136056,136263,136263,535,<down>,<down>,1,1
201-2-1,T,17,-1,R,1,136812,3250,140068,140275,140275,403,<right>,<left>,0,1
201-2-1,T,18,-1,R,1,140693,2750,143449,143654,143655,522,<right>,<right>,1,1
201-2-1,T,19,1,D,2,144191,2250,146445,146650,146651,601,<down>,<down>,1,1
201-2-1,T,20,-1,D,1,147266,1500,148772,148978,148979,538,<down>,<down>,1,1
201-2-1,T,21,1,U,2,149531,2000,151535,151740,151741,627,<up>,<up>,1,1
201-2-1,T,22,1,R,2,152382,3250,155636,155843,155844,635,<right>,<right>,1,1
201-2-1,T,23,1,L,2,156494,3000,159499,159704,159705,532,<left>,<left>,1,1
201-2-1,T,24,-1,D,2,160252,3250,163508,163715,163715,658,<down>,<down>,1,1
201-2-1,T,25,1,R,1,164386,3000,167391,167596,167597,536,<right>,<right>,1,1
201-2-1,T,26,-1,U,1,168147,2250,170401,170608,170609,583,<up>,<up>,1,1
201-2-1,T,27,1,R,2,171206,3000,174212,174419,174419,557,<right>,<left>,0,1
201-2-1,T,28,1,R,2,174989,1500,176495,176702,176702,567,<right>,<right>,1,1
201-2-1,T,29,-1,L,2,177284,3000,180289,180495,180496,603,<left>,<left>,1,1
201-2-1,T,30,-1,L,1,181113,3500,184617,184824,184824,496,<left>,<right>,0,1
201-2-1,T,31,1,L,2,185334,3250,188589,188795,188795,512,<left>,<left>,1,1
201-2-1,T,32,1,U,2,189320,3500,192825,193032,193033,708,<up>,<up>,1,1
201-2-1,T,33,-1,R,2,193753,2750,196508,196715,196715,555,<right>,<left>,0,1
201-2-1,T,34,1,D,2,197282,2750,200037,200244,200244,619,<down>,<down>,1,1
201-2-1,T,35,1,L,1,200876,1500,202382,202589,202589,434,<left>,<right>,0,1
201-2-1,T,36,1,D,2,203041,1750,204797,205002,205003,644,<down>,<down>,1,1
201-2-1,T,37,1,L,1,205663,3500,209168,209375,209375,491,<left>,<left>,1,1
201-2-1,T,38,1,R,1,209880,1500,211386,211593,211593,428,<right>,<left>,0,1
201-2-1,T,39,1,U,2,212038,3250,215294,215499,215500,607,<up>,<up>,1,1
201-2-1,T,40,1,D,2,216122,1750,217877,218082,218082,629,<down>,<down>,1,1
201-2-1,T,41,1,U,2,218723,2000,220730,220937,220937,558,<up>,<up>,1,1
201-2-1,T,42,1,L,1,221511,2250,223767,223974,223974,457,<left>,<right>,0,1
201-2-1,T,43,-1,D,1,224445,2000,226450,226657,226657,640,<down>,<down>,1,1
201-2-1,T,44,-1,L,1,227313,3500,230819,231024,231025,608,<left>,<left>,1,1
201-2-1,T,45,1,L,1,231649,2750,234405,234612,234612,435,<left>,<left>,1,1
201-2-1,T,46,-1,U,1,235065,3500,238570,238775,238775,457,<up>,<up>,1,1
201-2-1,T,47,1,R,2,239250,2250,241506,241712,241712,517,<right>,<left>,0,1
201-2-1,T,48,-1,D,1,242244,1500,243749,243955,243955,642,<down>,<down>,1,1
201-2-1,T,49,-1,D,1,244609,3000,247614,247820,247821,566,<down>,<down>,1,1
201-2-1,T,50,-1,R,2,248401,3500,251908,252115,252115,639,<right>,<right>,1,1
