subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
200-3-2,P,0,1,R,1,1927,1750,3682,4188,4188,377,<right>,<right>,1,1
200-3-2,P,0,1,U,2,4589,3500,8094,8600,8600,503,<up>,<up>,1,1
200-3-2,P,0,-1,U,1,9127,3500,12633,13139,13140,433,<up>,<up>,1,1
200-3-2,P,0,1,D,1,13598,2500,16104,16612,16613,502,<down>,<down>,1,1
200-3-2,P,0,1,L,1,17143,2000,19149,19656,19657,411,<left>,<left>,1,1
200-3-2,P,0,-1,U,2,20091,2500,22597,23104,23104,514,<up>,<up>,1,1
200-3-2,P,0,-1,L,2,23637,3000,26643,27150,27150,577,<left>,<left>,1,1
200-3-2,P,0,1,R,2,27746,2250,30001,30507,30508,492,<right>,<right>,1,1
200-3-2,P,0,-1,D,1,33268,1750,35023,35230,35230,610,<down>,<down>,1,1
200-3-2,P,0,1,R,1,35852,3000,38857,39063,39064,485,<right>,<right>,1,1
200-3-2,P,0,1,R,2,39566,1500,41071,41277,41278,369,<right>,<right>,1,1
200-3-2,P,0,1,U,2,41662,2000,43669,43876,43877,517,<up>,<up>,1,1
200-3-2,P,0,-1,L,2,44405,1750,46160,46366,46366,542,<left>,<left>,1,1
200-3-2,P,0,-1,L,1,46921,3000,49926,50136,50137,498,<left>,<left>,1,1
200-3-2,P,0,1,R,1,50656,2750,53412,53620,53620,424,<right>,<right>,1,1
200-3-2,P,0,1,R,2,54057,3500,57563,57770,57770,474,<right>,<left>,0,1
200-3-2,T,1,-1,R,1,60643,3250,63897,64106,64106,474,<right>,<left>,0,1
200-3-2,T,2,1,U,2,64592,1750,66347,66553,66554,488,<up>,<up>,1,1
200-3-2,T,3,1,U,2,67058,2250,69314,69520,69521,456,<up>,<up>,1,1
200-3-2,T,4,1,L,2,69988,3250,73243,73449,73450,517,<left>,<left>,1,1
200-3-2,T,5,-1,D,1,73978,2500,76484,76691,76691,575,<down>,<down>,1,1
200-3-2,T,6,1,R,1,77284,3500,80789,80996,80996,398,<right>,<right>,1,1
200-3-2,T,7,1,U,2,81411,2000,83417,83624,83625,479,<up>,<up>,1,1
200-3-2,T,8,1,R,2,84116,3000,87121,87327,87327,474,<right>,<right>,1,1
200-3-2,T,9,1,U,1,87813,2500,90319,90528,90528,454,<up>,<up>,1,1
200-3-2,T,10,-1,D,1,90994,2750,93749,93955,93956,577,<down>,<down>,1,1
200-3-2,T,11,-1,D,1,94553,3000,97559,97765,97766,549,<down>,<down>,1,1
200-3-2,T,12,1,R,2,98332,2250,100588,100795,100795,408,<right>,<left>,0,1
200-3-2,T,13,1,U,1,101223,2250,103480,103687,103687,469,<up>,<up>,1,1
200-3-2,T,14,1,L,2,104168,3250,107424,107630,107631,658,<left>,<left>,1,1
200-3-2,T,15,-1,R,2,108302,2750,111058,111265,111265,534,<right>,<right>,1,1
