subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
200-3-1,4,1,PRACTICE,-25,1,3,1,0,13303,1,531,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-24,1,1,1,1,14718,1,469,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-23,1,2,0,1,16359,2,521,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-22,1,4,0,0,18176,2,368,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-21,1,3,1,0,19794,1,416,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-20,1,1,1,1,21500,1,400,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-19,1,4,0,0,22925,2,548,1,NA,0,0,0
200-3-1,4,1,PRACTICE,-18,1,2,0,1,24777,2,479,1,NA,0,0,0
200-3-1,4,1,TEST,1,1,2,0,1,26435,2,345,1,NA,0,0,0
200-3-1,4,1,TEST,2,1,4,0,0,27947,2,392,1,NA,0,0,0
200-3-1,4,1,TEST,3,1,3,1,0,29650,1,426,1,NA,0,0,0
200-3-1,4,1,TEST,4,1,1,1,1,31177,1,412,1,NA,0,0,0
200-3-1,4,1,TEST,5,1,4,0,0,32810,2,434,1,NA,0,0,0
200-3-1,4,1,TEST,6,1,2,0,1,34245,2,574,1,NA,0,0,0
200-3-1,4,1,TEST,7,1,1,1,1,36019,1,368,1,NA,0,0,0
200-3-1,4,1,TEST,8,1,3,1,0,37282,1,370,1,NA,0,0,0
200-3-1,4,1,TEST,9,1,1,1,1,38525,1,398,1,NA,0,0,0
200-3-1,4,1,TEST,10,1,4,0,0,40056,2,368,1,NA,0,0,0
200-3-1,4,1,TEST,11,1,3,1,0,41379,1,374,1,NA,0,0,0
200-3-1,4,1,TEST,12,1,2,0,1,42712,2,376,1,NA,0,0,0
200-3-1,4,1,TEST,13,1,4,0,0,44004,2,419,1,NA,0,0,0
200-3-1,4,1,TEST,14,1,2,0,1,45606,2,335,1,NA,0,0,0
