subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
204-3-2,4,1,PRACTICE,-25,1,2,0,1,5238,2,424,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-24,1,4,0,0,6587,2,366,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-23,1,3,1,0,8119,1,376,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-22,1,1,1,1,9399,1,369,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-21,1,3,1,0,10704,1,420,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-20,1,4,0,0,12024,2,356,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-19,1,1,1,1,13551,1,422,1,NA,0,0,0
204-3-2,4,1,PRACTICE,-18,1,2,0,1,15075,2,364,1,NA,0,0,0
204-3-2,4,1,TEST,1,1,3,1,0,16677,1,306,1,NA,0,0,0
204-3-2,4,1,TEST,2,1,4,0,0,18274,2,316,1,NA,0,0,0
204-3-2,4,1,TEST,3,1,2,0,1,19815,2,371,1,NA,0,0,0
204-3-2,4,1,TEST,4,1,1,1,1,21202,1,420,1,NA,0,0,0
204-3-2,4,1,TEST,5,1,3,1,0,22605,1,357,1,NA,0,0,0
204-3-2,4,1,TEST,6,1,1,1,1,23942,1,356,1,NA,0,0,0
204-3-2,4,1,TEST,7,1,4,0,0,25581,2,350,1,NA,0,0,0
204-3-2,4,1,TEST,8,1,2,0,1,27158,2,295,1,NA,0,0,0
204-3-2,4,1,TEST,9,1,1,1,1,28778,1,405,1,NA,0,0,0
204-3-2,4,1,TEST,10,1,2,0,1,30182,2,352,1,NA,0,0,0
204-3-2,4,1,TEST,11,1,4,0,0,31621,2,378,1,NA,0,0,0
204-3-2,4,1,TEST,12,1,3,1,0,33305,2,279,0,NA,0,0,0
204-3-2,4,1,TEST,13,1,1,1,1,35109,1,325,1,NA,0,0,0
204-3-2,4,1,TEST,14,1,3,1,0,36460,1,335,1,NA,0,0,0
204-3-2,4,1,TEST,15,1,4,0,0,37741,2,400,1,NA,0,0,0
204-3-2,4,1,TEST,16,1,2,0,1,39103,2,288,1,NA,0,0,0
204-3-2,4,1,TEST,17,1,1,1,1,40550,1,370,1,NA,0,0,0
204-3-2,4,1,TEST,18,1,3,1,0,41763,2,313,0,NA,0,0,0
204-3-2,4,1,TEST,19,1,4,0,0,43806,2,342,1,NA,0,0,0
204-3-2,4,1,TEST,20,1,2,0,1,45390,2,812,1,NA,0,0,0
204-3-2,4,1,TEST,21,1,1,1,1,47189,1,362,1,NA,0,0,0
204-3-2,4,1,TEST,22,1,4,0,0,48848,2,378,1,NA,0,0,0
204-3-2,4,1,TEST,23,1,3,1,0,50486,1,358,1,NA,0,0,0
204-3-2,4,1,TEST,24,1,2,0,1,52134,2,312,1,NA,0,0,0
204-3-2,4,1,TEST,25,1,1,1,1,53315,1,382,1,NA,0,0,0
204-3-2,4,2,PRACTICE,-25,2,3,1,0,58127,NA,0,0,0,442,1,0
204-3-2,4,2,PRACTICE,-24,2,1,1,1,59691,NA,0,0,9,326,1,0
204-3-2,4,2,PRACTICE,-23,2,4,0,0,61104,NA,0,0,0,307,1,0
204-3-2,4,2,PRACTICE,-22,2,2,0,1,62346,NA,0,0,9,383,1,0
204-3-2,4,2,PRACTICE,-21,2,1,1,1,63600,NA,0,0,9,362,1,0
204-3-2,4,2,PRACTICE,-20,2,3,1,0,65225,NA,0,0,0,354,1,0
204-3-2,4,2,PRACTICE,-19,2,2,0,1,66898,NA,0,0,9,336,1,0
204-3-2,4,2,PRACTICE,-18,2,4,0,0,68487,NA,0,0,0,394,1,0
204-3-2,4,2,TEST,1,2,4,0,0,69869,NA,0,0,0,430,1,0
204-3-2,4,2,TEST,2,2,1,1,1,71158,NA,0,0,9,351,1,0
204-3-2,4,2,TEST,3,2,2,0,1,72722,NA,0,0,9,427,1,0
204-3-2,4,2,TEST,4,2,3,1,0,74071,NA,0,0,0,378,1,0
204-3-2,4,2,TEST,5,2,4,0,0,75620,NA,0,0,0,348,1,0
204-3-2,4,2,TEST,6,2,3,1,0,76938,NA,0,0,0,402,1,0
204-3-2,4,2,TEST,7,2,1,1,1,78545,NA,0,0,9,390,1,0
204-3-2,4,2,TEST,8,2,2,0,1,80084,NA,0,0,9,366,1,0
204-3-2,4,2,TEST,9,2,4,0,0,81535,NA,0,0,0,328,1,0
204-3-2,4,2,TEST,10,2,1,1,1,82892,NA,0,0,9,336,1,0
204-3-2,4,2,TEST,11,2,3,1,0,84163,NA,0,0,0,363,1,0
204-3-2,4,2,TEST,12,2,2,0,1,85798,NA,0,0,9,394,1,0
204-3-2,4,2,TEST,13,2,3,1,0,87215,NA,0,0,0,419,1,0
204-3-2,4,2,TEST,14,2,1,1,1,88557,NA,0,0,9,325,1,0
204-3-2,4,2,TEST,15,2,4,0,0,90093,NA,0,0,0,400,1,0
204-3-2,4,2,TEST,16,2,2,0,1,91340,NA,0,0,9,414,1,0
204-3-2,4,2,TEST,17,2,3,1,0,93025,NA,0,0,0,317,1,0
204-3-2,4,2,TEST,18,2,4,0,0,94560,NA,0,0,0,357,1,0
204-3-2,4,2,TEST,19,2,1,1,1,96193,NA,0,0,9,310,1,0
204-3-2,4,2,TEST,20,2,2,0,1,97505,NA,0,0,9,527,1,0
204-3-2,4,2,TEST,21,2,3,1,0,99094,NA,0,0,0,473,1,0
204-3-2,4,2,TEST,22,2,1,1,1,100711,NA,0,0,9,342,1,0
204-3-2,4,2,TEST,23,2,2,0,1,102058,NA,0,0,9,561,1,0
204-3-2,4,2,TEST,24,2,4,0,0,103884,NA,0,0,0,524,1,0
204-3-2,4,2,TEST,25,2,3,1,0,105581,NA,0,0,0,541,1,0
204-3-2,4,3,PRACTICE,-25,3,3,1,0,110860,1,535,1,0,430,1,0
204-3-2,4,3,PRACTICE,-24,3,2,0,1,112361,2,517,1,9,525,1,0
204-3-2,4,3,PRACTICE,-23,3,1,1,1,114168,1,426,1,9,443,1,0
204-3-2,4,3,PRACTICE,-22,3,4,0,0,115729,2,391,1,0,397,1,0
204-3-2,4,3,PRACTICE,-21,3,3,1,0,117262,1,381,1,0,405,1,0
204-3-2,4,3,PRACTICE,-20,3,4,0,0,118825,2,394,1,0,435,1,0
204-3-2,4,3,PRACTICE,-19,3,2,0,1,120497,2,395,1,0,419,0,0
204-3-2,4,3,PRACTICE,-18,3,1,1,1,122571,1,440,1,9,416,1,0
204-3-2,4,3,TEST,1,3,1,1,1,124308,1,405,1,9,411,1,0
204-3-2,4,3,TEST,2,3,4,0,0,125585,2,393,1,0,411,1,0
204-3-2,4,3,TEST,3,3,2,0,1,126882,2,367,1,9,381,1,0
204-3-2,4,3,TEST,4,3,3,1,0,128603,1,393,1,0,405,1,0
204-3-2,4,3,TEST,5,3,2,0,1,130232,2,394,1,9,410,1,0
204-3-2,4,3,TEST,6,3,3,1,0,131893,1,420,1,0,424,1,0
204-3-2,4,3,TEST,7,3,4,0,0,133409,2,428,1,0,437,1,0
204-3-2,4,3,TEST,8,3,1,1,1,135022,1,427,1,9,434,1,0
204-3-2,4,3,TEST,9,3,3,1,0,136650,2,362,0,0,367,1,0
204-3-2,4,3,TEST,10,3,2,0,1,138706,2,410,1,9,428,1,0
204-3-2,4,3,TEST,11,3,4,0,0,140363,2,416,1,0,426,1,0
204-3-2,4,3,TEST,12,3,1,1,1,141645,1,383,1,9,391,1,0
204-3-2,4,3,TEST,13,3,2,0,1,143199,2,269,1,9,676,1,0
204-3-2,4,3,TEST,14,3,1,1,1,144990,1,598,1,9,601,1,0
204-3-2,4,3,TEST,15,3,4,0,0,146533,2,425,1,0,420,1,0
204-3-2,4,3,TEST,16,3,3,1,0,148269,1,526,1,0,544,1,0
204-3-2,4,3,TEST,17,3,1,1,1,150092,1,504,1,9,510,1,0
204-3-2,4,3,TEST,18,3,2,0,1,151525,2,469,1,9,462,1,0
204-3-2,4,3,TEST,19,3,4,0,0,153219,2,396,1,0,400,1,0
204-3-2,4,3,TEST,20,3,3,1,0,154874,2,371,0,0,717,1,0
204-3-2,4,3,TEST,21,3,2,0,1,157254,2,543,1,9,567,1,0
204-3-2,4,3,TEST,22,3,3,1,0,159059,1,432,1,0,448,1,0
204-3-2,4,3,TEST,23,3,1,1,1,160498,1,447,1,9,471,1,0
204-3-2,4,3,TEST,24,3,4,0,0,161896,2,395,1,0,409,1,0
204-3-2,4,3,TEST,25,3,2,0,1,163255,2,423,1,9,427,1,0
