subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
112-4-1,P,0,1,R,2,2436,2250,4691,5197,5197,453,<right>,<right>,1,1
112-4-1,P,0,-1,D,2,5675,1500,7180,7687,7688,494,<down>,<down>,1,1
112-4-1,P,0,1,D,1,8205,2500,10711,11218,11219,564,<down>,<down>,1,1
112-4-1,P,0,-1,U,2,11813,2750,14569,15075,15076,476,<up>,<up>,1,1
112-4-1,P,0,-1,L,2,15576,3250,18833,19340,19341,557,<left>,<left>,1,1
112-4-1,P,0,-1,D,2,19929,3000,22937,23444,23445,692,<down>,<down>,1,1
112-4-1,P,0,-1,U,2,24162,2500,26668,27176,27176,521,<up>,<up>,1,1
112-4-1,P,0,-1,D,2,27726,1750,29481,29987,29987,441,<down>,<down>,1,1
112-4-1,P,0,1,R,2,32113,2250,34369,34578,34579,513,<right>,<right>,1,1
112-4-1,P,0,-1,D,1,35105,3000,38110,38316,38317,489,<down>,<down>,1,1
112-4-1,P,0,-1,R,2,38831,2000,40837,41043,41044,444,<right>,<right>,1,1
112-4-1,P,0,-1,L,2,41502,2500,44008,44214,44214,707,<left>,<left>,1,1
112-4-1,P,0,1,R,1,44932,2250,47187,47393,47394,398,<right>,<right>,1,1
112-4-1,P,0,-1,L,2,47805,2000,49810,50017,50017,513,<left>,<left>,1,1
112-4-1,P,0,-1,D,1,50540,1500,52048,52256,52256,500,<down>,<down>,1,1
112-4-1,P,0,-1,L,2,52768,1750,54523,54729,54729,540,<left>,<left>,1,1
112-4-1,T,1,-1,D,1,57029,1500,58535,58743,58743,390,<down>,<down>,1,1
112-4-1,T,2,1,L,2,59149,2500,61654,61860,61861,517,<left>,<right>,0,1
112-4-1,T,3,1,U,1,62393,3500,65898,66107,66107,463,<up>,<up>,1,1
112-4-1,T,4,1,U,1,66584,2000,68590,68799,68799,366,<up>,<up>,1,1
112-4-1,T,5,-1,R,2,69182,3250,72437,72645,72645,380,<right>,<left>,0,1
112-4-1,T,6,-1,D,1,73056,3250,76311,76518,76519,441,<down>,<down>,1,1
112-4-1,T,7,-1,D,2,76983,3000,79990,80197,80197,474,<down>,<down>,1,1
112-4-1,T,8,-1,R,2,80684,1500,82189,82396,82396,532,<right>,<right>,1,1
112-4-1,T,9,1,U,1,82939,3500,86444,86650,86651,384,<up>,<up>,1,1
112-4-1,T,10,1,U,2,87050,2500,89555,89761,89762,390,<up>,<up>,1,1
112-4-1,T,11,-1,L,2,90173,2000,92179,92386,92386,512,<left>,<left>,1,1
112-4-1,T,12,-1,L,2,92919,3250,96174,96383,96383,489,<left>,<left>,1,1
112-4-1,T,13,1,U,1,96889,1750,98644,98853,98853,465,<up>,<up>,1,1
112-4-1,T,14,-1,L,2,99333,2250,101589,101796,101797,527,<left>,<left>,1,1
112-4-1,T,15,1,R,2,102343,2250,104599,104806,104806,424,<right>,<up>,0,0
112-4-1,T,16,-1,D,1,105242,3000,108248,108454,108454,475,<down>,<down>,1,1
112-4-1,T,17,-1,L,1,108940,2750,111694,111903,111904,463,<left>,<left>,1,1
112-4-1,T,18,-1,D,2,112381,2000,114385,114591,114591,558,<down>,<down>,1,1
112-4-1,T,19,1,R,2,115162,2750,117916,118124,118124,539,<right>,<right>,1,1
112-4-1,T,20,-1,D,1,118676,1750,120431,120637,120638,481,<down>,<down>,1,1
112-4-1,T,21,-1,D,1,121149,2000,123154,123362,123362,410,<down>,<down>,1,1
112-4-1,T,22,1,R,2,123785,2250,126041,126247,126248,571,<right>,<right>,1,1
112-4-1,T,23,1,D,2,126833,1750,128589,128796,128796,486,<down>,<down>,1,1
112-4-1,T,24,-1,U,2,129296,3000,132301,132507,132508,455,<up>,<up>,1,1
112-4-1,T,25,1,D,2,132978,2000,134982,135189,135189,514,<down>,<down>,1,1
