subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
112-4-2,4,1,PRACTICE,-25,1,1,1,1,5193,1,310,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-24,1,4,0,0,6640,2,330,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-23,1,3,1,0,7865,1,282,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-22,1,2,0,1,9031,2,434,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-21,1,1,1,1,10532,1,315,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-20,1,4,0,0,11817,2,320,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-19,1,3,1,0,13012,1,289,1,NA,0,0,0
112-4-2,4,1,PRACTICE,-18,1,2,0,1,14429,2,276,1,NA,0,0,0
112-4-2,4,1,TEST,1,1,3,1,0,16001,1,271,1,NA,0,0,0
112-4-2,4,1,TEST,2,1,4,0,0,17586,2,318,1,NA,0,0,0
112-4-2,4,1,TEST,3,1,2,0,1,18932,2,401,1,NA,0,0,0
112-4-2,4,1,TEST,4,1,1,1,1,20243,1,310,1,NA,0,0,0
112-4-2,4,1,TEST,5,1,4,0,0,21584,2,324,1,NA,0,0,0
112-4-2,4,1,TEST,6,1,3,1,0,22902,1,280,1,NA,0,0,0
112-4-2,4,1,TEST,7,1,1,1,1,24152,1,376,1,NA,0,0,0
112-4-2,4,1,TEST,8,1,2,0,1,25702,2,469,1,NA,0,0,0
112-4-2,4,1,TEST,9,1,3,1,0,27466,1,270,1,NA,0,0,0
112-4-2,4,1,TEST,10,1,4,0,0,28865,2,274,1,NA,0,0,0
112-4-2,4,1,TEST,11,1,1,1,1,30225,1,291,1,NA,0,0,0
112-4-2,4,1,TEST,12,1,2,0,1,31422,2,348,1,NA,0,0,0
112-4-2,4,1,TEST,13,1,3,1,0,32704,1,308,1,NA,0,0,0
112-4-2,4,1,TEST,14,1,2,0,1,34009,2,309,1,NA,0,0,0
112-4-2,4,1,TEST,15,1,1,1,1,35168,1,317,1,NA,0,0,0
112-4-2,4,1,TEST,16,1,4,0,0,36476,2,286,1,NA,0,0,0
112-4-2,4,1,TEST,17,1,2,0,1,37893,2,354,1,NA,0,0,0
112-4-2,4,1,TEST,18,1,1,1,1,39506,1,296,1,NA,0,0,0
112-4-2,4,1,TEST,19,1,4,0,0,41056,2,322,1,NA,0,0,0
112-4-2,4,1,TEST,20,1,3,1,0,42626,1,296,1,NA,0,0,0
112-4-2,4,1,TEST,21,1,1,1,1,44254,1,353,1,NA,0,0,0
112-4-2,4,1,TEST,22,1,2,0,1,45751,2,345,1,NA,0,0,0
112-4-2,4,1,TEST,23,1,4,0,0,46962,2,314,1,NA,0,0,0
