subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
115-1-3,P,0,1,U,1,8614,3500,12120,12629,12629,457,<up>,<up>,1,1
115-1-3,P,0,1,L,2,13115,2500,15622,16128,16129,567,<left>,<right>,0,1
115-1-3,P,0,1,U,2,16711,3000,19716,20225,20225,426,<up>,<up>,1,1
115-1-3,P,0,-1,U,1,20674,2250,22930,23437,23437,548,<up>,<up>,1,1
115-1-3,P,0,1,L,2,23999,2250,26254,26761,26761,630,<left>,<left>,1,1
115-1-3,P,0,1,R,2,27414,3250,30670,31176,31177,675,<right>,<right>,1,1
115-1-3,P,0,-1,U,2,31876,1750,33632,34139,34140,495,<up>,<up>,1,1
115-1-3,P,0,-1,L,2,34658,3250,37914,38420,38420,465,<left>,<left>,1,1
115-1-3,P,0,1,U,1,40891,2000,42896,43103,43103,477,<up>,<up>,1,1
115-1-3,P,0,1,R,1,43595,2750,46349,46556,46556,581,<right>,<right>,1,1
115-1-3,P,0,-1,R,2,47154,2250,49410,49616,49616,435,<right>,<left>,0,1
115-1-3,P,0,-1,R,1,50074,3500,53580,53786,53786,552,<right>,<right>,1,1
115-1-3,P,0,1,L,2,54354,1750,56109,56315,56316,638,<left>,<left>,1,1
115-1-3,P,0,-1,L,1,56973,2750,59729,59935,59936,473,<left>,<left>,1,1
115-1-3,P,0,-1,L,1,60428,2500,62934,63140,63140,386,<left>,<left>,1,1
115-1-3,P,0,-1,L,1,63543,2000,65548,65756,65757,513,<left>,<left>,1,1
115-1-3,T,1,-1,U,1,69809,1500,71314,71521,71521,464,<up>,<up>,1,1
115-1-3,T,2,-1,U,2,72004,2000,74009,74216,74216,562,<up>,<up>,1,1
115-1-3,T,3,1,R,1,74790,1500,76295,76501,76501,625,<right>,<right>,1,1
115-1-3,T,4,-1,D,1,77145,1500,78651,78857,78857,631,<down>,<down>,1,1
115-1-3,T,5,-1,R,2,79502,2250,81758,81964,81965,642,<right>,<right>,1,1
115-1-3,T,6,-1,L,1,82626,3000,85633,85839,85840,475,<left>,<left>,1,1
115-1-3,T,7,1,R,2,86329,2000,88335,88544,88544,643,<right>,<right>,1,1
