subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
103-1-3,4,1,PRACTICE,-25,1,1,1,1,37847,1,1762,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-24,1,3,1,0,40744,1,2174,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-23,1,2,0,1,44154,2,866,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-22,1,4,0,0,46207,2,1837,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-21,1,3,1,0,49263,1,505,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-20,1,4,0,0,50694,2,596,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-19,1,2,0,1,52600,2,823,1,NA,0,0,0
103-1-3,4,1,PRACTICE,-18,1,1,1,1,54561,1,610,1,NA,0,0,0
103-1-3,4,1,TEST,1,1,3,1,0,56103,1,1019,1,NA,0,0,0
103-1-3,4,1,TEST,2,1,4,0,0,58495,2,606,1,NA,0,0,0
103-1-3,4,1,TEST,3,1,1,1,1,60256,1,584,1,NA,0,0,0
103-1-3,4,1,TEST,4,1,2,0,1,62116,2,455,1,NA,0,0,0
103-1-3,4,1,TEST,5,1,1,1,1,63485,1,508,1,NA,0,0,0
103-1-3,4,1,TEST,6,1,4,0,0,64984,2,573,1,NA,0,0,0
103-1-3,4,1,TEST,7,1,3,1,0,66609,1,522,1,NA,0,0,0
103-1-3,4,1,TEST,8,1,2,0,1,68110,2,581,1,NA,0,0,0
103-1-3,4,1,TEST,9,1,1,1,1,69790,1,566,1,NA,0,0,0
103-1-3,4,1,TEST,10,1,2,0,1,71454,2,421,1,NA,0,0,0
103-1-3,4,1,TEST,11,1,3,1,0,72959,1,492,1,NA,0,0,0
103-1-3,4,1,TEST,12,1,4,0,0,74675,2,387,1,NA,0,0,0
103-1-3,4,1,TEST,13,1,2,0,1,76228,2,552,1,NA,0,0,0
103-1-3,4,1,TEST,14,1,1,1,1,77846,1,569,1,NA,0,0,0
103-1-3,4,1,TEST,15,1,4,0,0,79429,2,550,1,NA,0,0,0
103-1-3,4,1,TEST,16,1,3,1,0,80957,1,700,1,NA,0,0,0
103-1-3,4,1,TEST,17,1,1,1,1,82821,1,551,1,NA,0,0,0
103-1-3,4,1,TEST,18,1,3,1,0,84470,1,468,1,NA,0,0,0
103-1-3,4,1,TEST,19,1,2,0,1,85787,2,640,1,NA,0,0,0
103-1-3,4,1,TEST,20,1,4,0,0,87529,2,1143,1,NA,0,0,0
103-1-3,4,1,TEST,21,1,2,0,1,89822,2,1008,1,NA,0,0,0
103-1-3,4,1,TEST,22,1,3,1,0,91766,1,488,1,NA,0,0,0
103-1-3,4,1,TEST,23,1,1,1,1,93196,1,472,1,NA,0,0,0
103-1-3,4,1,TEST,24,1,4,0,0,94746,2,570,1,NA,0,0,0
103-1-3,4,1,TEST,25,1,1,1,1,96560,1,721,1,NA,0,0,0
103-1-3,4,2,PRACTICE,-25,2,2,0,1,113666,NA,0,0,9,946,1,0
103-1-3,4,2,PRACTICE,-24,2,4,0,0,115644,NA,0,0,0,590,1,0
103-1-3,4,2,PRACTICE,-23,2,1,1,1,117445,NA,0,0,9,1054,1,0
103-1-3,4,2,PRACTICE,-22,2,3,1,0,119357,NA,0,0,0,581,1,0
103-1-3,4,2,PRACTICE,-21,2,1,1,1,120831,NA,0,0,9,490,1,0
103-1-3,4,2,PRACTICE,-20,2,4,0,0,122209,NA,0,0,0,963,1,0
103-1-3,4,2,PRACTICE,-19,2,3,1,0,124360,NA,0,0,0,761,1,0
103-1-3,4,2,PRACTICE,-18,2,2,0,1,126003,NA,0,0,9,895,1,0
103-1-3,4,2,TEST,1,2,4,0,0,127864,NA,0,0,0,532,1,0
103-1-3,4,2,TEST,2,2,1,1,1,129562,NA,0,0,9,539,1,0
103-1-3,4,2,TEST,3,2,3,1,0,131259,NA,0,0,0,375,1,0
103-1-3,4,2,TEST,4,2,2,0,1,132464,NA,0,0,9,434,1,0
103-1-3,4,2,TEST,5,2,1,1,1,133771,NA,0,0,9,996,1,0
103-1-3,4,2,TEST,6,2,3,1,0,136085,NA,0,0,0,471,1,0
103-1-3,4,2,TEST,7,2,4,0,0,137811,NA,0,0,0,406,1,0
103-1-3,4,2,TEST,8,2,2,0,1,139154,NA,0,0,9,632,1,0
103-1-3,4,2,TEST,9,2,4,0,0,140926,NA,0,0,0,514,1,0
103-1-3,4,2,TEST,10,2,3,1,0,142751,NA,0,0,0,392,1,0
103-1-3,4,2,TEST,11,2,2,0,1,144306,NA,0,0,9,594,1,0
103-1-3,4,2,TEST,12,2,1,1,1,146116,NA,0,0,9,396,1,0
103-1-3,4,2,TEST,13,2,3,1,0,147435,NA,0,0,0,500,1,0
103-1-3,4,2,TEST,14,2,1,1,1,148818,NA,0,0,9,669,1,0
103-1-3,4,2,TEST,15,2,2,0,1,150333,NA,0,0,9,433,1,0
103-1-3,4,2,TEST,16,2,4,0,0,151657,NA,0,0,0,486,1,0
103-1-3,4,2,TEST,17,2,2,0,1,153386,NA,0,0,9,495,1,0
103-1-3,4,2,TEST,18,2,1,1,1,154978,NA,0,0,9,807,1,0
103-1-3,4,2,TEST,19,2,3,1,0,156793,NA,0,0,0,528,1,0
103-1-3,4,2,TEST,20,2,4,0,0,158387,NA,0,0,0,455,1,0
103-1-3,4,2,TEST,21,2,3,1,0,159944,NA,0,0,0,511,1,0
103-1-3,4,2,TEST,22,2,1,1,1,161783,NA,0,0,9,468,1,0
103-1-3,4,2,TEST,23,2,4,0,0,163343,NA,0,0,0,416,1,0
103-1-3,4,2,TEST,24,2,2,0,1,164590,NA,0,0,9,560,1,0
103-1-3,4,2,TEST,25,2,1,1,1,166277,NA,0,0,9,808,1,0
103-1-3,4,3,PRACTICE,-25,3,2,0,1,177577,2,2206,1,9,2186,1,0
103-1-3,4,3,PRACTICE,-24,3,4,0,0,181114,2,1633,1,0,1623,1,0
103-1-3,4,3,PRACTICE,-23,3,1,1,1,183981,1,744,1,9,795,1,0
103-1-3,4,3,PRACTICE,-22,3,3,1,0,185624,1,904,1,0,894,1,0
103-1-3,4,3,PRACTICE,-21,3,3,1,0,187676,1,747,1,0,744,1,0
103-1-3,4,3,PRACTICE,-20,3,2,0,1,189609,2,594,1,9,616,1,0
103-1-3,4,3,PRACTICE,-19,3,1,1,1,191108,1,1719,1,9,1749,1,0
103-1-3,4,3,PRACTICE,-18,3,4,0,0,194154,2,835,1,0,795,1,0
103-1-3,4,3,TEST,1,3,2,0,1,195987,2,696,1,9,716,1,0
103-1-3,4,3,TEST,2,3,3,1,0,197667,1,812,1,0,730,1,0
103-1-3,4,3,TEST,3,3,1,1,1,199363,1,1211,1,9,1257,1,0
103-1-3,4,3,TEST,4,3,4,0,0,201499,2,1318,1,0,1302,1,0
103-1-3,4,3,TEST,5,3,1,1,1,204155,1,1113,1,9,1135,1,0
103-1-3,4,3,TEST,6,3,2,0,1,206524,2,721,1,9,736,1,0
103-1-3,4,3,TEST,7,3,3,1,0,208351,1,884,1,0,860,1,0
103-1-3,4,3,TEST,8,3,4,0,0,210252,2,1440,1,0,1388,1,0
103-1-3,4,3,TEST,9,3,3,1,0,212838,1,757,1,0,765,1,0
103-1-3,4,3,TEST,10,3,2,0,1,214666,2,741,1,9,727,1,0
103-1-3,4,3,TEST,11,3,4,0,0,216462,2,738,1,0,716,1,0
103-1-3,4,3,TEST,12,3,1,1,1,218298,1,671,1,9,694,1,0
103-1-3,4,3,TEST,13,3,3,1,0,219947,1,890,1,0,904,1,0
103-1-3,4,3,TEST,14,3,4,0,0,221891,2,765,1,0,757,1,0
103-1-3,4,3,TEST,15,3,2,0,1,223888,2,724,1,9,680,1,0
103-1-3,4,3,TEST,16,3,1,1,1,225460,1,1105,1,9,1315,1,0
103-1-3,4,3,TEST,17,3,2,0,1,227821,2,918,1,9,936,1,0
103-1-3,4,3,TEST,18,3,4,0,0,229973,2,908,1,0,834,1,0
103-1-3,4,3,TEST,19,3,3,1,0,231847,1,587,1,0,571,1,0
103-1-3,4,3,TEST,20,3,1,1,1,233417,1,868,1,9,876,1,0
103-1-3,4,3,TEST,21,3,4,0,0,235550,2,742,1,0,720,1,0
103-1-3,4,3,TEST,22,3,2,0,1,237608,2,674,1,9,682,1,0
103-1-3,4,3,TEST,23,3,1,1,1,239474,1,1059,1,9,1084,1,0
103-1-3,4,3,TEST,24,3,3,1,0,241738,1,563,1,0,567,1,0
103-1-3,4,3,TEST,25,3,2,0,1,243279,2,521,1,9,517,1,0
