subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-4-3,P,0,1,L,1,4751,2250,7006,7514,7514,502,<left>,<left>,1,1
204-4-3,P,0,-1,R,2,8040,3000,11046,11552,11553,515,<right>,<right>,1,1
204-4-3,P,0,-1,U,2,12090,3500,15596,16102,16102,544,<up>,<up>,1,1
204-4-3,P,0,-1,U,2,16670,1500,18174,18682,18682,543,<up>,<up>,1,1
204-4-3,P,0,1,L,1,19250,2500,21755,22260,22261,523,<left>,<left>,1,1
204-4-3,P,0,1,R,1,22812,2250,25068,25575,25575,550,<right>,<right>,1,1
204-4-3,P,0,-1,D,2,26147,1750,27903,28409,28410,724,<down>,<down>,1,1
204-4-3,P,0,-1,U,2,29178,3250,32434,32941,32942,605,<up>,<up>,1,1
204-4-3,P,0,1,L,2,35136,3250,38392,38598,38598,785,<left>,<right>,0,1
204-4-3,P,0,1,U,1,39396,2250,41651,41858,41859,477,<up>,<up>,1,1
204-4-3,P,0,1,L,1,42351,2750,45106,45311,45312,449,<left>,<left>,1,1
204-4-3,P,0,1,L,1,45775,3250,49029,49234,49235,469,<left>,<left>,1,1
204-4-3,P,0,1,L,1,49720,1750,51475,51682,51682,427,<left>,<left>,1,1
204-4-3,P,0,1,L,2,52130,1500,53634,53839,53840,684,<left>,<left>,1,1
204-4-3,P,0,-1,D,1,54533,3250,57787,57994,57994,595,<down>,<down>,1,1
204-4-3,P,0,-1,U,1,58604,3000,61610,61817,61818,457,<up>,<up>,1,1
204-4-3,T,1,-1,D,1,64449,2000,66455,66660,66661,501,<down>,<down>,1,1
204-4-3,T,2,1,L,1,67173,2000,69178,69384,69385,479,<left>,<left>,1,1
204-4-3,T,3,-1,U,2,69880,2750,72634,72840,72841,541,<up>,<up>,1,1
204-4-3,T,4,1,R,2,73399,1500,74903,75108,75109,607,<right>,<right>,1,1
204-4-3,T,5,1,U,2,75732,2000,77737,77944,77944,541,<up>,<up>,1,1
204-4-3,T,6,1,U,2,78503,3000,81507,81714,81715,525,<up>,<down>,0,1
204-4-3,T,7,1,D,2,82258,1750,84014,84221,84221,568,<down>,<down>,1,1
204-4-3,T,8,-1,U,1,84807,1750,86563,86768,86769,591,<up>,<up>,1,1
204-4-3,T,9,-1,D,1,87387,1750,89143,89348,89349,597,<down>,<down>,1,1
204-4-3,T,10,1,U,2,89961,1750,91715,91921,91921,552,<up>,<up>,1,1
204-4-3,T,11,-1,L,2,92494,3250,95750,95957,95957,593,<left>,<left>,1,1
204-4-3,T,12,-1,R,2,96566,1500,98071,98278,98278,624,<right>,<right>,1,1
204-4-3,T,13,1,U,2,98918,2500,101423,101628,101629,624,<up>,<up>,1,1
204-4-3,T,14,-1,L,1,102271,1500,103775,103983,103983,474,<left>,<left>,1,1
204-4-3,T,15,1,U,2,104474,2250,106730,106937,106938,533,<up>,<up>,1,1
204-4-3,T,16,-1,D,1,107483,3250,110739,110944,110945,687,<down>,<down>,1,1
204-4-3,T,17,1,L,2,111647,3500,115151,115359,115359,567,<left>,<left>,1,1
204-4-3,T,18,-1,U,2,115940,2250,118194,118400,118400,672,<up>,<up>,1,1
204-4-3,T,19,1,U,1,119085,2000,121091,121298,121298,613,<up>,<up>,1,1
204-4-3,T,20,1,L,2,121930,2500,124434,124639,124640,551,<left>,<left>,1,1
