subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
104-4-1,P,0,1,L,2,7486,2750,10242,10749,10749,497,<left>,<left>,1,1
104-4-1,P,0,-1,D,1,11271,3500,14777,15283,15284,459,<down>,<down>,1,1
104-4-1,P,0,-1,R,2,15767,1750,17522,18029,18029,445,<right>,<right>,1,1
104-4-1,P,0,1,U,1,18497,3250,21753,22259,22259,437,<up>,<up>,1,1
104-4-1,P,0,1,L,2,22722,1750,24476,24981,24982,612,<left>,<left>,1,1
104-4-1,P,0,-1,D,2,25611,3250,28866,29372,29373,436,<down>,<down>,1,1
104-4-1,P,0,1,D,2,29832,3000,32837,33344,33345,565,<down>,<down>,1,1
104-4-1,P,0,1,D,2,33930,2500,36434,36939,36940,552,<down>,<down>,1,1
104-4-1,P,0,-1,R,2,38890,2000,40895,41102,41102,556,<right>,<right>,1,1
104-4-1,P,0,1,D,2,41671,3000,44677,44883,44883,703,<down>,<down>,1,1
104-4-1,P,0,-1,R,2,45599,2250,47853,48058,48059,488,<right>,<right>,1,1
104-4-1,P,0,1,U,1,48560,2750,51315,51520,51521,577,<up>,<up>,1,1
104-4-1,P,0,-1,U,1,52119,2000,54123,54328,54328,468,<up>,<up>,1,1
104-4-1,P,0,1,D,1,54815,2500,57321,57528,57528,515,<down>,<down>,1,1
104-4-1,P,0,1,R,1,58054,3000,61058,61264,61265,489,<right>,<right>,1,1
104-4-1,P,0,-1,D,2,61768,2750,64522,64726,64727,630,<down>,<down>,1,1
104-4-1,T,1,-1,L,2,66924,2000,68928,69134,69134,590,<left>,<left>,1,1
104-4-1,T,2,-1,D,2,69737,2250,71991,72197,72198,611,<down>,<down>,1,1
104-4-1,T,3,1,R,2,72831,3250,76086,76293,76293,666,<right>,<right>,1,1
104-4-1,T,4,1,D,2,76971,1500,78476,78683,78683,597,<down>,<down>,1,1
104-4-1,T,5,1,L,1,79298,2750,82053,82258,82259,539,<left>,<left>,1,1
104-4-1,T,6,1,D,1,82814,2000,84819,85026,85026,490,<down>,<down>,1,1
104-4-1,T,7,-1,R,2,85534,3250,88789,88996,88997,488,<right>,<right>,1,1
104-4-1,T,8,1,D,1,89496,2250,91750,91957,91957,505,<down>,<down>,1,1
104-4-1,T,9,1,D,2,92477,2500,94981,95186,95186,625,<down>,<down>,1,1
104-4-1,T,10,1,L,1,95824,2000,97829,98034,98034,585,<left>,<left>,1,1
104-4-1,T,11,1,R,2,98628,3000,101635,101842,101842,632,<right>,<right>,1,1
104-4-1,T,12,-1,R,2,102491,3500,105997,106204,106204,524,<right>,<right>,1,1
104-4-1,T,13,-1,L,1,106744,2250,108999,109204,109204,577,<left>,<left>,1,1
104-4-1,T,14,1,R,1,109795,3500,113300,113506,113506,505,<right>,<right>,1,1
104-4-1,T,15,1,L,2,114028,2250,116282,116487,116488,597,<left>,<left>,1,1
104-4-1,T,16,-1,U,1,117099,1750,118854,119059,119059,493,<up>,<up>,1,1
104-4-1,T,17,-1,R,1,119565,2250,121820,122025,122025,483,<right>,<right>,1,1
104-4-1,T,18,-1,L,2,122526,2500,125031,125238,125238,632,<left>,<left>,1,1
104-4-1,T,19,-1,D,1,125879,2500,128384,128591,128591,565,<down>,<down>,1,1
104-4-1,T,20,1,R,1,129169,3000,132173,132380,132381,503,<right>,<right>,1,1
104-4-1,T,21,-1,U,1,132897,2250,135153,135359,135360,488,<up>,<up>,1,1
104-4-1,T,22,-1,L,1,135861,3250,139117,139324,139324,578,<left>,<left>,1,1
104-4-1,T,23,1,D,1,139913,1500,141417,141622,141623,521,<down>,<down>,1,1
104-4-1,T,24,1,L,2,142156,3250,145411,145618,145618,602,<left>,<left>,1,1
104-4-1,T,25,-1,D,1,146233,1500,147739,147946,147947,517,<down>,<down>,1,1
104-4-1,T,26,-1,L,1,148478,1750,150234,150441,150441,528,<left>,<left>,1,1
104-4-1,T,27,-1,U,2,150981,1500,152487,152693,152694,569,<up>,<up>,1,1
104-4-1,T,28,-1,D,2,153280,2750,156035,156242,156242,544,<down>,<down>,1,1
104-4-1,T,29,-1,D,1,156800,2750,159554,159759,159760,438,<down>,<up>,0,1
104-4-1,T,30,-1,D,2,160215,3250,163470,163677,163677,624,<down>,<down>,1,1
104-4-1,T,31,1,L,1,164313,1750,166070,166276,166277,487,<left>,<right>,0,1
104-4-1,T,32,-1,L,2,166779,2750,169533,169739,169740,545,<left>,<left>,1,1
104-4-1,T,33,1,L,1,170305,3250,173561,173768,173768,535,<left>,<left>,1,1
104-4-1,T,34,1,L,2,174316,2000,176321,176528,176528,534,<left>,<left>,1,1
104-4-1,T,35,-1,D,1,177080,3000,180086,180293,180293,584,<down>,<down>,1,1
104-4-1,T,36,1,R,1,180890,2000,182895,183100,183101,694,<right>,<right>,1,1
104-4-1,T,37,-1,R,2,183812,3250,187066,187273,187273,587,<right>,<right>,1,1
104-4-1,T,38,1,D,2,187873,1500,189378,189584,189585,637,<down>,<down>,1,1
104-4-1,T,39,1,R,2,190238,1500,191743,191948,191949,518,<right>,<right>,1,1
104-4-1,T,40,1,U,2,192480,3000,195485,195692,195692,579,<up>,<up>,1,1
104-4-1,T,41,1,R,2,196282,2000,198288,198495,198495,517,<right>,<right>,1,1
104-4-1,T,42,1,U,1,199027,3000,202032,202238,202238,458,<up>,<up>,1,1
104-4-1,T,43,-1,L,2,202716,2000,204720,204925,204925,609,<left>,<left>,1,1
104-4-1,T,44,1,L,1,205548,3250,208804,209010,209011,503,<left>,<left>,1,1
104-4-1,T,45,1,L,1,209529,3000,212534,212741,212741,484,<left>,<left>,1,1
104-4-1,T,46,1,D,1,213237,2000,215244,215451,215451,499,<down>,<down>,1,1
104-4-1,T,47,1,U,1,215969,2750,218723,218928,218929,456,<up>,<up>,1,1
104-4-1,T,48,-1,R,2,219399,2750,222155,222360,222361,619,<right>,<right>,1,1
104-4-1,T,49,1,D,1,222993,3250,226248,226453,226454,542,<down>,<down>,1,1
104-4-1,T,50,1,U,2,227013,2250,229269,229476,229476,592,<up>,<up>,1,1
