subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
206-4-1,P,0,-1,D,2,2484,3250,5740,6246,6247,454,<down>,<down>,1,1
206-4-1,P,0,-1,D,2,6725,3000,9731,10238,10238,458,<down>,<down>,1,1
206-4-1,P,0,1,R,2,10720,3500,14227,14732,14732,418,<right>,<right>,1,1
206-4-1,P,0,-1,L,2,15173,1500,16679,17186,17186,502,<left>,<left>,1,1
206-4-1,P,0,1,L,1,17710,2000,19714,20219,20220,450,<left>,<left>,1,1
206-4-1,P,0,-1,D,1,20692,1500,22198,22704,22705,486,<down>,<down>,1,1
206-4-1,P,0,1,R,1,23213,1500,24717,25225,25225,421,<right>,<right>,1,1
206-4-1,P,0,-1,R,2,25671,2500,28177,28684,28684,476,<right>,<right>,1,1
206-4-1,P,0,-1,U,1,30667,2000,32671,32878,32878,419,<up>,<up>,1,1
206-4-1,P,0,-1,D,1,33308,2500,35812,36019,36020,399,<down>,<down>,1,1
206-4-1,P,0,1,L,1,36433,3500,39939,40144,40145,427,<left>,<left>,1,1
206-4-1,P,0,-1,L,1,40584,3250,43838,44043,44044,444,<left>,<left>,1,1
206-4-1,P,0,1,U,2,44501,1750,46256,46461,46462,592,<up>,<up>,1,1
206-4-1,P,0,-1,R,1,47066,2000,49072,49279,49279,435,<right>,<right>,1,1
206-4-1,P,0,1,U,1,49730,1750,51486,51693,51693,407,<up>,<up>,1,1
206-4-1,P,0,-1,U,2,52112,1750,53867,54072,54072,545,<up>,<up>,1,1
206-4-1,T,1,1,R,2,55890,1750,57646,57853,57853,505,<right>,<right>,1,1
206-4-1,T,2,-1,D,2,58370,3000,61375,61582,61582,527,<down>,<down>,1,1
206-4-1,T,3,-1,L,2,62121,1750,63877,64084,64084,487,<left>,<left>,1,1
206-4-1,T,4,-1,U,2,64582,1750,66337,66542,66543,448,<up>,<up>,1,1
206-4-1,T,5,1,D,1,67002,2500,69507,69714,69714,493,<down>,<down>,1,1
206-4-1,T,6,-1,R,1,70225,3250,73480,73686,73686,505,<right>,<right>,1,1
206-4-1,T,7,1,L,1,74204,3500,77710,77917,77917,486,<left>,<left>,1,1
206-4-1,T,8,-1,D,1,78415,2000,80421,80628,80629,481,<down>,<down>,1,1
206-4-1,T,9,-1,L,1,81120,1750,82875,83082,83083,493,<left>,<left>,1,1
206-4-1,T,10,1,L,1,83584,1750,85340,85547,85547,545,<left>,<left>,1,1
206-4-1,T,11,1,U,2,86104,3500,89610,89817,89817,527,<up>,<up>,1,1
206-4-1,T,12,-1,D,2,90357,2750,93112,93318,93318,488,<down>,<down>,1,1
206-4-1,T,13,-1,R,1,93819,1500,95324,95531,95531,470,<right>,<right>,1,1
206-4-1,T,14,1,U,2,96012,1750,97768,97975,97975,450,<up>,<up>,1,1
206-4-1,T,15,1,D,1,98438,3500,101943,102149,102149,561,<down>,<down>,1,1
206-4-1,T,16,-1,R,2,102723,2000,104727,104935,104935,575,<right>,<right>,1,1
206-4-1,T,17,-1,R,1,105528,1750,107284,107491,107491,477,<right>,<right>,1,1
206-4-1,T,18,1,R,2,107982,1500,109487,109693,109694,564,<right>,<right>,1,1
206-4-1,T,19,1,D,2,110267,3000,113272,113478,113479,517,<down>,<down>,1,1
206-4-1,T,20,-1,L,2,114007,2750,116763,116969,116969,524,<left>,<left>,1,1
206-4-1,T,21,-1,R,2,117505,1750,119261,119467,119468,524,<right>,<right>,1,1
206-4-1,T,22,-1,R,2,120004,3500,123508,123715,123716,571,<right>,<right>,1,1
206-4-1,T,23,1,L,1,124300,3000,127306,127512,127512,624,<left>,<left>,1,1
206-4-1,T,24,-1,R,2,128146,3000,131151,131358,131359,455,<right>,<right>,1,1
206-4-1,T,25,1,R,2,131826,2000,133831,134038,134039,526,<right>,<right>,1,1
206-4-1,T,26,-1,R,1,134575,2250,136830,137035,137036,467,<right>,<right>,1,1
206-4-1,T,27,-1,L,2,137515,3250,140770,140976,140976,512,<left>,<left>,1,1
206-4-1,T,28,-1,R,1,141499,3000,144504,144711,144711,428,<right>,<right>,1,1
206-4-1,T,29,-1,L,1,145149,2000,147155,147362,147362,450,<left>,<left>,1,1
206-4-1,T,30,1,D,2,147822,3000,150828,151035,151036,611,<down>,<down>,1,1
206-4-1,T,31,-1,R,1,151664,2000,153669,153875,153876,442,<right>,<right>,1,1
206-4-1,T,32,-1,R,1,154330,1750,156084,156289,156290,423,<right>,<right>,1,1
206-4-1,T,33,1,D,1,156724,2500,159230,159435,159436,501,<down>,<down>,1,1
206-4-1,T,34,-1,U,1,159952,3000,162958,163165,163165,449,<up>,<up>,1,1
206-4-1,T,35,1,R,1,163625,2250,165880,166086,166087,469,<right>,<right>,1,1
206-4-1,T,36,1,R,1,166567,2750,169322,169528,169528,454,<right>,<right>,1,1
206-4-1,T,37,1,L,2,169999,3250,173255,173461,173461,566,<left>,<left>,1,1
206-4-1,T,38,1,D,2,174039,3500,177544,177750,177750,502,<down>,<down>,1,1
206-4-1,T,39,1,R,2,178263,3000,181269,181475,181475,520,<right>,<right>,1,1
206-4-1,T,40,-1,L,1,182008,2750,184763,184969,184970,495,<left>,<left>,1,1
206-4-1,T,41,1,U,1,185482,2500,187987,188192,188193,485,<up>,<up>,1,1
206-4-1,T,42,-1,L,1,188690,2250,190945,191152,191152,457,<left>,<left>,1,1
206-4-1,T,43,-1,L,1,191619,3250,194873,195079,195080,2918,<left>,<left>,1,1
206-4-1,T,44,1,D,2,198009,2250,200263,200470,200470,577,<down>,<down>,1,1
206-4-1,T,45,1,D,2,201061,2500,203567,203774,203774,540,<down>,<down>,1,1
