subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
115-4-1,P,0,-1,R,2,12147,1500,13653,14161,14162,484,<right>,<left>,0,1
115-4-1,P,0,-1,L,2,14676,3000,17683,18191,18192,562,<left>,<left>,1,1
115-4-1,P,0,1,U,2,18772,2500,21278,21784,21784,459,<up>,<up>,1,1
115-4-1,P,0,-1,L,2,22268,2000,24273,24780,24781,448,<left>,<left>,1,1
115-4-1,P,0,-1,R,1,25253,3000,28259,28767,28767,673,<right>,<right>,1,1
115-4-1,P,0,1,D,2,29458,1500,30963,31471,31471,571,<down>,<down>,1,1
115-4-1,P,0,-1,U,2,32071,2250,34327,34834,34834,550,<up>,<up>,1,1
115-4-1,P,0,-1,L,1,35410,2750,38167,38673,38673,453,<left>,<left>,1,1
115-4-1,P,0,-1,L,2,40811,1500,42317,42523,42524,556,<left>,<left>,1,1
115-4-1,P,0,1,R,2,43092,1500,44597,44803,44803,634,<right>,<right>,1,1
115-4-1,P,0,-1,R,2,45448,2500,47954,48160,48160,662,<right>,<right>,1,1
115-4-1,P,0,1,L,1,48835,2000,50841,51047,51047,529,<left>,<left>,1,1
115-4-1,P,0,-1,L,1,51589,3000,54595,54801,54802,539,<left>,<left>,1,1
115-4-1,P,0,1,L,2,55351,1750,57108,57314,57314,662,<left>,<left>,1,1
115-4-1,P,0,1,L,2,57990,2000,59996,60202,60202,513,<left>,<left>,1,1
115-4-1,P,0,-1,R,1,60728,2250,62984,63191,63191,523,<right>,<right>,1,1
115-4-1,T,1,1,R,1,65897,3500,69403,69611,69611,613,<right>,<right>,1,1
115-4-1,T,2,-1,L,2,70236,1750,71992,72199,72200,623,<left>,<left>,1,1
115-4-1,T,3,1,D,2,72839,3250,76094,76302,76302,656,<down>,<down>,1,1
115-4-1,T,4,1,R,2,76971,1500,78476,78682,78683,618,<right>,<right>,1,1
115-4-1,T,5,1,U,1,79316,2750,82072,82278,82278,630,<up>,<up>,1,1
115-4-1,T,6,-1,L,1,82928,3000,85933,86140,86140,523,<left>,<left>,1,1
115-4-1,T,7,1,R,1,86676,2000,88683,88889,88889,565,<right>,<right>,1,1
115-4-1,T,8,-1,U,1,89472,3000,92477,92683,92684,499,<up>,<up>,1,1
115-4-1,T,9,-1,U,1,93201,1500,94707,94913,94913,441,<up>,<up>,1,1
115-4-1,T,10,1,R,2,95366,3250,98622,98831,98831,618,<right>,<right>,1,1
115-4-1,T,11,-1,R,2,99464,2500,101970,102177,102177,554,<right>,<right>,1,1
115-4-1,T,12,1,D,2,102751,2000,104757,104965,104965,678,<down>,<down>,1,1
115-4-1,T,13,1,U,2,105657,2500,108162,108368,108369,564,<up>,<up>,1,1
115-4-1,T,14,1,R,1,108952,2500,111457,111665,111666,554,<right>,<right>,1,1
115-4-1,T,15,1,L,1,112235,1500,113741,113947,113947,612,<left>,<left>,1,1
115-4-1,T,16,1,R,1,114575,1750,116333,116540,116540,498,<right>,<right>,1,1
115-4-1,T,17,-1,L,2,117052,1750,118808,119016,119017,616,<left>,<left>,1,1
115-4-1,T,18,-1,D,2,119644,1500,121150,121356,121357,490,<down>,<up>,0,1
115-4-1,T,19,-1,D,2,121859,2500,124366,124573,124573,780,<down>,<down>,1,1
115-4-1,T,20,1,U,1,125367,2250,127623,127829,127829,647,<up>,<up>,1,1
115-4-1,T,21,-1,R,1,128492,3250,131748,131954,131955,740,<right>,<right>,1,1
115-4-1,T,22,1,L,2,132711,2000,134717,134923,134924,652,<left>,<left>,1,1
115-4-1,T,23,-1,R,2,135590,2250,137847,138055,138055,663,<right>,<right>,1,1
115-4-1,T,24,-1,U,1,138732,2500,141237,141443,141444,490,<up>,<up>,1,1
115-4-1,T,25,-1,L,1,141952,2000,143959,144166,144166,509,<left>,<left>,1,1
115-4-1,T,26,-1,U,1,144691,1750,146446,146652,146653,492,<up>,<up>,1,1
115-4-1,T,27,-1,D,1,147159,3500,150664,150870,150871,549,<down>,<down>,1,1
115-4-1,T,28,-1,L,2,151437,2500,153941,154148,154148,579,<left>,<left>,1,1
115-4-1,T,29,-1,D,2,154738,3500,158244,158450,158450,573,<down>,<down>,1,1
115-4-1,T,30,1,D,1,159042,3250,162297,162504,162504,674,<down>,<down>,1,1
115-4-1,T,31,-1,L,1,163192,3500,166698,166904,166905,472,<left>,<left>,1,1
115-4-1,T,32,1,D,1,167388,2000,169393,169600,169600,625,<down>,<down>,1,1
115-4-1,T,33,1,L,1,170241,3000,173247,173455,173455,632,<left>,<left>,1,1
115-4-1,T,34,1,U,1,174105,2500,176612,176819,176819,525,<up>,<up>,1,1
115-4-1,T,35,-1,R,1,177361,3250,180617,180823,180824,639,<right>,<right>,1,1
115-4-1,T,36,1,D,1,181478,1500,182984,183190,183190,545,<down>,<down>,1,1
115-4-1,T,37,-1,U,2,183748,3500,187253,187459,187459,587,<up>,<up>,1,1
115-4-1,T,38,-1,U,1,188059,2000,190065,190271,190271,607,<up>,<up>,1,1
115-4-1,T,39,-1,R,2,190891,3500,194397,194604,194604,683,<right>,<right>,1,1
115-4-1,T,40,-1,D,2,195300,2250,197555,197762,197763,647,<down>,<down>,1,1
115-4-1,T,41,-1,R,2,198421,2250,200677,200883,200884,490,<right>,<right>,1,1
115-4-1,T,42,1,R,1,201390,3000,204396,204604,204604,625,<right>,<right>,1,1
115-4-1,T,43,-1,R,1,205242,2750,207998,208204,208205,543,<right>,<right>,1,1
115-4-1,T,44,-1,R,1,208758,3500,212264,212470,212471,465,<right>,<right>,1,1
115-4-1,T,45,-1,L,1,212953,2500,215458,215664,215665,599,<left>,<left>,1,1
115-4-1,T,46,-1,U,2,216278,1750,218035,218241,218241,531,<up>,<up>,1,1
115-4-1,T,47,-1,D,2,218786,1500,220291,220495,220496,661,<down>,<down>,1,1
115-4-1,T,48,-1,U,2,221171,2750,223928,224136,224136,554,<up>,<up>,1,1
115-4-1,T,49,-1,U,2,224707,2500,227213,227419,227419,716,<up>,<up>,1,1
115-4-1,T,50,1,D,1,228150,3500,231655,231862,231862,652,<down>,<down>,1,1
