subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
206-4-4,4,1,PRACTICE,-25,1,4,0,0,7641,2,385,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-24,1,1,1,1,9075,1,295,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-23,1,2,0,1,10281,2,347,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-22,1,3,1,0,11922,1,360,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-21,1,1,1,1,13366,1,350,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-20,1,3,1,0,14800,1,422,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-19,1,2,0,1,16273,2,316,1,NA,0,0,0
206-4-4,4,1,PRACTICE,-18,1,4,0,0,17797,2,304,1,NA,0,0,0
206-4-4,4,1,TEST,1,1,4,0,0,19071,2,406,1,NA,0,0,0
206-4-4,4,1,TEST,2,1,2,0,1,20509,2,370,1,NA,0,0,0
206-4-4,4,1,TEST,3,1,1,1,1,21823,1,358,1,NA,0,0,0
206-4-4,4,1,TEST,4,1,3,1,0,23495,1,358,1,NA,0,0,0
206-4-4,4,1,TEST,5,1,4,0,0,24868,2,324,1,NA,0,0,0
206-4-4,4,1,TEST,6,1,3,1,0,26486,1,359,1,NA,0,0,0
206-4-4,4,1,TEST,7,1,1,1,1,27971,1,375,1,NA,0,0,0
206-4-4,4,1,TEST,8,1,2,0,1,29181,2,337,1,NA,0,0,0
206-4-4,4,1,TEST,9,1,1,1,1,30680,1,331,1,NA,0,0,0
206-4-4,4,1,TEST,10,1,3,1,0,32329,1,364,1,NA,0,0,0
206-4-4,4,1,TEST,11,1,2,0,1,33897,2,341,1,NA,0,0,0
206-4-4,4,1,TEST,12,1,4,0,0,35240,2,308,1,NA,0,0,0
206-4-4,4,1,TEST,13,1,2,0,1,36495,1,296,0,NA,0,0,0
206-4-4,4,1,TEST,14,1,1,1,1,38522,1,238,1,NA,0,0,0
206-4-4,4,1,TEST,15,1,4,0,0,39638,2,306,1,NA,0,0,0
206-4-4,4,1,TEST,16,1,3,1,0,41153,1,283,1,NA,0,0,0
206-4-4,4,1,TEST,17,1,1,1,1,42359,1,374,1,NA,0,0,0
206-4-4,4,1,TEST,18,1,2,0,1,43578,2,312,1,NA,0,0,0
206-4-4,4,1,TEST,19,1,4,0,0,44902,2,320,1,NA,0,0,0
206-4-4,4,1,TEST,20,1,3,1,0,46328,1,350,1,NA,0,0,0
206-4-4,4,1,TEST,21,1,1,1,1,47710,1,364,1,NA,0,0,0
206-4-4,4,1,TEST,22,1,2,0,1,48937,2,356,1,NA,0,0,0
206-4-4,4,1,TEST,23,1,3,1,0,50428,1,284,1,NA,0,0,0
206-4-4,4,1,TEST,24,1,4,0,0,51749,2,302,1,NA,0,0,0
206-4-4,4,1,TEST,25,1,2,0,1,52921,2,368,1,NA,0,0,0
206-4-4,4,2,PRACTICE,-25,2,4,0,0,57825,NA,0,0,0,358,1,0
206-4-4,4,2,PRACTICE,-24,2,3,1,0,59137,NA,0,0,0,360,1,0
206-4-4,4,2,PRACTICE,-23,2,1,1,1,60539,NA,0,0,9,322,1,0
206-4-4,4,2,PRACTICE,-22,2,2,0,1,61976,NA,0,0,9,316,1,0
206-4-4,4,2,PRACTICE,-21,2,4,0,0,63424,NA,0,0,0,305,1,0
206-4-4,4,2,PRACTICE,-20,2,2,0,1,64659,NA,0,0,9,323,1,0
206-4-4,4,2,PRACTICE,-19,2,1,1,1,66023,NA,0,0,9,398,1,0
206-4-4,4,2,PRACTICE,-18,2,3,1,0,67726,NA,0,0,0,360,1,0
206-4-4,4,2,TEST,1,2,1,1,1,69289,NA,0,0,9,290,1,0
206-4-4,4,2,TEST,2,2,4,0,0,70774,NA,0,0,0,285,1,0
206-4-4,4,2,TEST,3,2,3,1,0,72120,NA,0,0,0,348,1,0
206-4-4,4,2,TEST,4,2,2,0,1,73439,NA,0,0,9,343,1,0
206-4-4,4,2,TEST,5,2,3,1,0,74726,NA,0,0,0,297,1,0
206-4-4,4,2,TEST,6,2,1,1,1,76089,NA,0,0,9,287,1,0
206-4-4,4,2,TEST,7,2,4,0,0,77653,NA,0,0,0,346,1,0
206-4-4,4,2,TEST,8,2,2,0,1,79058,NA,0,0,9,295,1,0
206-4-4,4,2,TEST,9,2,4,0,0,80644,NA,0,0,0,288,1,0
206-4-4,4,2,TEST,10,2,1,1,1,82056,NA,0,0,9,270,1,0
206-4-4,4,2,TEST,11,2,3,1,0,83309,NA,0,0,0,330,1,0
206-4-4,4,2,TEST,12,2,2,0,1,84916,NA,0,0,9,363,1,0
206-4-4,4,2,TEST,13,2,1,1,1,86452,NA,0,0,9,318,1,0
206-4-4,4,2,TEST,14,2,4,0,0,87991,NA,0,0,0,265,1,0
206-4-4,4,2,TEST,15,2,3,1,0,89229,NA,0,0,0,376,1,0
206-4-4,4,2,TEST,16,2,2,0,1,90568,NA,0,0,9,292,1,0
206-4-4,4,2,TEST,17,2,4,0,0,92022,NA,0,0,0,308,1,0
206-4-4,4,2,TEST,18,2,1,1,1,93401,NA,0,0,9,316,1,0
206-4-4,4,2,TEST,19,2,3,1,0,94768,NA,0,0,0,292,1,0
206-4-4,4,2,TEST,20,2,2,0,1,96187,NA,0,0,9,280,1,0
