subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-4-4,P,0,-1,L,1,10876,2750,13631,14136,14137,1516,<left>,<left>,1,1
105-4-4,P,0,-1,R,1,15664,2000,17668,18174,18175,397,<right>,<right>,1,1
105-4-4,P,0,1,U,1,18596,3000,21601,22106,22107,522,<up>,<up>,1,1
105-4-4,P,0,1,R,1,22649,2000,24655,25162,25162,414,<right>,<right>,1,1
105-4-4,P,0,1,U,1,25606,1750,27362,27867,27868,484,<up>,<up>,1,1
105-4-4,P,0,1,L,2,28375,3250,31631,32137,32138,605,<left>,<left>,1,1
105-4-4,P,0,-1,D,1,32754,2750,35510,36015,36015,596,<down>,<down>,1,1
105-4-4,P,0,1,D,2,36638,3000,39644,40150,40151,540,<down>,<down>,1,1
105-4-4,P,0,-1,R,1,42488,1500,43993,44198,44199,479,<right>,<right>,1,1
105-4-4,P,0,1,R,2,44691,2750,47446,47651,47651,573,<right>,<right>,1,1
105-4-4,P,0,-1,D,2,48236,2750,50992,51198,51199,540,<down>,<down>,1,1
105-4-4,P,0,1,R,2,51766,1500,53271,53478,53479,543,<right>,<right>,1,1
105-4-4,P,0,1,U,1,54033,3000,57039,57246,57246,527,<up>,<up>,1,1
105-4-4,P,0,-1,R,2,57789,2750,60543,60748,60749,500,<right>,<right>,1,1
105-4-4,P,0,1,R,1,61260,3000,64265,64471,64472,467,<right>,<right>,1,1
105-4-4,P,0,1,R,2,64955,3250,68211,68418,68418,561,<right>,<right>,1,1
105-4-4,T,1,1,R,1,70677,3000,73681,73886,73887,444,<right>,<right>,1,1
105-4-4,T,2,1,D,2,74342,2000,76347,76555,76555,567,<down>,<down>,1,1
105-4-4,T,3,1,L,1,77132,1750,78886,79094,79094,527,<left>,<left>,1,1
105-4-4,T,4,-1,D,1,79636,3000,82642,82848,82849,474,<down>,<down>,1,1
105-4-4,T,5,-1,D,2,83344,2000,85349,85555,85556,497,<down>,<down>,1,1
105-4-4,T,6,1,U,2,86064,1500,87569,87776,87776,786,<up>,<up>,1,1
105-4-4,T,7,-1,D,2,88573,2500,91077,91282,91283,642,<down>,<down>,1,1
105-4-4,T,8,1,D,1,91938,3250,95192,95399,95400,468,<down>,<down>,1,1
105-4-4,T,9,1,U,1,95879,1500,97383,97590,97591,791,<up>,<up>,1,1
105-4-4,T,10,-1,R,2,98395,2750,101151,101358,101358,694,<right>,<right>,1,1
105-4-4,T,11,1,D,1,102063,3000,105067,105272,105273,536,<down>,<down>,1,1
105-4-4,T,12,-1,R,1,105826,2000,107831,108036,108037,521,<right>,<right>,1,1
105-4-4,T,13,1,R,1,108571,2250,110826,111033,111034,494,<right>,<right>,1,1
105-4-4,T,14,1,U,1,111543,2250,113798,114004,114005,528,<up>,<up>,1,1
105-4-4,T,15,1,U,2,114545,2250,116800,117006,117006,704,<up>,<up>,1,1
105-4-4,T,16,-1,L,1,117723,2750,120478,120684,120685,704,<left>,<left>,1,1
105-4-4,T,17,-1,R,2,121402,3250,124657,124864,124865,645,<right>,<right>,1,1
105-4-4,T,18,1,L,2,125519,1750,127274,127481,127481,453,<left>,<right>,0,1
105-4-4,T,19,-1,D,1,127948,2750,130702,130907,130908,502,<down>,<down>,1,1
105-4-4,T,20,1,D,1,131424,3000,134428,134635,134636,621,<down>,<down>,1,1
105-4-4,T,21,-1,R,2,135270,1750,137024,137230,137230,661,<right>,<right>,1,1
105-4-4,T,22,-1,U,2,137905,2250,140159,140364,140364,922,<up>,<up>,1,1
105-4-4,T,23,1,L,2,141299,1500,142805,143012,143012,654,<left>,<left>,1,1
105-4-4,T,24,-1,D,2,143680,2750,146435,146640,146641,655,<down>,<down>,1,1
105-4-4,T,25,1,D,2,147308,2000,149312,149519,149520,638,<down>,<down>,1,1
105-4-4,T,26,1,L,1,150172,1750,151927,152134,152135,453,<left>,<left>,1,1
105-4-4,T,27,-1,U,1,152599,3250,155853,156058,156058,658,<up>,<up>,1,1
105-4-4,T,28,1,U,1,156729,1750,158483,158690,158690,543,<up>,<up>,1,1
105-4-4,T,29,1,U,1,159245,1750,161000,161206,161206,540,<up>,<up>,1,1
105-4-4,T,30,-1,L,2,161764,2000,163769,163975,163976,632,<left>,<left>,1,1
105-4-4,T,31,-1,L,1,164625,3500,168132,168339,168339,533,<left>,<left>,1,1
105-4-4,T,32,1,D,2,168889,2500,171393,171600,171600,617,<down>,<down>,1,1
105-4-4,T,33,1,U,2,172230,2250,174486,174692,174693,575,<up>,<up>,1,1
105-4-4,T,34,-1,U,2,175280,2000,177285,177490,177491,540,<up>,<up>,1,1
105-4-4,T,35,-1,D,2,178042,1750,179796,180001,180001,614,<down>,<down>,1,1
105-4-4,T,36,-1,L,2,180632,3250,183887,184094,184094,597,<left>,<left>,1,1
105-4-4,T,37,-1,R,1,184702,2500,187207,187412,187413,483,<right>,<right>,1,1
105-4-4,T,38,-1,U,2,187914,3000,190918,191123,191124,601,<up>,<up>,1,1
105-4-4,T,39,-1,D,1,191738,3250,194993,195200,195201,478,<down>,<down>,1,1
105-4-4,T,40,-1,L,1,195693,3000,198698,198903,198903,503,<left>,<left>,1,1
105-4-4,T,41,-1,U,1,199426,2250,201681,201886,201886,533,<up>,<up>,1,1
105-4-4,T,42,1,R,2,202438,1500,203943,204150,204150,674,<right>,<right>,1,1
105-4-4,T,43,-1,R,1,204837,3250,208091,208296,208296,638,<right>,<right>,1,1
105-4-4,T,44,-1,U,2,208947,3500,212452,212658,212659,594,<up>,<up>,1,1
105-4-4,T,45,1,L,1,213270,3000,216276,216483,216483,699,<left>,<left>,1,1
105-4-4,T,46,-1,R,2,217195,1750,218950,219156,219157,620,<right>,<right>,1,1
105-4-4,T,47,1,L,1,219787,2250,222042,222249,222249,627,<left>,<left>,1,1
105-4-4,T,48,-1,D,1,222888,2000,224894,225101,225101,580,<down>,<down>,1,1
105-4-4,T,49,-1,D,2,225695,2250,227950,228156,228157,611,<down>,<down>,1,1
105-4-4,T,50,-1,U,1,228782,2000,230787,230992,230993,737,<up>,<up>,1,1
