subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
105-4-2,4,1,PRACTICE,-25,1,3,1,0,6976,1,397,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-24,1,2,0,1,8622,2,460,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-23,1,4,0,0,10053,2,484,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-22,1,1,1,1,11772,1,371,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-21,1,4,0,0,13278,2,391,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-20,1,2,0,1,14791,2,520,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-19,1,1,1,1,16455,1,408,1,NA,0,0,0
105-4-2,4,1,PRACTICE,-18,1,3,1,0,17707,1,707,1,NA,0,0,0
105-4-2,4,1,TEST,1,1,3,1,0,19514,1,480,1,NA,0,0,0
105-4-2,4,1,TEST,2,1,4,0,0,21082,2,499,1,NA,0,0,0
105-4-2,4,1,TEST,3,1,1,1,1,22698,1,430,1,NA,0,0,0
105-4-2,4,1,TEST,4,1,2,0,1,24227,2,686,1,NA,0,0,0
105-4-2,4,1,TEST,5,1,1,1,1,26056,1,616,1,NA,0,0,0
105-4-2,4,1,TEST,6,1,2,0,1,27811,2,729,1,NA,0,0,0
105-4-2,4,1,TEST,7,1,3,1,0,29698,1,555,1,NA,0,0,0
105-4-2,4,1,TEST,8,1,4,0,0,31360,2,424,1,NA,0,0,0
105-4-2,4,1,TEST,9,1,3,1,0,32768,1,446,1,NA,0,0,0
105-4-2,4,1,TEST,10,1,1,1,1,34458,1,472,1,NA,0,0,0
105-4-2,4,1,TEST,11,1,2,0,1,36210,2,482,1,NA,0,0,0
105-4-2,4,1,TEST,12,1,4,0,0,37625,2,822,1,NA,0,0,0
105-4-2,4,1,TEST,13,1,2,0,1,39299,2,569,1,NA,0,0,0
105-4-2,4,1,TEST,14,1,3,1,0,41080,1,468,1,NA,0,0,0
105-4-2,4,1,TEST,15,1,4,0,0,42878,2,458,1,NA,0,0,0
105-4-2,4,1,TEST,16,1,1,1,1,44284,2,413,0,NA,0,0,0
105-4-2,4,1,TEST,17,1,3,1,0,46450,1,462,1,NA,0,0,0
105-4-2,4,1,TEST,18,1,4,0,0,47837,2,509,1,NA,0,0,0
105-4-2,4,1,TEST,19,1,1,1,1,49531,1,439,1,NA,0,0,0
105-4-2,4,1,TEST,20,1,2,0,1,51169,2,438,1,NA,0,0,0
105-4-2,4,1,TEST,21,1,3,1,0,52767,1,374,1,NA,0,0,0
105-4-2,4,1,TEST,22,1,1,1,1,54005,1,857,1,NA,0,0,0
105-4-2,4,1,TEST,23,1,4,0,0,55796,2,406,1,NA,0,0,0
105-4-2,4,1,TEST,24,1,2,0,1,57244,2,580,1,NA,0,0,0
105-4-2,4,1,TEST,25,1,4,0,0,58767,2,748,1,NA,0,0,0
105-4-2,4,2,PRACTICE,-25,2,4,0,0,64526,NA,0,0,0,523,1,0
105-4-2,4,2,PRACTICE,-24,2,1,1,1,66179,NA,0,0,9,446,1,0
105-4-2,4,2,PRACTICE,-23,2,3,1,0,67689,NA,0,0,0,322,1,0
105-4-2,4,2,PRACTICE,-22,2,2,0,1,69098,NA,0,0,9,283,1,0
105-4-2,4,2,PRACTICE,-21,2,4,0,0,70685,NA,0,0,0,290,1,0
105-4-2,4,2,PRACTICE,-20,2,1,1,1,72213,NA,0,0,9,294,1,0
105-4-2,4,2,PRACTICE,-19,2,2,0,1,73680,NA,0,0,9,360,1,0
105-4-2,4,2,PRACTICE,-18,2,3,1,0,75098,NA,0,0,0,327,1,0
105-4-2,4,2,TEST,1,2,1,1,1,76261,NA,0,0,9,372,1,0
105-4-2,4,2,TEST,2,2,2,0,1,77939,NA,0,0,9,354,1,0
105-4-2,4,2,TEST,3,2,3,1,0,79226,NA,0,0,0,595,1,0
105-4-2,4,2,TEST,4,2,4,0,0,80668,NA,0,0,0,366,1,0
105-4-2,4,2,TEST,5,2,2,0,1,82286,NA,0,0,9,354,1,0
105-4-2,4,2,TEST,6,2,1,1,1,83471,NA,0,0,9,362,1,0
105-4-2,4,2,TEST,7,2,3,1,0,85159,NA,0,0,0,352,1,0
105-4-2,4,2,TEST,8,2,4,0,0,86513,NA,0,0,0,370,1,0
105-4-2,4,2,TEST,9,2,2,0,1,88057,NA,0,0,9,358,1,0
105-4-2,4,2,TEST,10,2,1,1,1,89688,NA,0,0,9,354,1,0
105-4-2,4,2,TEST,11,2,3,1,0,91186,NA,0,0,0,324,1,0
105-4-2,4,2,TEST,12,2,4,0,0,92806,NA,0,0,0,350,1,0
105-4-2,4,2,TEST,13,2,2,0,1,94210,NA,0,0,9,438,1,0
105-4-2,4,2,TEST,14,2,4,0,0,95524,NA,0,0,0,294,1,0
