subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
110-1-3,P,0,1,R,1,7533,1750,9288,9794,9794,617,<right>,<right>,1,1
110-1-3,P,0,1,U,1,10425,3000,13431,13938,13938,525,<up>,<up>,1,1
110-1-3,P,0,-1,L,2,14485,3250,17741,18247,18248,640,<left>,<left>,1,1
110-1-3,P,0,1,R,2,18901,1500,20406,20913,20914,622,<right>,<right>,1,1
110-1-3,P,0,1,L,2,21550,3000,24556,25062,25062,634,<left>,<left>,1,1
110-1-3,P,0,1,R,1,25707,2750,28462,28968,28969,517,<right>,<right>,1,1
110-1-3,P,0,1,L,2,29509,2750,32265,32771,32772,679,<left>,<left>,1,1
110-1-3,P,0,1,U,1,33472,2750,36228,36734,36734,469,<up>,<up>,1,1
110-1-3,P,0,1,L,2,39874,2250,42129,42335,42336,588,<left>,<left>,1,1
110-1-3,P,0,-1,L,2,42936,2500,45442,45648,45648,629,<left>,<left>,1,1
110-1-3,P,0,1,U,1,46287,1500,47794,48001,48002,522,<up>,<up>,1,1
110-1-3,P,0,-1,U,1,48536,3250,51792,51998,51999,654,<up>,<up>,1,1
110-1-3,P,0,-1,D,1,52664,2750,55420,55625,55626,752,<down>,<down>,1,1
110-1-3,P,0,-1,U,2,56392,2000,58397,58604,58605,673,<up>,<up>,1,1
110-1-3,P,0,1,L,2,59289,2500,61795,62004,62004,557,<left>,<left>,1,1
110-1-3,P,0,-1,U,2,62578,2750,65334,65541,65541,544,<up>,<up>,1,1
110-1-3,T,1,-1,L,1,67914,2750,70669,70875,70876,529,<left>,<left>,1,1
110-1-3,T,2,1,R,1,71420,3250,74676,74883,74884,555,<right>,<right>,1,1
110-1-3,T,3,-1,L,1,75452,3250,78707,78914,78914,504,<left>,<left>,1,1
110-1-3,T,4,-1,D,1,79431,3000,82436,82642,82643,692,<down>,<down>,1,1
110-1-3,T,5,1,R,2,83350,1500,84856,85062,85063,617,<right>,<right>,1,1
110-1-3,T,6,-1,D,2,85693,3500,89198,89404,89404,702,<down>,<down>,1,1
110-1-3,T,7,-1,U,2,90120,2750,92876,93084,93084,668,<up>,<up>,1,1
110-1-3,T,8,-1,L,1,93767,1750,95522,95728,95728,502,<left>,<left>,1,1
110-1-3,T,9,-1,L,2,96247,1500,97753,97959,97959,593,<left>,<left>,1,1
110-1-3,T,10,1,D,1,98567,1750,100321,100528,100528,609,<down>,<down>,1,1
110-1-3,T,11,-1,U,2,101147,2500,103653,103859,103859,722,<up>,<up>,1,1
110-1-3,T,12,-1,U,2,104593,1750,106349,106555,106555,537,<up>,<up>,1,1
110-1-3,T,13,1,L,1,107104,3500,110610,110816,110816,712,<left>,<left>,1,1
110-1-3,T,14,1,D,1,111540,1500,113045,113251,113252,724,<down>,<down>,1,1
110-1-3,T,15,1,R,1,113993,2000,115998,116204,116205,682,<right>,<right>,1,1
110-1-3,T,16,1,U,2,116896,2500,119401,119607,119607,663,<up>,<up>,1,1
110-1-3,T,17,1,R,1,120286,2750,123042,123248,123249,614,<right>,<right>,1,1
110-1-3,T,18,-1,R,1,123874,1500,125378,125587,125587,672,<right>,<right>,1,1
110-1-3,T,19,-1,U,2,126269,1750,128025,128232,128232,701,<up>,<up>,1,1
110-1-3,T,20,1,R,2,128947,2750,131702,131908,131909,773,<right>,<right>,1,1
110-1-3,T,21,1,L,1,132703,2250,134959,135165,135166,752,<left>,<left>,1,1
110-1-3,T,22,-1,U,1,135932,3000,138938,139144,139145,590,<up>,<up>,1,1
110-1-3,T,23,1,D,2,139748,2500,142253,142459,142460,854,<down>,<down>,1,1
110-1-3,T,24,-1,D,1,143326,1500,144832,145038,145039,766,<down>,<down>,1,1
110-1-3,T,25,-1,R,1,145821,2250,148076,148282,148283,717,<right>,<right>,1,1
110-1-3,T,26,1,R,1,149009,2250,151265,151471,151471,634,<right>,<right>,1,1
110-1-3,T,27,1,R,2,152120,2250,154376,154585,154585,797,<right>,<right>,1,1
110-1-3,T,28,-1,U,1,155405,1500,156911,157117,157118,708,<up>,<up>,1,1
110-1-3,T,29,-1,L,1,157836,3000,160844,161052,161053,684,<left>,<left>,1,1
110-1-3,T,30,-1,U,2,161746,3000,164751,164957,164957,729,<up>,<up>,1,1
110-1-3,T,31,-1,U,2,165698,1500,167204,167411,167412,499,<up>,<up>,1,1
110-1-3,T,32,1,D,1,167920,1750,169675,169883,169884,791,<down>,<down>,1,1
110-1-3,T,33,1,U,1,170686,3250,173942,174148,174149,657,<up>,<up>,1,1
110-1-3,T,34,-1,U,1,174825,2750,177581,177787,177788,672,<up>,<up>,1,1
110-1-3,T,35,-1,R,2,178472,2000,180478,180686,180687,784,<right>,<right>,1,1
