subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
109-2-1,4,1,PRACTICE,-25,1,3,1,0,38318,1,633,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-24,1,4,0,0,39826,2,424,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-23,1,1,1,1,41464,1,391,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-22,1,2,0,1,42976,2,297,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-21,1,3,1,0,44377,1,477,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-20,1,4,0,0,46181,2,332,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-19,1,1,1,1,47562,1,379,1,NA,0,0,0
109-2-1,4,1,PRACTICE,-18,1,2,0,1,49218,1,340,0,NA,0,0,0
109-2-1,4,1,TEST,1,1,1,1,1,51002,1,390,1,NA,0,0,0
109-2-1,4,1,TEST,2,1,3,1,0,52433,1,425,1,NA,0,0,0
109-2-1,4,1,TEST,3,1,4,0,0,54119,2,361,1,NA,0,0,0
109-2-1,4,1,TEST,4,1,2,0,1,55480,2,437,1,NA,0,0,0
109-2-1,4,1,TEST,5,1,1,1,1,56974,2,387,0,NA,0,0,0
109-2-1,4,1,TEST,6,1,3,1,0,59137,1,440,1,NA,0,0,0
109-2-1,4,1,TEST,7,1,4,0,0,60626,2,432,1,NA,0,0,0
109-2-1,4,1,TEST,8,1,2,0,1,61933,2,385,1,NA,0,0,0
109-2-1,4,1,TEST,9,1,3,1,0,63213,1,389,1,NA,0,0,0
109-2-1,4,1,TEST,10,1,2,0,1,64932,2,327,1,NA,0,0,0
109-2-1,4,1,TEST,11,1,4,0,0,66159,2,426,1,NA,0,0,0
109-2-1,4,1,TEST,12,1,1,1,1,67760,1,398,1,NA,0,0,0
109-2-1,4,1,TEST,13,1,3,1,0,69339,1,322,1,NA,0,0,0
109-2-1,4,1,TEST,14,1,4,0,0,70766,1,371,0,NA,0,0,0
109-2-1,4,1,TEST,15,1,2,0,1,72712,2,460,1,NA,0,0,0
109-2-1,4,1,TEST,16,1,1,1,1,74150,1,420,1,NA,0,0,0
109-2-1,4,1,TEST,17,1,3,1,0,75476,1,424,1,NA,0,0,0
109-2-1,4,1,TEST,18,1,1,1,1,77153,1,364,1,NA,0,0,0
109-2-1,4,1,TEST,19,1,2,0,1,78528,2,448,1,NA,0,0,0
109-2-1,4,1,TEST,20,1,4,0,0,79968,2,407,1,NA,0,0,0
109-2-1,4,1,TEST,21,1,3,1,0,81499,1,434,1,NA,0,0,0
109-2-1,4,1,TEST,22,1,1,1,1,83235,1,760,1,NA,0,0,0
109-2-1,4,1,TEST,23,1,4,0,0,85287,2,327,1,NA,0,0,0
109-2-1,4,1,TEST,24,1,2,0,1,86797,2,531,1,NA,0,0,0
109-2-1,4,1,TEST,25,1,1,1,1,88223,1,415,1,NA,0,0,0
109-2-1,4,2,PRACTICE,-25,2,2,0,1,92906,NA,0,0,9,453,1,0
109-2-1,4,2,PRACTICE,-24,2,1,1,1,94444,NA,0,0,9,419,1,0
109-2-1,4,2,PRACTICE,-23,2,3,1,0,95736,NA,0,0,0,424,1,0
109-2-1,4,2,PRACTICE,-22,2,4,0,0,97242,NA,0,0,0,452,1,0
109-2-1,4,2,PRACTICE,-21,2,2,0,1,99022,NA,0,0,9,390,1,0
109-2-1,4,2,PRACTICE,-20,2,3,1,0,100354,NA,0,0,0,376,1,0
109-2-1,4,2,PRACTICE,-19,2,4,0,0,101627,NA,0,0,0,380,1,0
109-2-1,4,2,PRACTICE,-18,2,1,1,1,103288,NA,0,0,9,366,1,0
109-2-1,4,2,TEST,1,2,1,1,1,104627,NA,0,0,9,338,1,0
109-2-1,4,2,TEST,2,2,3,1,0,106188,NA,0,0,0,425,1,0
109-2-1,4,2,TEST,3,2,2,0,1,107459,NA,0,0,9,592,1,0
109-2-1,4,2,TEST,4,2,4,0,0,109055,NA,0,0,0,521,1,0
109-2-1,4,2,TEST,5,2,1,1,1,110479,NA,0,0,9,433,1,0
109-2-1,4,2,TEST,6,2,4,0,0,112073,NA,0,0,0,405,1,0
109-2-1,4,2,TEST,7,2,3,1,0,113582,NA,0,0,0,411,1,0
109-2-1,4,2,TEST,8,2,2,0,1,115132,NA,0,0,9,352,1,0
109-2-1,4,2,TEST,9,2,4,0,0,116799,NA,0,0,0,381,1,0
109-2-1,4,2,TEST,10,2,3,1,0,118301,NA,0,0,0,328,1,0
109-2-1,4,2,TEST,11,2,1,1,1,119789,NA,0,0,0,297,0,0
109-2-1,4,2,TEST,12,2,2,0,1,121523,NA,0,0,9,411,1,0
109-2-1,4,2,TEST,13,2,3,1,0,122839,NA,0,0,0,509,1,0
109-2-1,4,2,TEST,14,2,2,0,1,124378,NA,0,0,9,502,1,0
109-2-1,4,2,TEST,15,2,4,0,0,126012,NA,0,0,0,394,1,0
109-2-1,4,2,TEST,16,2,1,1,1,127291,NA,0,0,9,506,1,0
109-2-1,4,2,TEST,17,2,2,0,1,128995,NA,0,0,9,328,1,0
109-2-1,4,2,TEST,18,2,1,1,1,130333,NA,0,0,9,394,1,0
109-2-1,4,2,TEST,19,2,4,0,0,131916,NA,0,0,0,372,1,0
109-2-1,4,2,TEST,20,2,3,1,0,133267,NA,0,0,0,385,1,0
109-2-1,4,2,TEST,21,2,2,0,1,134538,NA,0,0,9,491,1,0
109-2-1,4,2,TEST,22,2,4,0,0,136326,NA,0,0,0,307,1,0
109-2-1,4,2,TEST,23,2,1,1,1,137632,NA,0,0,9,325,1,0
109-2-1,4,2,TEST,24,2,3,1,0,139288,NA,0,0,0,469,1,0
109-2-1,4,2,TEST,25,2,2,0,1,140753,NA,0,0,9,464,1,0
109-2-1,4,3,PRACTICE,-25,3,2,0,1,146618,2,450,1,9,456,1,0
109-2-1,4,3,PRACTICE,-24,3,4,0,0,148170,2,494,1,0,504,1,0
109-2-1,4,3,PRACTICE,-23,3,3,1,0,149727,1,582,1,0,586,1,0
109-2-1,4,3,PRACTICE,-22,3,1,1,1,151478,1,491,1,9,495,1,0
109-2-1,4,3,PRACTICE,-21,3,2,0,1,152850,2,617,1,9,605,1,0
109-2-1,4,3,PRACTICE,-20,3,4,0,0,154411,2,489,1,0,391,1,0
109-2-1,4,3,PRACTICE,-19,3,1,1,1,155834,1,409,1,9,412,1,0
109-2-1,4,3,PRACTICE,-18,3,3,1,0,157426,1,476,1,0,484,1,0
109-2-1,4,3,TEST,1,3,3,1,0,158944,1,466,1,0,470,1,0
109-2-1,4,3,TEST,2,3,1,1,1,160673,2,417,0,9,420,1,0
109-2-1,4,3,TEST,3,3,2,0,1,162468,2,461,1,9,457,1,0
109-2-1,4,3,TEST,4,3,4,0,0,163853,2,388,1,0,405,1,0
109-2-1,4,3,TEST,5,3,1,1,1,165281,1,460,1,9,470,1,0
109-2-1,4,3,TEST,6,3,2,0,1,166688,2,514,1,9,476,1,0
