subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
109-2-3,P,0,-1,D,2,9562,2500,12068,12574,12575,746,<down>,<down>,1,1
109-2-3,P,0,-1,L,1,13340,2750,16095,16601,16601,571,<left>,<left>,1,1
109-2-3,P,0,1,D,1,17199,3250,20454,20961,20962,502,<down>,<down>,1,1
109-2-3,P,0,-1,D,2,21490,3000,24496,25004,25004,603,<down>,<down>,1,1
109-2-3,P,0,1,D,2,25623,2750,28377,28885,28885,568,<down>,<down>,1,1
109-2-3,P,0,-1,U,2,29471,3000,32476,32982,32982,527,<up>,<up>,1,1
109-2-3,P,0,-1,L,1,33534,1750,35289,35796,35796,445,<left>,<left>,1,1
109-2-3,P,0,-1,L,1,36285,1750,38042,38550,38550,345,<left>,<left>,1,1
109-2-3,P,0,-1,L,1,41615,3000,44620,44827,44827,501,<left>,<left>,1,1
109-2-3,P,0,1,D,1,45346,3000,48351,48557,48557,625,<down>,<down>,1,1
109-2-3,P,0,-1,D,1,49203,1750,50958,51165,51165,442,<down>,<left>,0,0
109-2-3,P,0,1,R,1,51627,2500,54132,54339,54339,396,<right>,<right>,1,1
109-2-3,P,0,-1,U,2,54754,2750,57511,57718,57718,701,<up>,<up>,1,1
109-2-3,P,0,1,R,2,58433,3250,61688,61894,61895,635,<right>,<right>,1,1
109-2-3,P,0,-1,L,1,62549,3000,65555,65763,65764,400,<left>,<left>,1,1
109-2-3,P,0,1,U,2,66189,2500,68694,68900,68901,644,<up>,<up>,1,1
109-2-3,T,1,-1,D,2,72603,3250,75858,76065,76065,649,<down>,<down>,1,1
109-2-3,T,2,1,R,1,76733,2750,79488,79694,79695,479,<right>,<right>,1,1
109-2-3,T,3,-1,R,1,80183,1750,81940,82147,82148,608,<right>,<right>,1,1
109-2-3,T,4,-1,R,2,82776,2000,84783,84991,84991,563,<right>,<right>,1,1
109-2-3,T,5,-1,U,2,85563,3000,88568,88774,88775,558,<up>,<up>,1,1
109-2-3,T,6,-1,D,1,89352,2750,92108,92314,92315,500,<down>,<down>,1,1
109-2-3,T,7,-1,R,2,92840,2750,95595,95803,95804,530,<right>,<right>,1,1
109-2-3,T,8,1,D,2,96357,3000,99363,99571,99571,1187,<down>,<down>,1,1
109-2-3,T,9,1,L,1,100771,1750,102526,102732,102733,617,<left>,<left>,1,1
109-2-3,T,10,-1,U,2,103360,1750,105116,105322,105323,587,<up>,<up>,1,1
109-2-3,T,11,-1,R,1,105932,2750,108687,108893,108894,483,<right>,<right>,1,1
109-2-3,T,12,1,L,2,109395,2000,111400,111606,111606,719,<left>,<left>,1,1
109-2-3,T,13,-1,R,1,112337,2500,114844,115050,115050,477,<right>,<right>,1,1
109-2-3,T,14,1,D,1,115539,3000,118544,118750,118750,538,<down>,<down>,1,1
109-2-3,T,15,-1,D,1,119304,2000,121310,121517,121518,446,<down>,<down>,1,1
109-2-3,T,16,-1,L,1,121982,2000,123987,124194,124194,431,<left>,<left>,1,1
109-2-3,T,17,1,U,2,124645,1500,126151,126359,126359,774,<up>,<up>,1,1
109-2-3,T,18,-1,R,2,127152,2250,129409,129617,129617,435,<right>,<left>,0,1
109-2-3,T,19,1,L,1,130062,3000,133068,133274,133275,541,<left>,<left>,1,1
109-2-3,T,20,-1,L,1,133830,2250,136086,136294,136294,460,<left>,<left>,1,1
