subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
112-4-2,P,0,1,D,1,1994,2250,4250,4755,4756,413,<down>,<down>,1,1
112-4-2,P,0,1,D,2,5195,2500,7701,8208,8209,465,<down>,<down>,1,1
112-4-2,P,0,1,D,1,8699,2000,10705,11214,11214,429,<down>,<down>,1,1
112-4-2,P,0,-1,U,2,11668,3500,15173,15679,15680,497,<up>,<up>,1,1
112-4-2,P,0,-1,D,1,16205,3000,19210,19716,19717,465,<down>,<down>,1,1
112-4-2,P,0,-1,D,2,20204,2750,22960,23468,23469,484,<down>,<down>,1,1
112-4-2,P,0,-1,D,2,23979,2250,26235,26741,26742,429,<down>,<down>,1,1
112-4-2,P,0,1,L,1,27195,1750,28951,29457,29457,522,<left>,<left>,1,1
112-4-2,P,0,-1,U,2,32385,1750,34140,34347,34347,393,<up>,<left>,0,0
112-4-2,P,0,1,R,2,34757,3250,38012,38220,38220,533,<right>,<right>,1,1
112-4-2,P,0,1,R,2,38772,3250,42027,42233,42234,524,<right>,<right>,1,1
112-4-2,P,0,-1,L,1,42772,2000,44776,44983,44984,542,<left>,<left>,1,1
112-4-2,P,0,-1,D,1,45540,3000,48546,48753,48753,505,<down>,<down>,1,1
112-4-2,P,0,1,D,2,49275,3000,52280,52486,52487,504,<down>,<down>,1,1
112-4-2,P,0,1,U,1,53009,3500,56515,56724,56724,492,<up>,<up>,1,1
112-4-2,P,0,1,R,2,57239,2000,59244,59451,59451,578,<right>,<right>,1,1
112-4-2,T,1,1,U,2,61258,2250,63514,63720,63721,434,<up>,<up>,1,1
112-4-2,T,2,1,D,2,64167,2500,66672,66879,66879,533,<down>,<down>,1,1
112-4-2,T,3,-1,U,2,67427,1500,68932,69141,69141,452,<up>,<up>,1,1
112-4-2,T,4,-1,L,1,69622,2750,72377,72583,72584,393,<left>,<left>,1,1
112-4-2,T,5,-1,L,1,72990,1750,74746,74953,74953,507,<left>,<left>,1,1
112-4-2,T,6,-1,R,2,75480,2000,77486,77693,77693,384,<right>,<left>,0,1
112-4-2,T,7,1,L,2,78092,3500,81598,81802,81802,469,<left>,<left>,1,1
112-4-2,T,8,1,D,2,82285,2000,84290,84497,84497,552,<down>,<down>,1,1
112-4-2,T,9,1,D,1,85062,2250,87318,87525,87525,479,<down>,<down>,1,1
112-4-2,T,10,1,R,2,88024,2000,90029,90238,90238,441,<right>,<left>,0,1
112-4-2,T,11,-1,R,1,90696,3500,94203,94409,94410,434,<right>,<right>,1,1
112-4-2,T,12,1,U,1,94855,1500,96361,96568,96568,441,<up>,<up>,1,1
112-4-2,T,13,1,D,1,97023,1500,98529,98735,98736,448,<down>,<down>,1,1
112-4-2,T,14,1,D,2,99202,3000,102207,102413,102414,441,<down>,<down>,1,1
112-4-2,T,15,-1,U,1,102873,3250,106129,106336,106336,449,<up>,<up>,1,1
112-4-2,T,16,1,R,2,106810,2750,109565,109771,109772,475,<right>,<right>,1,1
112-4-2,T,17,1,U,2,110266,2250,112521,112727,112728,488,<up>,<up>,1,1
112-4-2,T,18,1,D,1,113246,2750,116002,116208,116209,481,<down>,<down>,1,1
112-4-2,T,19,-1,R,2,116707,2750,119463,119671,119671,518,<right>,<right>,1,1
112-4-2,T,20,1,D,2,120203,2500,122708,122914,122914,477,<down>,<down>,1,1
112-4-2,T,21,-1,R,2,123413,1500,124918,125125,125125,547,<right>,<right>,1,1
112-4-2,T,22,-1,L,1,125691,2750,128447,128653,128654,627,<left>,<left>,1,1
112-4-2,T,23,-1,L,2,129297,1750,131053,131261,131261,643,<left>,<left>,1,1
112-4-2,T,24,-1,U,1,131920,2750,134675,134881,134882,437,<up>,<up>,1,1
112-4-2,T,25,1,D,1,135341,1500,136846,137053,137053,717,<down>,<down>,1,1
112-4-2,T,26,1,R,2,137784,2750,140539,140745,140746,664,<right>,<right>,1,1
112-4-2,T,27,1,U,2,141419,3000,144425,144631,144632,549,<up>,<up>,1,1
112-4-2,T,28,-1,R,1,145194,2500,147700,147907,147907,480,<right>,<right>,1,1
112-4-2,T,29,1,L,2,148405,1750,150160,150366,150367,539,<left>,<left>,1,1
112-4-2,T,30,1,D,1,150919,2250,153175,153381,153382,470,<down>,<down>,1,1
112-4-2,T,31,1,D,2,153867,2250,156124,156330,156331,523,<down>,<down>,1,1
112-4-2,T,32,1,L,1,156868,3500,160373,160581,160581,464,<left>,<left>,1,1
112-4-2,T,33,1,R,1,161063,2250,163318,163525,163526,413,<right>,<right>,1,1
112-4-2,T,34,1,D,1,163956,3000,166961,167167,167167,463,<down>,<down>,1,1
112-4-2,T,35,1,D,2,167648,2750,170403,170609,170610,517,<down>,<down>,1,1
112-4-2,T,36,-1,U,2,171147,3500,174653,174860,174860,440,<up>,<up>,1,1
112-4-2,T,37,-1,L,1,175319,3500,178825,179031,179032,539,<left>,<left>,1,1
112-4-2,T,38,1,L,1,179583,2250,181839,182045,182045,491,<left>,<left>,1,1
112-4-2,T,39,-1,D,2,182548,3500,186053,186259,186260,603,<down>,<down>,1,1
112-4-2,T,40,-1,D,2,186878,3250,190133,190339,190340,587,<down>,<down>,1,1
