subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
112-2-4,4,1,PRACTICE,-25,1,1,1,1,5632,1,375,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-24,1,3,1,0,7241,1,330,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-23,1,4,0,0,8859,1,264,0,NA,0,0,0
112-2-4,4,1,PRACTICE,-22,1,2,0,1,10650,2,415,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-21,1,2,0,1,12150,2,338,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-20,1,1,1,1,13329,1,366,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-19,1,4,0,0,14898,2,314,1,NA,0,0,0
112-2-4,4,1,PRACTICE,-18,1,3,1,0,16440,1,343,1,NA,0,0,0
112-2-4,4,1,TEST,1,1,2,0,1,17871,2,404,1,NA,0,0,0
112-2-4,4,1,TEST,2,1,4,0,0,19414,2,328,1,NA,0,0,0
112-2-4,4,1,TEST,3,1,1,1,1,20783,1,378,1,NA,0,0,0
112-2-4,4,1,TEST,4,1,3,1,0,22375,1,340,1,NA,0,0,0
112-2-4,4,1,TEST,5,1,2,0,1,23964,2,312,1,NA,0,0,0
112-2-4,4,1,TEST,6,1,1,1,1,25312,1,335,1,NA,0,0,0
112-2-4,4,1,TEST,7,1,3,1,0,26741,1,361,1,NA,0,0,0
112-2-4,4,1,TEST,8,1,4,0,0,28208,2,331,1,NA,0,0,0
112-2-4,4,1,TEST,9,1,2,0,1,29420,2,326,1,NA,0,0,0
112-2-4,4,1,TEST,10,1,1,1,1,30964,1,253,1,NA,0,0,0
112-2-4,4,1,TEST,11,1,4,0,0,32420,2,308,1,NA,0,0,0
112-2-4,4,1,TEST,12,1,3,1,0,33834,1,364,1,NA,0,0,0
112-2-4,4,1,TEST,13,1,1,1,1,35244,1,341,1,NA,0,0,0
112-2-4,4,1,TEST,14,1,4,0,0,36459,2,314,1,NA,0,0,0
112-2-4,4,1,TEST,15,1,2,0,1,37740,1,330,0,NA,0,0,0
112-2-4,4,1,TEST,16,1,3,1,0,39695,1,332,1,NA,0,0,0
112-2-4,4,1,TEST,17,1,4,0,0,41131,2,293,1,NA,0,0,0
112-2-4,4,1,TEST,18,1,1,1,1,42721,1,312,1,NA,0,0,0
112-2-4,4,1,TEST,19,1,2,0,1,44108,2,352,1,NA,0,0,0
112-2-4,4,1,TEST,20,1,3,1,0,45572,1,319,1,NA,0,0,0
112-2-4,4,1,TEST,21,1,2,0,1,46768,2,389,1,NA,0,0,0
112-2-4,4,1,TEST,22,1,3,1,0,48426,1,262,1,NA,0,0,0
112-2-4,4,1,TEST,23,1,1,1,1,49904,1,440,1,NA,0,0,0
112-2-4,4,1,TEST,24,1,4,0,0,51490,1,276,0,NA,0,0,0
112-2-4,4,1,TEST,25,1,2,0,1,53193,2,372,1,NA,0,0,0
112-2-4,4,2,PRACTICE,-25,2,4,0,0,57722,NA,0,0,0,390,1,0
112-2-4,4,2,PRACTICE,-24,2,2,0,1,59313,NA,0,0,9,317,1,0
112-2-4,4,2,PRACTICE,-23,2,1,1,1,60753,NA,0,0,9,314,1,0
112-2-4,4,2,PRACTICE,-22,2,3,1,0,62132,NA,0,0,0,337,1,0
112-2-4,4,2,PRACTICE,-21,2,3,1,0,63713,NA,0,0,0,336,1,0
112-2-4,4,2,PRACTICE,-20,2,2,0,1,65118,NA,0,0,0,289,0,0
112-2-4,4,2,PRACTICE,-19,2,1,1,1,67101,NA,0,0,9,354,1,0
112-2-4,4,2,PRACTICE,-18,2,4,0,0,68664,NA,0,0,0,322,1,0
112-2-4,4,2,TEST,1,2,1,1,1,70231,NA,0,0,9,320,1,0
112-2-4,4,2,TEST,2,2,3,1,0,71495,NA,0,0,0,350,1,0
112-2-4,4,2,TEST,3,2,2,0,1,72921,NA,0,0,9,322,1,0
112-2-4,4,2,TEST,4,2,4,0,0,74551,NA,0,0,0,309,1,0
112-2-4,4,2,TEST,5,2,3,1,0,75860,NA,0,0,0,387,1,0
112-2-4,4,2,TEST,6,2,2,0,1,77404,NA,0,0,9,348,1,0
112-2-4,4,2,TEST,7,2,1,1,1,78801,NA,0,0,9,296,1,0
112-2-4,4,2,TEST,8,2,4,0,0,80076,NA,0,0,0,257,1,0
112-2-4,4,2,TEST,9,2,3,1,0,81431,NA,0,0,9,274,0,0
112-2-4,4,2,TEST,10,2,2,0,1,83163,NA,0,0,9,383,1,0
112-2-4,4,2,TEST,11,2,1,1,1,84648,NA,0,0,9,332,1,0
112-2-4,4,2,TEST,12,2,4,0,0,86150,NA,0,0,9,328,0,0
112-2-4,4,2,TEST,13,2,1,1,1,88121,NA,0,0,9,387,1,0
112-2-4,4,2,TEST,14,2,2,0,1,89403,NA,0,0,9,430,1,0
112-2-4,4,2,TEST,15,2,3,1,0,91052,NA,0,0,0,373,1,0
112-2-4,4,2,TEST,16,2,4,0,0,92360,NA,0,0,0,348,1,0
112-2-4,4,2,TEST,17,2,2,0,1,93974,NA,0,0,9,280,1,0
112-2-4,4,2,TEST,18,2,4,0,0,95214,NA,0,0,0,316,1,0
112-2-4,4,2,TEST,19,2,1,1,1,96676,NA,0,0,9,348,1,0
112-2-4,4,2,TEST,20,2,3,1,0,98157,NA,0,0,0,342,1,0
112-2-4,4,2,TEST,21,2,4,0,0,99368,NA,0,0,0,426,1,0
112-2-4,4,2,TEST,22,2,2,0,1,101077,NA,0,0,9,453,1,0
112-2-4,4,2,TEST,23,2,3,1,0,102645,NA,0,0,0,395,1,0
112-2-4,4,2,TEST,24,2,1,1,1,104338,NA,0,0,9,428,1,0
112-2-4,4,2,TEST,25,2,3,1,0,106049,NA,0,0,0,378,1,0
112-2-4,4,3,PRACTICE,-25,3,2,0,1,110244,2,401,1,9,405,1,0
112-2-4,4,3,PRACTICE,-24,3,4,0,0,111989,2,400,1,0,418,1,0
112-2-4,4,3,PRACTICE,-23,3,3,1,0,113420,1,544,1,0,540,1,0
112-2-4,4,3,PRACTICE,-22,3,1,1,1,115144,1,434,1,9,430,1,0
112-2-4,4,3,PRACTICE,-21,3,1,1,1,116677,1,396,1,9,400,1,0
112-2-4,4,3,PRACTICE,-20,3,3,1,0,117989,1,433,1,0,437,1,0
112-2-4,4,3,PRACTICE,-19,3,4,0,0,119458,2,402,1,0,398,1,0
112-2-4,4,3,PRACTICE,-18,3,2,0,1,120829,2,403,1,9,399,1,0
112-2-4,4,3,TEST,1,3,1,1,1,122327,1,329,1,0,332,0,0
112-2-4,4,3,TEST,2,3,3,1,0,124262,1,424,1,0,420,1,0
112-2-4,4,3,TEST,3,3,4,0,0,125716,2,441,1,0,414,1,0
112-2-4,4,3,TEST,4,3,2,0,1,127014,2,428,1,9,422,1,0
112-2-4,4,3,TEST,5,3,3,1,0,128388,1,410,1,0,414,1,0
112-2-4,4,3,TEST,6,3,2,0,1,129806,2,468,1,9,463,1,0
112-2-4,4,3,TEST,7,3,4,0,0,131262,2,403,1,0,399,1,0
112-2-4,4,3,TEST,8,3,1,1,1,132588,1,399,1,9,395,1,0
112-2-4,4,3,TEST,9,3,4,0,0,134096,2,425,1,0,417,1,0
112-2-4,4,3,TEST,10,3,3,1,0,135400,1,430,1,0,426,1,0
112-2-4,4,3,TEST,11,3,2,0,1,136745,2,373,1,9,368,1,0
112-2-4,4,3,TEST,12,3,1,1,1,138131,1,494,1,9,483,1,0
112-2-4,4,3,TEST,13,3,3,1,0,139832,1,457,1,0,429,1,0
112-2-4,4,3,TEST,14,3,4,0,0,141453,2,392,1,0,396,1,0
112-2-4,4,3,TEST,15,3,2,0,1,142753,2,530,1,9,497,1,0
112-2-4,4,3,TEST,16,3,1,1,1,144141,1,364,1,9,370,1,0
112-2-4,4,3,TEST,17,3,2,0,1,145715,2,367,1,9,373,1,0
112-2-4,4,3,TEST,18,3,3,1,0,147237,1,368,1,0,372,1,0
112-2-4,4,3,TEST,19,3,4,0,0,148788,2,393,1,0,397,1,0
112-2-4,4,3,TEST,20,3,1,1,1,150470,1,362,1,9,366,1,0
112-2-4,4,3,TEST,21,3,2,0,1,151738,2,378,1,9,388,1,0
112-2-4,4,3,TEST,22,3,1,1,1,153083,1,379,1,9,383,1,0
112-2-4,4,3,TEST,23,3,3,1,0,154640,1,343,1,0,352,1,0
112-2-4,4,3,TEST,24,3,4,0,0,156264,2,425,1,0,432,1,0
112-2-4,4,3,TEST,25,3,3,1,0,157937,1,401,1,0,405,1,0
