subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
208-2-1,P,0,-1,R,2,3986,3000,6991,7496,7497,655,<right>,<right>,1,1
208-2-1,P,0,-1,D,1,8168,1500,9673,10178,10178,464,<down>,<down>,1,1
208-2-1,P,0,-1,D,2,10665,1500,12170,12675,12676,504,<down>,<down>,1,1
208-2-1,P,0,-1,R,1,13202,3250,16459,16964,16965,562,<right>,<right>,1,1
208-2-1,P,0,-1,R,2,17549,2750,20304,20811,20811,474,<right>,<right>,1,1
208-2-1,P,0,1,R,2,21306,2750,24061,24566,24567,688,<right>,<right>,1,1
208-2-1,P,0,-1,L,2,25272,2500,27778,28283,28284,1318,<left>,<down>,0,0
208-2-1,P,0,-1,D,2,29615,2750,32370,32875,32875,561,<down>,<down>,1,1
208-2-1,P,0,-1,D,2,37304,2500,39809,40015,40016,599,<down>,<down>,1,1
208-2-1,P,0,-1,D,2,40633,2750,43388,43593,43593,449,<down>,<down>,1,1
208-2-1,P,0,-1,D,2,44053,2250,46307,46512,46513,477,<down>,<down>,1,1
208-2-1,P,0,-1,D,2,47008,1750,48762,48967,48968,427,<down>,<down>,1,1
208-2-1,P,0,1,D,2,49408,3500,52912,53117,53118,672,<down>,<down>,1,1
208-2-1,P,0,1,D,2,53802,3250,57057,57262,57263,553,<down>,<down>,1,1
208-2-1,P,0,-1,U,2,57831,2250,60085,60292,60293,646,<up>,<up>,1,1
208-2-1,P,0,1,L,1,60948,3500,64454,64660,64660,445,<left>,<right>,0,1
208-2-1,T,1,1,D,1,69066,3000,72072,72277,72277,559,<down>,<down>,1,1
208-2-1,T,2,1,R,2,72848,2500,75353,75560,75560,584,<right>,<right>,1,1
208-2-1,T,3,-1,L,2,76155,2000,78161,78368,78368,599,<left>,<left>,1,1
208-2-1,T,4,1,R,2,78986,3500,82490,82697,82697,580,<right>,<right>,1,1
208-2-1,T,5,-1,R,1,83287,3500,86793,86999,86999,486,<right>,<right>,1,1
208-2-1,T,6,-1,R,1,87504,2000,89508,89713,89714,436,<right>,<right>,1,1
208-2-1,T,7,-1,D,2,90161,2000,92166,92373,92373,558,<down>,<down>,1,1
208-2-1,T,8,1,L,1,92946,3500,96451,96658,96658,600,<left>,<left>,1,1
208-2-1,T,9,-1,U,1,97274,3250,100528,100735,100735,608,<up>,<up>,1,1
208-2-1,T,10,1,L,1,101354,3000,104359,104566,104566,457,<left>,<left>,1,1
208-2-1,T,11,-1,U,1,105036,2250,107291,107498,107498,569,<up>,<up>,1,1
208-2-1,T,12,-1,D,2,108079,1500,109583,109790,109791,603,<down>,<down>,1,1
208-2-1,T,13,-1,U,2,110409,3000,113415,113622,113622,691,<up>,<up>,1,1
208-2-1,T,14,1,R,1,114329,3250,117584,117791,117791,485,<right>,<right>,1,1
208-2-1,T,15,-1,R,2,118294,1750,120048,120253,120254,539,<right>,<right>,1,1
208-2-1,T,16,1,U,1,120815,1750,122571,122778,122778,491,<up>,<up>,1,1
208-2-1,T,17,-1,L,1,123283,2250,125539,125745,125745,564,<left>,<left>,1,1
208-2-1,T,18,1,R,1,126325,2250,128580,128785,128786,438,<right>,<right>,1,1
208-2-1,T,19,1,U,1,129241,2500,131748,131955,131955,495,<up>,<up>,1,1
208-2-1,T,20,-1,R,1,132461,1750,134216,134423,134423,472,<right>,<right>,1,1
208-2-1,T,21,1,R,1,134912,3500,138417,138624,138625,466,<right>,<right>,1,1
208-2-1,T,22,-1,U,2,139102,1750,140858,141065,141065,619,<up>,<up>,1,1
208-2-1,T,23,-1,D,2,141697,2500,144201,144406,144407,604,<down>,<down>,1,1
208-2-1,T,24,-1,D,1,145028,2000,147032,147237,147238,618,<down>,<down>,1,1
208-2-1,T,25,1,L,2,147867,2750,150622,150827,150828,515,<left>,<right>,0,1
208-2-1,T,26,-1,R,1,151355,2250,153610,153817,153817,521,<right>,<right>,1,1
208-2-1,T,27,-1,D,1,154350,2500,156854,157059,157060,543,<down>,<down>,1,1
208-2-1,T,28,1,L,1,157614,3500,161118,161325,161326,520,<left>,<left>,1,1
208-2-1,T,29,-1,D,1,161863,2750,164618,164823,164824,494,<down>,<down>,1,1
208-2-1,T,30,-1,L,2,165336,1500,166840,167047,167048,641,<left>,<left>,1,1
208-2-1,T,31,-1,D,1,167700,1500,169206,169412,169413,474,<down>,<down>,1,1
208-2-1,T,32,-1,R,2,169902,2000,171907,172114,172115,587,<right>,<right>,1,1
208-2-1,T,33,1,D,2,172715,1500,174220,174428,174428,547,<down>,<down>,1,1
208-2-1,T,34,-1,D,1,174991,3000,177997,178204,178204,397,<down>,<down>,1,1
208-2-1,T,35,-1,D,1,178625,3500,182131,182338,182338,412,<down>,<down>,1,1
208-2-1,T,36,1,R,1,182765,1750,184519,184724,184725,454,<right>,<right>,1,1
208-2-1,T,37,1,D,2,185188,2500,187694,187899,187900,502,<down>,<down>,1,1
208-2-1,T,38,-1,D,1,188425,1500,189929,190136,190137,379,<down>,<down>,1,1
208-2-1,T,39,-1,U,1,190534,2500,193039,193244,193245,632,<up>,<up>,1,1
208-2-1,T,40,-1,L,1,193893,3250,197148,197355,197356,553,<left>,<left>,1,1
208-2-1,T,41,-1,U,2,197922,2750,200677,200883,200884,644,<up>,<up>,1,1
208-2-1,T,42,1,R,1,201547,3500,205053,205259,205260,428,<right>,<right>,1,1
208-2-1,T,43,-1,R,1,205702,2250,207956,208161,208162,451,<right>,<right>,1,1
208-2-1,T,44,1,U,2,208625,1750,210381,210588,210588,507,<up>,<up>,1,1
208-2-1,T,45,1,D,1,211116,1500,212620,212828,212828,419,<down>,<down>,1,1
208-2-1,T,46,1,R,2,213266,2500,215772,215978,215978,539,<right>,<right>,1,1
208-2-1,T,47,1,D,2,216541,2000,218545,218750,218751,683,<down>,<down>,1,1
208-2-1,T,48,-1,U,1,219451,3500,222957,223164,223164,595,<up>,<up>,1,1
208-2-1,T,49,-1,U,1,223774,2500,226280,226486,226487,490,<up>,<up>,1,1
208-2-1,T,50,1,L,1,226990,3500,230495,230700,230701,758,<left>,<left>,1,1
